date,Close,High,Low,Open,Volume,aVWAP_peak_161,aVWAP_peak_153,aVWAP_peak_146,aVWAP_peak_127,aVWAP_peak_119,aVWAP_peak_104,aVWAP_peak_90,aVWAP_peak_82,aVWAP_peak_70,aVWAP_peak_58,aVWAP_peak_47,aVWAP_peak_33,aVWAP_peak_23,aVWAP_peak_12,aVWAP_valley_171,aVWAP_valley_167,aVWAP_valley_150,aVWAP_valley_145,aVWAP_valley_136,aVWAP_valley_128,aVWAP_valley_120,aVWAP_valley_111,aVWAP_valley_95,aVWAP_valley_73,aVWAP_valley_64,aVWAP_valley_51,aVWAP_valley_41,aVWAP_valley_28,aVWAP_valley_19,aVWAP_valley_10,aVWAP_OB_bull_171,aVWAP_OB_bull_111,aVWAP_OB_bull_95,aVWAP_OB_bear_153,aVWAP_OB_bear_12,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,91.4235994229,91.6389367119,90.0454407732,90.2866185369,3659098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,3659098.0,False,False,False,False
2022-01-07 00:00:00+00:00,96.5830808676,96.8027249024,91.6561636951,91.6561636951,7429313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7429313,550319.4814814815,False,False,False,False,3938373.185185185,False,False,False,False
2022-01-14 00:00:00+00:00,101.0620964791,101.0707099707,95.7475721863,96.6950562579,5866512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13295825,1494431.001371742,False,False,False,False,4081198.2825788753,False,False,False,False
2022-01-21 00:00:00+00:00,98.9431775552,102.8537027237,98.340233146,101.8803781773,10765682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,94.3911823508858,44.69791456607173,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2530143,1571150.4086775389,False,False,False,False,4576345.22461007,False,False,False,False
2022-01-28 00:00:00+00:00,97.4031177505,98.68873814,95.4288729985,97.2377062262,12730000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.34003131005058,38.26242250917164,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10199857,699223.9339606841,False,False,False,False,5180319.652416731,False,False,False,False
2022-02-04 00:00:00+00:00,99.991731778,101.0428133126,97.2206986412,97.2988782595,6769543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,83.97164988949135,35.5352009946383,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3430314,393332.2351487816,False,False,False,False,5298039.900385862,False,False,False,False
2022-02-11 00:00:00+00:00,99.6268935593,101.4945177737,99.1751890982,100.2697037541,6962157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.95508506297129,33.15006212410172,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10392471,-405616.152640017,False,False,False,False,5421307.833690613,False,False,False,False
2022-02-18 00:00:00+00:00,96.0045712458,99.8788056627,95.7700323909,99.3576082075,5798676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.94878344733753,26.976056609042615,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16191147,-1574914.7339259416,False,False,False,False,5449261.031195011,False,False,False,False
2022-02-25 00:00:00+00:00,95.978511373,97.4291776233,91.610702966,95.8568986335,7754430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,68.91558656012228,22.808038235447768,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23945577,-3232000.827709205,False,False,False,False,5620014.288143529,False,False,False,False
2022-03-04 00:00:00+00:00,94.4236056317,96.5344553252,93.198791612,94.6668311108,8908497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.67629670521617,18.456854786545506,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32854074,-5426228.470101116,False,False,False,False,5863605.6001328975,False,False,False,False
2022-03-11 00:00:00+00:00,94.1456336556,95.4486272936,90.5841177118,94.0761406616,6543093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.392792887,,,,,,93.392792887,,93.392792887,#000000,,93.392792887,,59.656622187355616,15.262266465956372,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39397167,-7942594.287130663,False,False,False,False,5913938.000123054,False,False,False,False
2022-03-18 00:00:00+00:00,98.0546145695,98.3238999213,93.6331228247,94.6147113653,5076400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.82479897750395,,,,,,94.82479897750395,,94.82479897750395,#000000,,94.82479897750395,,60.01478004229062,15.262266465956372,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34320767,-9896533.006602466,False,False,False,False,5851898.148262087,False,False,False,False
2022-03-25 00:00:00+00:00,98.4715725337,99.5052808198,96.8298005498,98.3933929154,3618126,,,,,,,,,,,,,,98.26888463443333,,,,,,,,,,,,,,,,95.6425865768371,,,,,98.26888463443333,96.95573560563523,98.26888463443333,95.6425865768371,#000000,,96.95573560563523,,60.549741015847516,15.262266465956372,False,False,True,False,False,,,,-1.0,99.50528,96.8298,123.0,0,,,False,False,False,False,,,False,False,False,False,-30702641,-11437726.19129858,False,False,False,False,5686433.544687117,False,False,False,False
2022-04-01 00:00:00+00:00,95.327014554,98.7408578855,94.50178525,98.0937043786,4017642,,,,,,,,,,,,,,97.17499694069147,,,,,,,,,,,,,,,,95.75678148353036,,,,,97.17499694069147,96.46588921211091,97.17499694069147,95.75678148353036,#000000,,96.46588921211091,,57.960922805540726,14.81323333757534,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34720283,-13162360.028980168,False,False,False,False,5562819.356191776,False,False,False,False
2022-04-08 00:00:00+00:00,94.4236056317,97.2901916352,93.0161987702,95.5528667846,3796358,,,,,,,,,,,,,,96.4228407563884,,,,,,,,,,,,,,,,95.61732530589204,,,,,96.4228407563884,96.02008303114022,96.4228407563884,95.61732530589204,#000000,,96.02008303114022,,55.388340757826136,12.518134829749748,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38516641,-15040454.915722378,False,False,False,False,5431970.366844237,False,False,False,False
2022-04-15 00:00:00+00:00,94.2585597709,95.3009546813,92.9034463874,94.5278451227,3201577,,,,,,,,,,,,,,95.92653145028446,,,,,,,,,,,,,,,,95.43891185702252,,,,,95.92653145028446,95.68272165365349,95.92653145028446,95.43891185702252,#000000,,95.68272165365349,,53.41742458278974,10.756048435889362,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41718218,-17016585.514557756,False,False,False,False,5266756.0433742935,False,False,False,False
2022-04-22 00:00:00+00:00,91.5257477808,97.8721954602,91.4556198254,94.0935139101,6882483,,,,,,,,,,,,,,95.18804411532774,,,,,,,,,,,,,,,,95.06066708659,,,,,95.18804411532774,95.12435560095886,95.18804411532774,95.06066708659,#000000,,95.12435560095886,,50.00534002870404,7.575781559363421,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48600701,-19356149.624590516,False,False,False,False,5386439.521642864,False,False,False,False
2022-04-29 00:00:00+00:00,88.5628416655,90.9997881154,88.0456479945,90.7105102994,5192937,,,,,,,,,,,,,,94.02435157518956,,,,,,,,,,,,,,,,94.26701081934436,,,,,94.02435157518956,94.14568119726695,94.02435157518956,94.26701081934436,#000000,,94.14568119726695,,45.86322002326793,3.719381002189735,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-53793638,-21907074.68943566,False,False,False,False,5372106.00152117,False,False,False,False
2022-05-06 00:00:00+00:00,88.2122018886,91.4117898533,87.0726226135,88.4138197603,4232930,,,,,,,,,,,,,,93.32317642760968,,,,,,,,,,,,,,,,93.7331261203943,,,,,93.32317642760968,93.528151274002,93.32317642760968,93.7331261203943,#000000,,93.528151274002,,42.72280390246813,0.8467078252764395,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-58026568,-24582592.712440424,False,False,False,False,5287722.594001084,False,False,False,False
2022-05-13 00:00:00+00:00,85.9505753272,87.4232623904,83.290884959,86.897302725,5746567,,,,,,,,,,,,,,92.1064264509617,,,,,,,,,,,,,,,85.55490755886666,92.76027336366455,,,,,92.1064264509617,90.14053579116431,92.1064264509617,89.15759046126561,#000000,,90.14053579116431,,39.3819741117025,-2.2333656436874705,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-63773135,-27485595.844852243,False,False,False,False,5321711.0685195215,False,False,False,False
2022-05-20 00:00:00+00:00,86.9323667027,88.1070099555,85.2054658011,85.968107316,5862832,,,,,,,,,,,,,,91.3681694423118,,,,,,,,,,,,,,,86.15756984499784,92.10960532990354,,,,,91.3681694423118,89.87844820573774,91.3681694423118,89.13358758745069,#000000,,89.87844820573774,,37.95621617226486,-3.5125212032546997,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-57910303,-29739277.85634467,False,False,False,False,5361794.100481038,False,False,False,False
2022-05-27 00:00:00+00:00,90.3248065448,90.6682582063,86.9323667027,88.3261598161,5171357,,,,,,,,,,,,,,91.14497629064417,,,,,,,,,,,,,,,87.128590849929,91.86550233210458,,,,,91.14497629064417,90.04635649089259,91.14497629064417,89.49704659101678,#000000,,90.04635649089259,,39.80345522944807,-3.5125212032546997,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-52738946,-31442956.978096917,False,False,False,False,5347687.648593553,False,False,False,False
2022-06-03 00:00:00+00:00,91.8413235801,92.8581789333,90.4825944444,90.8595322046,3051543,,,,,,,,,,,,,,91.17997794228023,,,,,,,,,,,,,,,87.8361920744601,91.85874637697174,,,,,91.17997794228023,90.29163879790401,91.17997794228023,89.84746922571591,#000000,,90.29163879790401,,42.20628791709525,-3.5125212032546997,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49687403,-32794397.42416381,False,False,False,False,5177602.859808845,False,False,False,False
2022-06-10 00:00:00+00:00,88.1946698997,93.2964786545,87.642412251,92.4023472232,4091914,,,,,,,,,,,,,89.71118693506665,91.07043583337325,,,,,,,,,,,,,,,88.15688465983558,91.72657328188588,,,,,91.07043583337325,90.16627017754034,90.39081138421994,89.94172897086074,#000000,,90.16627017754034,,41.863259804078695,-3.5125212032546997,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-53779317,-34348835.91126279,False,False,False,False,5097181.462785968,False,False,False,False
2022-06-17 00:00:00+00:00,83.7941406989,87.0024946581,83.2243510613,86.318747093,5600783,,,,,,,,,,,,,86.80032701264653,90.47793228057267,,,,,,,,,,,,,,,87.49613017649928,91.17859548004931,,,,,90.47793228057267,88.98824623744194,88.6391296466096,89.3373628282743,#000000,,88.98824623744194,,39.72051612328654,-3.5125212032546997,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-59380100,-36203003.62153962,False,False,False,False,5134485.280357377,False,False,False,False
2022-06-24 00:00:00+00:00,84.5743142026,86.1697251878,82.6019654572,85.6174675391,3927451,,,,,,,,,,,,,86.12221217635827,90.1102046187636,,,,,,,,,,,,,,,87.13834596827922,90.83087714216629,,,,,90.1102046187636,88.55040997639185,88.11620839756094,88.98461155522276,#000000,,88.55040997639185,,38.749770349930145,-3.5125212032546997,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-55452649,-37628903.279203355,False,False,False,False,5045075.333664238,False,False,False,False
2022-07-01 00:00:00+00:00,85.4246156617,86.546662948,83.8292046766,84.9424859684,4081939,,,,,,,,,,,,,85.9249683711192,89.82148678863648,,,,,,,,,,,,,,,86.93481464755874,90.54731579772223,,,,,89.82148678863648,88.30714640125916,87.87322757987783,88.74106522264049,#000000,,88.30714640125916,,38.669189392851145,-3.5125212032546997,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.9326224686237752,1.0185409865596915,False,False,False,False,-0.3066042813747247,-0.3247162678950593,False,False,False,False,-51370710,-38646814.88815125,False,False,False,False,4973731.901540961,False,False,False,False
2022-07-08 00:00:00+00:00,86.2749171209,86.9148347138,82.6501784266,84.293802381,3237484,,,,,,,,,,,,,85.82524569574477,89.61646291797568,,,,,,,,,,,,,,,86.80341250182086,90.34268089019149,,,,,89.61646291797568,88.14695050143321,87.72085430686022,88.57304669600617,#000000,,88.14695050143321,,39.223997361312655,-3.5125212032546997,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.907648045640875,1.0661163710260522,False,False,False,False,-0.3248112910755851,-0.3247637794853222,False,False,False,False,-48133226,-39349512.00754745,False,False,False,False,4845120.94587126,False,False,False,False
2022-07-15 00:00:00+00:00,79.8757411914,86.835940764,79.5513993977,85.6875954945,6681500,,,,,,,,,,,,,84.92113690518148,88.97479955242169,,,,,,,,,,,,,,82.08769378436666,86.139432796888,89.72994137102593,,,,,88.97479955242169,86.37060088197674,86.94796822880159,85.98568931742686,#000000,,85.53076575971446,,37.076011293476654,-5.254230806611375,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.8423627205481886,1.1053971903867872,False,False,False,False,-0.34282825441539394,-0.3337960169503581,False,False,False,False,-54814726,-40495083.414395794,False,False,False,False,4981149.023954871,False,False,False,False
2022-07-22 00:00:00+00:00,83.9256306152,85.1353378458,80.8750645557,80.8750645557,5891023,,,,,,,,,,,,,84.6382719285994,88.57901091549589,,,,,,,,,,,,,,82.6613639148079,85.82718991874006,89.33571995169005,,,,,88.57901091549589,86.20831132586666,86.60864142204764,85.94142459507934,#000000,,85.4264591694108,,38.06744710487901,-5.254230806611375,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.8224684089227432,1.127649650718043,False,False,False,False,-0.34282825441539394,-0.338312135682876,False,False,False,False,-48923703,-41119425.60592203,False,False,False,False,5048547.09625451,False,False,False,False
2022-07-29 00:00:00+00:00,86.359798154,86.9266145915,83.3928683641,84.6593488416,4845689,,,,,,,,,,,,,84.75468236878245,88.4148686658213,,,,,,,,,,,,,,83.46768822753971,85.80492013703996,89.15411369704884,,,,,88.4148686658213,86.31925461924645,86.58477551730188,86.14224068720951,#000000,,85.61053984979586,,40.08263301547185,-5.254230806611375,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.8750650556607208,1.0748936640842897,False,False,False,False,-0.253221273552512,-0.295766704617694,False,False,False,False,-44078014,-41338580.30177966,False,False,False,False,5033520.570606028,False,False,False,False
2022-08-05 00:00:00+00:00,86.5900673317,87.493431029,85.0224656218,86.0498204148,3236917,,,,,,,,,,,,,84.88028236949573,88.34316256128768,,,,,,,,,,,,,,83.92230594328274,85.834626323135,89.06740895753036,,,,,88.34316256128768,86.4095572309463,86.61172246539171,86.27478040798269,#000000,,85.74509429930029,,41.64338615206043,-5.254230806611375,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8719647493738439,1.0925799886452388,False,False,False,False,-0.20911482881296103,-0.2524407667153275,False,False,False,False,-40841097,-41301729.68683302,False,False,False,False,4900438.824635211,False,False,False,False
