date,Open,High,Low,Close,Volume,aVWAP_peak_429,aVWAP_peak_381,aVWAP_peak_345,aVWAP_peak_301,aVWAP_peak_256,aVWAP_peak_172,aVWAP_peak_59,aVWAP_peak_22,aVWAP_valley_387,aVWAP_valley_354,aVWAP_valley_335,aVWAP_valley_277,aVWAP_valley_244,aVWAP_valley_201,aVWAP_valley_162,aVWAP_valley_69,aVWAP_valley_32,aVWAP_OB_bull_354,aVWAP_OB_bear_345,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-27 17:00:00+00:00,4.715,4.725,4.63,4.65,36493.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,36493.0,False,False,False,False
2023-11-28 17:00:00+00:00,4.745,4.845,4.645,4.73,36467.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36467.0,565.3798449612403,False,False,False,False,36492.5968992248,False,False,False,False
2023-11-29 17:00:00+00:00,4.785,4.895,4.725,4.755,34917.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,71384.0,1663.3429481401358,False,False,False,False,36468.16904032209,False,False,False,False
2023-11-30 17:00:00+00:00,4.935,5.16,4.935,4.99,38255.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,109639.0,3337.384142742614,False,False,False,False,36495.871845898495,False,False,False,False
2023-12-01 17:00:00+00:00,5.18,5.24,5.125,5.22,20507.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,130146.0,5303.409194793116,False,False,False,False,36247.98235991557,False,False,False,False
2023-12-04 17:00:00+00:00,5.235,5.265,5.175,5.235,13335.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,143481.0,7445.697424331207,False,False,False,False,35892.74232332773,False,False,False,False
2023-12-05 17:00:00+00:00,5.085,5.105,5.0,5.045,18372.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,89.61938263726643,40.65744437353979,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,125109.0,9269.934673566382,False,False,False,False,35621.102907462184,False,False,False,False
2023-12-06 17:00:00+00:00,5.085,5.09,5.005,5.055,14468.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,82.88691633703691,35.22106174509723,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,139577.0,11290.199252270779,False,False,False,False,35293.147823625564,False,False,False,False
2023-12-07 17:00:00+00:00,4.985,5.085,4.965,5.045,13530.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.93667199139162,31.501969567637715,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,126047.0,13069.374457661928,False,False,False,False,34955.734679073226,False,False,False,False
2023-12-08 17:00:00+00:00,5.005,5.05,4.94,5.045,39697.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.63650909429475,29.177148444839588,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,126047.0,14820.96555134159,False,False,False,False,35029.24266854495,False,False,False,False
