date,Open,High,Low,Close,Volume,aVWAP_peak_344,aVWAP_peak_284,aVWAP_peak_242,aVWAP_peak_241,aVWAP_peak_208,aVWAP_peak_174,aVWAP_peak_173,aVWAP_peak_107,aVWAP_peak_88,aVWAP_peak_19,aVWAP_valley_406,aVWAP_valley_372,aVWAP_valley_334,aVWAP_valley_274,aVWAP_valley_227,aVWAP_valley_200,aVWAP_valley_176,aVWAP_valley_147,aVWAP_valley_101,aVWAP_valley_74,aVWAP_OB_bear_174,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-01 17:00:00+00:00,1.825,1.91,1.81,1.895,75319.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,75319.0,False,False,False,False
2023-12-04 17:00:00+00:00,2.06,2.085,2.01,2.055,137940.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,137940.0,2138.6046511627906,False,False,False,False,76289.86821705426,False,False,False,False
2023-12-05 17:00:00+00:00,1.895,1.895,1.85,1.865,120171.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.93645484949833,-16.722408026755836,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17769.0,2380.936361997476,False,False,False,False,76970.19584159605,False,False,False,False
2023-12-06 17:00:00+00:00,1.885,1.885,1.83,1.83,138225.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,66.71537655262763,-16.722408026755836,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-120456.0,476.4877362300733,False,False,False,False,77919.88272777286,False,False,False,False
2023-12-07 17:00:00+00:00,1.825,1.865,1.82,1.855,182625.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,58.84915056794626,-16.722408026755836,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,62169.0,1432.9607945830953,False,False,False,False,79543.21787928024,False,False,False,False
2023-12-08 17:00:00+00:00,1.885,1.92,1.865,1.915,172093.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.91981166481334,-16.722408026755836,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,234262.0,5042.713340403512,False,False,False,False,80978.09822223714,False,False,False,False
2023-12-11 17:00:00+00:00,1.865,1.89,1.83,1.84,108888.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.143389721861425,-16.722408026755836,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,125374.0,6908.314683963147,False,False,False,False,81410.80987770633,False,False,False,False
2023-12-12 17:00:00+00:00,1.785,1.795,1.77,1.79,38857.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.1288743631804,-16.722408026755836,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,86517.0,8142.557867157517,False,False,False,False,80751.06088735428,False,False,False,False
2023-12-13 17:00:00+00:00,1.775,1.92,1.76,1.9,99224.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.86,,48.85754088549142,-16.722408026755836,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,185741.0,10896.022086271354,False,False,False,False,81037.46304413948,False,False,False,False
2023-12-14 17:00:00+00:00,2.105,2.11,2.02,2.05,266827.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.005786789272533,,54.31197942899826,-16.722408026755836,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,452568.0,17743.649650825286,False,False,False,False,83917.92098143965,False,False,False,False
