date,Open,High,Low,Close,Volume,aVWAP_peak_876,aVWAP_peak_854,aVWAP_peak_840,aVWAP_peak_774,aVWAP_peak_758,aVWAP_peak_732,aVWAP_peak_705,aVWAP_peak_678,aVWAP_peak_643,aVWAP_peak_626,aVWAP_peak_581,aVWAP_peak_563,aVWAP_peak_533,aVWAP_peak_503,aVWAP_peak_461,aVWAP_peak_439,aVWAP_peak_426,aVWAP_peak_396,aVWAP_peak_378,aVWAP_peak_347,aVWAP_peak_305,aVWAP_peak_276,aVWAP_peak_241,aVWAP_peak_181,aVWAP_peak_162,aVWAP_peak_145,aVWAP_peak_109,aVWAP_peak_54,aVWAP_peak_31,aVWAP_valley_865,aVWAP_valley_850,aVWAP_valley_816,aVWAP_valley_708,aVWAP_valley_685,aVWAP_valley_671,aVWAP_valley_648,aVWAP_valley_611,aVWAP_valley_600,aVWAP_valley_540,aVWAP_valley_475,aVWAP_valley_414,aVWAP_valley_375,aVWAP_valley_309,aVWAP_valley_282,aVWAP_valley_269,aVWAP_valley_196,aVWAP_valley_169,aVWAP_valley_132,aVWAP_valley_98,aVWAP_valley_64,aVWAP_valley_48,aVWAP_valley_19,aVWAP_OB_bull_850,aVWAP_OB_bull_685,aVWAP_OB_bull_475,aVWAP_OB_bull_309,aVWAP_OB_bear_626,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-23 15:00:00+00:00,12.07,12.27,12.01,12.27,5861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5861.0,False,False,False,False
2025-01-23 16:00:00+00:00,12.19,12.34,12.17,12.27,2262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5805.201550387597,False,False,False,False
2025-01-23 17:00:00+00:00,12.285,12.375,12.25,12.365,3812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3812.0,59.10077519379845,False,False,False,False,5774.299200769185,False,False,False,False
2025-01-23 18:00:00+00:00,12.365,12.4,12.25,12.25,2902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.77994428969363,-17.27019498607229,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,910.0,72.29301123730545,False,False,False,False,5729.767430214623,False,False,False,False
2025-01-23 19:00:00+00:00,12.255,12.29,12.2,12.28,3071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.74827336207883,-17.27019498607229,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3981.0,132.89311959021543,False,False,False,False,5688.546229746179,False,False,False,False
2025-01-23 20:00:00+00:00,12.28,12.385,12.26,12.335,13348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.83938727917895,-17.27019498607229,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17329.0,399.49942781362296,False,False,False,False,5807.297450990424,False,False,False,False
2025-01-24 15:00:00+00:00,12.56,12.93,12.52,12.865,9347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.93445940448439,-17.27019498607229,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26676.0,806.8870335839543,False,False,False,False,5862.176560277395,False,False,False,False
2025-01-24 16:00:00+00:00,12.865,13.02,12.85,12.85,10451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.00447195716978,-10.57713985727662,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16225.0,1045.9275446911797,False,False,False,False,5933.321109730458,False,False,False,False
2025-01-24 17:00:00+00:00,12.87,12.935,12.825,12.83,2638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.78097758653732,-5.550494184407107,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13587.0,1240.362776556433,False,False,False,False,5882.230859967195,False,False,False,False
2025-01-24 18:00:00+00:00,12.84,12.85,12.62,12.625,4087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.34484851397714,-5.550494184407107,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9500.0,1368.4191676175733,False,False,False,False,5854.397823378556,False,False,False,False
2025-01-24 19:00:00+00:00,12.625,12.74,12.62,12.65,6214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.51459470506782,-5.550494184407107,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15714.0,1590.831273545983,False,False,False,False,5859.973050923074,False,False,False,False
2025-01-24 20:00:00+00:00,12.645,12.685,12.515,12.64,8981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.62839197953741,-5.550494184407107,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6733.0,1670.554819692557,False,False,False,False,5908.361065637445,False,False,False,False
2025-01-27 15:00:00+00:00,12.11,12.325,12.04,12.25,3732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.23767008911525,-5.550494184407107,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3001.0,1691.1818767515872,False,False,False,False,5874.619033612057,False,False,False,False
2025-01-27 16:00:00+00:00,12.255,12.26,12.03,12.08,5546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.27366734197071,-5.550494184407107,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2545.0,1625.504638352338,False,False,False,False,5869.524164873885,False,False,False,False
2025-01-27 17:00:00+00:00,12.08,12.1,11.895,11.9,3238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.61420166278325,14.313679559680608,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5783.0,1510.6441013236195,False,False,False,False,5828.7253406122745,False,False,False,False
2025-01-27 18:00:00+00:00,11.9,12.01,11.57,11.575,5236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,33.377620510870656,6.170336575276224,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11019.0,1316.3860532410827,False,False,False,False,5819.535800447743,False,False,False,False
2025-01-27 19:00:00+00:00,11.575,11.67,11.435,11.505,5960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.189718339250767,0.009188405447353887,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16979.0,1032.7366570668023,False,False,False,False,5821.713539975684,False,False,False,False
2025-01-27 20:00:00+00:00,11.505,11.62,11.385,11.445,14088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.418211946430795,-4.880823589592225,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31067.0,535.0663212983247,False,False,False,False,5949.873019976061,False,False,False,False
2025-01-28 15:00:00+00:00,11.47,11.57,11.26,11.27,13244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,21.07463946153019,-9.433920989982404,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44311.0,-160.22152864428494,False,False,False,False,6062.960259976432,False,False,False,False
2025-01-28 16:00:00+00:00,11.27,11.37,11.145,11.25,8396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.254999999999999,,,,,,11.254999999999999,#000000,,11.254999999999999,,18.756383130308205,-13.074105215935006,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-52707.0,-974.900264634296,False,False,False,False,6099.131418736488,False,False,False,False
2025-01-28 17:00:00+00:00,11.25,11.32,11.17,11.21,4980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.246933313397127,,,,,,11.246933313397127,#000000,,11.246933313397127,,17.02180760440553,-16.208037508025285,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-57687.0,-1854.1576248725241,False,False,False,False,6081.780544027394,False,False,False,False
2025-01-28 18:00:00+00:00,11.2,11.325,11.2,11.28,3561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.25143266221881,,,,,,11.25143266221881,#000000,,11.25143266221881,,17.97735894225705,-16.723325562251446,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-54126.0,-2664.5737857272134,False,False,False,False,6042.6986751277445,False,False,False,False
2025-01-28 19:00:00+00:00,11.28,11.475,11.225,11.455,6043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.286556570931245,,,,,,11.286556570931245,#000000,,11.286556570931245,,23.17814614966979,-16.723325562251446,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48083.0,-3368.7354324601247,False,False,False,False,6042.70334683119,False,False,False,False
2025-01-28 20:00:00+00:00,11.455,11.455,11.32,11.35,8923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.311293452026455,,,,,,11.311293452026455,#000000,,11.311293452026455,,25.487645252799062,-16.723325562251446,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-57006.0,-4200.320929631285,False,False,False,False,6087.359108895823,False,False,False,False
2025-01-29 15:00:00+00:00,11.34,11.53,11.315,11.315,736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.312993096193715,,,,,,11.312993096193715,#000000,,11.312993096193715,,26.652611186164258,-16.723325562251446,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-57742.0,-5030.42448110987,False,False,False,False,6004.392301005965,False,False,False,False
2025-01-29 16:00:00+00:00,11.34,11.38,11.265,11.345,409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.313203572581296,,,,,,11.313203572581296,#000000,,11.313203572581296,,28.2519352683213,-16.723325562251446,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-57333.0,-5841.317124813593,False,False,False,False,5917.642032773314,False,False,False,False
2025-01-29 17:00:00+00:00,11.345,11.385,11.285,11.32,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.313386060479083,,,,,,11.313386060479083,#000000,,11.313386060479083,,28.987369275112325,-16.723325562251446,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-57696.0,-6645.265696521909,False,False,False,False,5831.523551645046,False,False,False,False
2025-01-29 18:00:00+00:00,11.325,11.38,11.26,11.365,548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.31373484692325,,,,,,11.31373484692325,#000000,,11.31373484692325,,30.86980730052671,-16.723325562251446,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-57148.0,-7428.253825258003,False,False,False,False,5749.608457821091,False,False,False,False
2025-01-29 19:00:00+00:00,11.3,11.42,11.15,11.32,1306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.313102745876458,,,,,,11.313102745876458,#000000,,11.313102745876458,,31.394115198677124,-16.723325562251446,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-58454.0,-8219.350665176484,False,False,False,False,5680.715303436268,False,False,False,False
2025-01-29 20:00:00+00:00,11.32,11.43,11.26,11.41,1588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.315410821371394,,,,,,11.315410821371394,#000000,,11.315410821371394,,34.55061227192646,-23.308273282396904,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-56866.0,-8973.562282770647,False,False,False,False,5617.262352995395,False,False,False,False
2025-01-30 15:00:00+00:00,11.865,12.215,11.85,12.17,1340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.342177929638066,,,,,,11.342177929638066,#000000,,11.342177929638066,,47.3420166303131,-11.108203591598958,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55526.0,-9695.305503192807,False,False,False,False,5550.948207987714,False,False,False,False
2025-01-30 16:00:00+00:00,12.17,12.23,11.955,11.955,1326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.046666666666667,,,,,,,,,,,,,,,,,,,,,,,11.365815978811879,,,,,,11.706241322739274,#000000,,11.706241322739274,,52.29255168735932,-6.6931674186376355,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-56852.0,-10426.417045778964,False,False,False,False,5485.445134995656,False,False,False,False
