date,Open,High,Low,Close,Volume,aVWAP_peak_862,aVWAP_peak_828,aVWAP_peak_746,aVWAP_peak_615,aVWAP_peak_586,aVWAP_peak_546,aVWAP_peak_516,aVWAP_peak_501,aVWAP_peak_438,aVWAP_peak_418,aVWAP_peak_402,aVWAP_peak_356,aVWAP_peak_325,aVWAP_peak_289,aVWAP_peak_246,aVWAP_peak_166,aVWAP_peak_140,aVWAP_peak_87,aVWAP_peak_73,aVWAP_peak_18,aVWAP_valley_869,aVWAP_valley_793,aVWAP_valley_724,aVWAP_valley_709,aVWAP_valley_606,aVWAP_valley_564,aVWAP_valley_528,aVWAP_valley_504,aVWAP_valley_448,aVWAP_valley_427,aVWAP_valley_413,aVWAP_valley_378,aVWAP_valley_335,aVWAP_valley_317,aVWAP_valley_300,aVWAP_valley_270,aVWAP_valley_221,aVWAP_valley_174,aVWAP_valley_153,aVWAP_valley_96,aVWAP_valley_48,aVWAP_valley_24,aVWAP_OB_bull_793,aVWAP_OB_bull_448,aVWAP_OB_bear_615,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-10 15:00:00+00:00,61.785,61.94,61.59,61.77,5522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5522.0,False,False,False,False
2025-01-10 16:00:00+00:00,61.77,61.815,61.62,61.72,9106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9106.0,-141.1782945736434,False,False,False,False,5577.565891472867,False,False,False,False
2025-01-10 17:00:00+00:00,61.72,61.815,61.5,61.7,7453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16559.0,-395.7181659756024,False,False,False,False,5606.642389279489,False,False,False,False
2025-01-10 18:00:00+00:00,61.7,61.7,61.465,61.51,10882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27441.0,-815.0248610767559,False,False,False,False,5688.430879368179,False,False,False,False
2025-01-10 19:00:00+00:00,61.5,61.515,61.23,61.28,12347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39788.0,-1419.2570337732404,False,False,False,False,5791.664509145417,False,False,False,False
2025-01-10 20:00:00+00:00,61.28,61.31,60.875,60.89,26647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66435.0,-2427.2530487535005,False,False,False,False,6115.003043887348,False,False,False,False
2025-01-13 15:00:00+00:00,60.89,60.89,60.89,60.89,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66435.0,-3419.621218540268,False,False,False,False,6020.196795144909,False,False,False,False
2025-01-13 16:00:00+00:00,60.89,60.89,60.51,60.51,3192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69627.0,-4446.092207400108,False,False,False,False,5976.34878281708,False,False,False,False
2025-01-13 17:00:00+00:00,60.515,60.795,60.5,60.79,5755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,7.960198085895304,-42.83582172269423,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-63872.0,-5367.424111161346,False,False,False,False,5972.917018742397,False,False,False,False
2025-01-13 18:00:00+00:00,60.79,61.09,60.74,60.9,13322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.689311300816279,-36.35723171441907,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-50550.0,-6067.92916370148,False,False,False,False,6086.8562897696465,False,False,False,False
