date,Open,High,Low,Close,Volume,aVWAP_peak_390,aVWAP_peak_331,aVWAP_peak_301,aVWAP_peak_277,aVWAP_peak_237,aVWAP_peak_89,aVWAP_peak_41,aVWAP_valley_430,aVWAP_valley_380,aVWAP_valley_336,aVWAP_valley_313,aVWAP_valley_284,aVWAP_valley_256,aVWAP_valley_185,aVWAP_valley_160,aVWAP_valley_93,aVWAP_valley_20,aVWAP_OB_bull_185,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-26 17:00:00+00:00,78.03,78.32,77.83,77.94,25498.0,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,25498.0,False,False,False,False
2023-12-27 17:00:00+00:00,78.05,78.27,77.53,78.01,22690.0,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22690.0,351.7829457364341,False,False,False,False,25454.46511627907,False,False,False,False
2023-12-28 17:00:00+00:00,78.215,78.38,77.48,77.54,38687.0,,,,,,,,,,,,,,,,,,,,#000000,,,,70.56367432150351,-53.0271398747377,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15997.0,98.31344270176072,False,False,False,False,25659.620695871643,False,False,False,False
2023-12-29 17:00:00+00:00,77.11,77.335,76.87,76.94,15667.0,,,,,,,,,,,,,,,,,,,,#000000,,,,48.760504464067395,-53.0271398747377,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31664.0,-394.12552540214256,False,False,False,False,25504.696343997664,False,False,False,False
2024-01-01 17:00:00+00:00,76.94,76.94,76.94,76.94,0.0,,,,,,,,,,,,,,,,,,,,#000000,,,,34.22505789244332,-53.0271398747377,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31664.0,-878.9297808222643,False,False,False,False,25109.274695253513,False,False,False,False
2024-01-02 17:00:00+00:00,77.77,78.33,76.645,77.015,22082.0,,,,,,,,,,,,,,,,,,,,#000000,,,,27.10407541274224,-53.0271398747377,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9582.0,-1013.8611020498261,False,False,False,False,25062.340203854234,False,False,False,False
2024-01-03 17:00:00+00:00,77.15,78.08,77.04,77.93,17167.0,,,,,,,,,,,,,,,,,,,,#000000,,,,37.67203275514724,-53.0271398747377,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7585.0,-880.5454260490535,False,False,False,False,24939.93182860068,False,False,False,False
2024-01-04 17:00:00+00:00,77.53,77.54,76.705,76.935,18532.0,,,,,,,,,,,,,,,,,,,,#000000,,,,37.03082755705224,-53.0271398747377,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10947.0,-1036.6144892110838,False,False,False,False,24840.584048312292,False,False,False,False
2024-01-05 17:00:00+00:00,76.86,80.025,75.92,79.26,222890.0,,,,,,,,,,,,,,,,,,,,#000000,,78.40166666666666,,47.47427244593703,-53.0271398747377,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,211943.0,2265.3950377534293,False,False,False,False,27911.117628958615,False,False,False,False
2024-01-08 17:00:00+00:00,78.07,78.945,77.57,78.755,61910.0,,,,,,,,,,,,,,,,,,,,#000000,,78.40637658005618,,51.922165383095965,-47.83753511895852,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,150033.0,4556.365657323144,False,False,False,False,28438.232084323598,False,False,False,False
2024-01-09 17:00:00+00:00,77.86,78.855,77.83,78.36,48045.0,,,,,,,,,,,,,,,,,,,,#000000,,78.39799824242515,,53.09322827108527,-41.862465514109026,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,101988.0,6066.933631628211,False,False,False,False,28742.21298224106,False,False,False,False
2024-01-10 17:00:00+00:00,77.75,77.75,76.8,77.19,44609.0,,,,,,,,,,,,,,,,,,,,#000000,,78.26192934326654,,49.6654627160372,-40.760215574463615,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57379.0,6862.469544316145,False,False,False,False,28988.209680190812,False,False,False,False
2024-01-11 17:00:00+00:00,82.335,82.99,78.8,79.61,172889.0,,,,,,,,,,,,,,,,,,,,#000000,,79.71060460930728,,53.983586570976414,-32.357667056794455,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,230268.0,10326.121179287988,False,False,False,False,31219.22968514909,False,False,False,False
2024-01-12 17:00:00+00:00,81.92,82.95,81.72,82.83,125752.0,,,,,,,,,,,,,,,,,,,,#000000,,80.46842661653305,,61.11692741510583,-21.869978367819982,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,356020.0,15685.716199764143,False,False,False,False,32684.85403111577,False,False,False,False
