date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_850,aVWAP_peak_827,aVWAP_peak_774,aVWAP_peak_743,aVWAP_peak_695,aVWAP_peak_667,aVWAP_peak_606,aVWAP_peak_582,aVWAP_peak_528,aVWAP_peak_480,aVWAP_peak_447,aVWAP_peak_446,aVWAP_peak_424,aVWAP_peak_350,aVWAP_peak_306,aVWAP_peak_252,aVWAP_peak_228,aVWAP_peak_198,aVWAP_peak_157,aVWAP_peak_119,aVWAP_peak_80,aVWAP_valley_829,aVWAP_valley_808,aVWAP_valley_792,aVWAP_valley_744,aVWAP_valley_686,aVWAP_valley_654,aVWAP_valley_631,aVWAP_valley_540,aVWAP_valley_510,aVWAP_valley_459,aVWAP_valley_458,aVWAP_valley_433,aVWAP_valley_390,aVWAP_valley_371,aVWAP_valley_354,aVWAP_valley_338,aVWAP_valley_277,aVWAP_valley_238,aVWAP_valley_210,aVWAP_valley_192,aVWAP_valley_176,aVWAP_valley_149,aVWAP_valley_132,aVWAP_valley_97,aVWAP_valley_52,aVWAP_valley_51,aVWAP_valley_33,aVWAP_OB_bull_354,aVWAP_OB_bull_277,aVWAP_OB_bull_238,aVWAP_OB_bull_149,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-03 14:00:00+00:00,21.94,22.38,21.865,22.315,19141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,19141.0,False,False,False,False
2025-04-03 15:00:00+00:00,22.315,22.375,22.175,22.295,19724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19724.0,-305.7984496124031,False,False,False,False,19150.038759689924,False,False,False,False
2025-04-03 16:00:00+00:00,22.295,22.34,22.17,22.175,11354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31078.0,-782.8868457424433,False,False,False,False,19029.169941710235,False,False,False,False
2025-04-03 17:00:00+00:00,22.17,22.39,22.105,22.37,27333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.474431265798145,-31.57301186078167,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3745.0,-828.8110806921728,False,False,False,False,19157.91149300155,False,False,False,False
2025-04-03 18:00:00+00:00,22.375,22.555,22.375,22.415,10146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.89257231645732,-18.925150791136303,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6401.0,-716.7209864178756,False,False,False,False,19018.19193497052,False,False,False,False
2025-04-03 19:00:00+00:00,22.415,22.72,22.405,22.69,27983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.56129489725673,-6.403570731961921,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34384.0,-172.52376182224964,False,False,False,False,19157.18120729656,False,False,False,False
2025-04-04 14:00:00+00:00,22.87,23.03,22.785,22.845,33928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.349977885270675,2.510667368579348,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68312.0,889.2518003765449,False,False,False,False,19386.186149819092,False,False,False,False
2025-04-04 15:00:00+00:00,22.845,23.005,22.6,22.95,12911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.87233915058476,8.774720200047177,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,81223.0,2134.736268587761,False,False,False,False,19285.79566687616,False,False,False,False
2025-04-04 16:00:00+00:00,22.945,23.0,22.805,22.95,13576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.55391332746083,12.966724319595528,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,81223.0,3360.9109000825247,False,False,False,False,19197.271703048624,False,False,False,False
2025-04-04 17:00:00+00:00,22.95,23.13,22.74,22.935,9958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.54783402378875,15.291415669915537,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,71265.0,4413.687475275044,False,False,False,False,19054.027180520738,False,False,False,False
2025-04-04 18:00:00+00:00,22.935,22.995,22.735,22.94,16989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,82.58840832386437,17.309882492693447,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,88254.0,5713.537281859926,False,False,False,False,19022.011255241345,False,False,False,False
2025-04-04 19:00:00+00:00,22.94,22.965,22.645,22.735,26829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.86495163282933,17.309882492693447,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,61425.0,6577.280889893106,False,False,False,False,19143.0498404314,False,False,False,False
