date,Close,High,Low,Open,Volume,aVWAP_peak_194,aVWAP_peak_180,aVWAP_peak_162,aVWAP_peak_155,aVWAP_peak_150,aVWAP_peak_144,aVWAP_peak_132,aVWAP_peak_109,aVWAP_peak_99,aVWAP_peak_93,aVWAP_peak_82,aVWAP_peak_75,aVWAP_peak_66,aVWAP_peak_57,aVWAP_peak_48,aVWAP_peak_43,aVWAP_peak_33,aVWAP_peak_27,aVWAP_peak_23,aVWAP_peak_13,aVWAP_peak_5,aVWAP_valley_182,aVWAP_valley_171,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_114,aVWAP_valley_101,aVWAP_valley_95,aVWAP_valley_91,aVWAP_valley_80,aVWAP_valley_60,aVWAP_valley_53,aVWAP_valley_44,aVWAP_valley_30,aVWAP_valley_21,aVWAP_valley_4,aVWAP_OB_bull_171,aVWAP_OB_bull_114,aVWAP_OB_bull_95,aVWAP_OB_bull_60,aVWAP_OB_bear_162,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,143.6895403163,147.4109017225,143.6875540012,146.4544909848,78838440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,78838440.0,False,False,False,False
2022-01-07 00:00:00+00:00,136.0670559842,145.6068310007,134.8598729606,143.4869361725,146251080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-146251080,-10833413.333333332,False,False,False,False,83831968.88888888,False,False,False,False
2022-01-14 00:00:00+00:00,138.8300203375,142.2057629102,132.2294951426,134.1745942389,131091320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,7.992262463283042,-69.98065615820761,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15159760,-11153883.456790121,False,False,False,False,87332661.563786,False,False,False,False
2022-01-21 00:00:00+00:00,129.2018542974,137.4525107911,129.1114769588,135.6653237481,110850420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.61809152051785,-68.00666277407953,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-126010180,-19661757.274805665,False,False,False,False,89074717.7442463,False,False,False,False
2022-01-28 00:00:00+00:00,132.3774756202,132.4579213832,123.7890958956,125.1651653635,191734100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.541497633,,,,,,129.541497633,#000000,,129.541497633,,14.55080426708674,-62.645507657207894,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65723920,-13336892.291486725,False,False,False,False,96679116.42985769,False,False,False,False
2022-02-04 00:00:00+00:00,142.0374227024,151.0592660474,131.3689241102,133.2797592704,281164060,,,,,,,,,,,,,,,,,,,,,141.48853762,,,,,,,,,,,,,,,136.64467237939203,,,,,,139.066604999696,#000000,,139.066604999696,,25.02291101150831,-51.99312568679173,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,346887980,13346431.581956735,False,False,False,False,110344667.80542378,False,False,False,False
2022-02-11 00:00:00+00:00,133.2122245558,142.8622350966,132.3764824626,142.7256808968,179319440,,,,,,,,,,,,,,,,,,,,,139.4097502948097,,,,,,,,,,,,,,,136.508754457401,,,,,,137.95925237610535,#000000,,137.95925237610535,,28.909740122039302,-47.75870874992985,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,167568540,24770291.464774754,False,False,False,False,115453910.1902072,False,False,False,False
2022-02-18 00:00:00+00:00,129.5747849641,137.0021138342,129.4154080034,132.4529555953,141806740,,,,,,,,,,,,,,,,,,,,,137.66455153043208,,,,,,,,,,,,,,,135.70306703957172,,,,,,136.6838092850019,#000000,,136.6838092850019,,30.606127327624296,-45.472276276491186,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25761800,24843736.541458104,False,False,False,False,117405971.65759927,False,False,False,False
2022-02-25 00:00:00+00:00,133.5990594284,134.4626099336,123.9108073555,129.0955864377,134283740,,,,,,,,,,,,,,,,,,,,,136.38710465668714,,,,,,,,,,,,,,,134.97320303294995,,,,,,135.68015384481856,#000000,,135.68015384481856,,33.752607260666196,-41.63864100027274,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160045540,34858684.94579454,False,False,False,False,118656176.71999933,False,False,False,False
2022-03-04 00:00:00+00:00,131.2179641599,135.7783401135,129.5161886676,132.3725098323,122533880,,,,,,,,,,,,,,,,,,,,,135.78574085039452,,,,,,,,,,,,,,,134.64643123102204,,,,,,135.21608604070826,#000000,,135.21608604070826,,35.26502676767648,-39.28609037135537,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37511660,35055201.616476424,False,False,False,False,118943413.99999937,False,False,False,False
2022-03-11 00:00:00+00:00,129.5827302247,133.2817455856,124.9995563391,131.0014558101,157549900,,,,,,,,,,,,,,,,,,,,,134.77879753760524,,,,,,,,,,,,,,,133.94780138736672,,,,,,134.363299462486,#000000,,134.363299462486,,35.859967962386484,-37.69684842772358,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-120038240,23566798.533774465,False,False,False,False,121803153.70370314,False,False,False,False
2022-03-18 00:00:00+00:00,135.8654449979,135.9766786455,125.5480276059,129.6795630875,162089480,,,,,,,,,,,,,,,,,,,,,134.46040509169327,,,,,,,,,,,,,,,133.77223644097978,,,,,,134.11632076633651,#000000,,134.11632076633651,,39.003910017359004,-33.595503936893664,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42051240,24936016.42016154,False,False,False,False,124787326.02194735,False,False,False,False
2022-03-25 00:00:00+00:00,140.5531487175,140.9881517321,133.6904299247,135.9111302461,120712940,,,,,,,,,,,,,,,,,,,,,134.82735503500007,,,,,,,,,,,,,,,134.14771246575629,,,,,,134.4875337503782,#000000,,134.4875337503782,,42.893437019544876,-28.83255835965131,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,162764180,35145510.01866809,False,False,False,False,124485519.64995125,False,False,False,False
2022-04-01 00:00:00+00:00,139.7372697756,143.1760778538,137.8472909243,139.7218758333,126494220,,,,,,,,,,,,,,,,,,,,140.25354618456666,135.30870409990376,,,,,,,,,,,,,,,134.62515461466853,,,,,,136.72913496637966,#000000,,136.72913496637966,,45.3741289517322,-25.479349493177917,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36269960,35228802.60987786,False,False,False,False,124634312.26847339,False,False,False,False
2022-04-08 00:00:00+00:00,133.0935422265,143.0581403926,132.8373125398,139.8609178928,97073580,,,,,,,,,,,,,,,,,,,,138.54978925293847,135.37377731986788,,,,,,,,,,,,,,,134.72164784385924,,,,,,136.21507147222187,#000000,,136.21507147222187,,44.97616741746285,-24.905218170338145,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-60803620,28115289.823960986,False,False,False,False,122592776.54488276,False,False,False,False
2022-04-15 00:00:00+00:00,126.3822799627,132.0295526611,126.2417481669,131.9906407476,90216880,,,,,,,,,,,,,,,,,,,,135.5792350569762,134.97359968635087,,,,,,,,,,,,,,,134.39657401381484,,,,,,134.98313625238063,#000000,,134.98313625238063,,42.964519219446586,-24.905218170338145,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-151020500,14845972.059223136,False,False,False,False,120194561.98600255,False,False,False,False
2022-04-22 00:00:00+00:00,118.7955493031,131.0208223827,118.3252891948,126.5382057009,136743820,,,,,,,,,,,,,,,,,,,,131.6743614598943,134.01562780376904,,,,,,,,,,,,,,,133.5738328521873,,,,,,133.08794070528356,#000000,,133.08794070528356,,39.98060141005011,-24.905218170338145,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-287764320,-7569605.130348949,False,False,False,False,121420432.95000236,False,False,False,False
2022-04-29 00:00:00+00:00,114.1798495072,122.4344786311,112.3502049781,118.6123117318,212926040,,,,,,,,,,,,,,,,,,,,126.74708845807577,132.0962687120697,,,,,,,,,,,,,,,131.86892923613993,,,,,,130.23742880209514,#000000,,130.23742880209514,,37.058326019788936,-24.905218170338145,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-500690360,-44097068.4540268,False,False,False,False,128198626.064817,False,False,False,False
