date,Open,High,Low,Close,Volume,aVWAP_peak_397,aVWAP_peak_348,aVWAP_peak_347,aVWAP_peak_314,aVWAP_peak_287,aVWAP_peak_268,aVWAP_peak_230,aVWAP_peak_160,aVWAP_peak_158,aVWAP_peak_132,aVWAP_peak_103,aVWAP_peak_51,aVWAP_peak_32,aVWAP_valley_371,aVWAP_valley_370,aVWAP_valley_344,aVWAP_valley_322,aVWAP_valley_246,aVWAP_valley_218,aVWAP_valley_150,aVWAP_valley_122,aVWAP_valley_100,aVWAP_valley_78,aVWAP_valley_39,aVWAP_valley_22,aVWAP_OB_bear_397,aVWAP_OB_bear_287,aVWAP_OB_bear_103,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-12 17:00:00+00:00,6.02,6.02,6.02,6.02,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.0,False,False,False,False
2024-01-15 17:00:00+00:00,6.02,6.02,6.02,6.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.9844961240310077,False,False,False,False
2024-01-16 17:00:00+00:00,5.97,6.09,5.93,5.935,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22.0,-0.34108527131782945,False,False,False,False,1.3103178895499068,False,False,False,False
2024-01-17 17:00:00+00:00,5.935,5.935,5.935,5.935,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22.0,-0.6768823988942971,False,False,False,False,1.2900028835103734,False,False,False,False
2024-01-18 17:00:00+00:00,5.78,5.78,5.78,5.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22.0,-1.0074733694540754,False,False,False,False,1.2700028388047861,False,False,False,False
2024-01-19 17:00:00+00:00,5.78,5.83,5.78,5.83,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,6.734659941244937,-43.938806052879556,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,78.0,0.2174486982893986,False,False,False,False,2.8007004692109136,False,False,False,False
2024-01-22 17:00:00+00:00,5.76,5.76,5.76,5.76,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.598706042317072,-41.76524415838933,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,78.0,1.4233797262228962,False,False,False,False,2.7572787565099692,False,False,False,False
2024-01-23 17:00:00+00:00,5.76,5.76,5.76,5.76,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,11.508070109698497,-40.43416838193021,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,78.0,2.6106141490721537,False,False,False,False,2.7145302486571015,False,False,False,False
2024-01-24 17:00:00+00:00,5.66,5.66,5.66,5.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,11.228673592994944,-40.43416838193021,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,78.0,3.779441836683438,False,False,False,False,2.672444508367844,False,False,False,False
2024-01-25 17:00:00+00:00,5.66,5.66,5.66,5.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,11.04240924852591,-40.43416838193021,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,78.0,4.930148164796873,False,False,False,False,2.6310112601760944,False,False,False,False
2024-01-26 17:00:00+00:00,5.935,6.145,5.935,6.045,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.041666666666666,,28.69069720849546,-25.459260438051196,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,88.0,6.218052844412425,False,False,False,False,2.7452591476152244,False,False,False,False
2024-01-29 17:00:00+00:00,6.045,6.655,6.045,6.635,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.432493540051681,,46.54412648469114,-10.347873301068205,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,293.0,10.664284583258745,False,False,False,False,5.880991563931268,False,False,False,False
2024-01-30 17:00:00+00:00,6.56,6.56,6.38,6.38,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.436847009943713,,53.02302950898281,-5.996087556871451,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7.0,10.39041970599892,False,False,False,False,10.440976190847062,False,False,False,False
2024-01-31 17:00:00+00:00,6.41,6.41,6.41,6.41,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.436847009943713,,57.631607566478,-2.8489576817523528,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7.0,10.120800795828393,False,False,False,False,10.279100590988968,False,False,False,False
2024-02-01 17:00:00+00:00,6.33,6.33,6.035,6.035,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.385159821376109,,54.82033922027165,-2.8489576817523528,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-112.0,8.227455047055859,False,False,False,False,11.747641667097666,False,False,False,False
2024-02-02 17:00:00+00:00,5.98,5.98,5.98,5.98,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.385159821376109,,52.261519196311006,-2.8489576817523528,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-112.0,6.3634634959387135,False,False,False,False,11.565507687762818,False,False,False,False
2024-02-05 17:00:00+00:00,5.98,5.98,5.82,5.82,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.379414554139881,,48.66663455884755,-2.8489576817523528,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-119.0,4.419843906854393,False,False,False,False,11.494724622836262,False,False,False,False
2024-02-06 17:00:00+00:00,5.82,5.82,5.82,5.82,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.379414554139881,,46.27004480053857,7.794587028086397,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-119.0,2.506357954810139,False,False,False,False,11.316511837986088,False,False,False,False
2024-02-07 17:00:00+00:00,5.82,5.82,5.71,5.71,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.2919721322157836,,43.36317041931638,4.611416770055463,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-219.0,-0.9278491452644366,False,False,False,False,12.691449638947542,False,False,False,False
2024-02-08 17:00:00+00:00,5.77,5.85,5.77,5.85,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.290037259005582,,43.91061715162194,4.586848960404417,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-216.0,-4.2623010965006465,False,False,False,False,12.541194605785565,False,False,False,False
2024-02-09 17:00:00+00:00,5.85,5.85,5.85,5.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.290037259005582,,44.275581639825646,4.195171318224965,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-216.0,-7.545056118260326,False,False,False,False,12.346757480114471,False,False,False,False
2024-02-12 17:00:00+00:00,5.81,5.82,5.81,5.81,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.1871470637888955,,43.89802263181965,2.9743336604383757,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-416.0,-13.877690907124506,False,False,False,False,15.256110077321999,False,False,False,False
2024-02-13 17:00:00+00:00,5.68,5.68,5.645,5.65,105.0,,,,,,,,,,,,,,,,,,,,,,,,,5.658333333333334,,,,5.658333333333334,#000000,,6.014576695730726,,41.388523286772184,-0.18696652710866601,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-521.0,-21.740052288409398,False,False,False,False,16.647488215658093,False,False,False,False
2024-02-14 17:00:00+00:00,5.65,5.65,5.65,5.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5.658333333333334,,,,5.658333333333334,#000000,,6.014576695730726,,39.71552372340721,-2.446799080781645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-521.0,-29.480516594015455,False,False,False,False,16.38938762316727,False,False,False,False
2024-02-15 17:00:00+00:00,5.65,5.65,5.65,5.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5.658333333333334,,,,5.658333333333334,#000000,,6.014576695730726,,38.600190681163895,-4.139679020430194,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-521.0,-37.10097370108498,False,False,False,False,16.135288590249946,False,False,False,False
2024-02-16 17:00:00+00:00,5.67,5.75,5.67,5.735,118.0,,,,,,,,,,,,,,,,,,,,,,,,,5.690082212257101,,,,5.690082212257101,#000000,,5.990567708759146,,40.10808074891341,-4.139679020430194,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-403.0,-42.77382682199839,False,False,False,False,17.7145864415639,False,False,False,False
2024-02-19 17:00:00+00:00,5.735,5.735,5.735,5.735,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5.690082212257101,,,,5.690082212257101,#000000,,5.990567708759146,,41.11334079407975,-4.139679020430194,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-403.0,-48.35872873173485,False,False,False,False,17.4399416905319,False,False,False,False
2024-02-20 17:00:00+00:00,5.725,5.735,5.72,5.735,300.0,,,,,,,,,,,,,,,,,,,,,,,,,5.7129796048438495,,,,5.7129796048438495,#000000,,5.940303217004653,,41.783514157523975,-4.139679020430194,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-403.0,-53.857043014963764,False,False,False,False,21.82071778835311,False,False,False,False
2024-02-21 17:00:00+00:00,5.735,5.855,5.735,5.855,461.0,,,,,,,,,,,,,,,,,,,,,,,,,5.760775745257453,,,,5.760775745257453,#000000,,5.915865483309598,,45.56419424687478,-4.139679020430194,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58.0,-52.12282529380153,False,False,False,False,28.62969890791353,False,False,False,False
2024-02-22 17:00:00+00:00,5.855,5.94,5.855,5.94,269.0,,,,,,,,,,,,,,,,,,,,,,,,,5.793169725990955,,,,5.793169725990955,#000000,,5.918790311755714,,50.005057133994356,-5.688301120916499,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,327.0,-46.24495203343252,False,False,False,False,32.35637024267456,False,False,False,False
2024-02-23 17:00:00+00:00,5.875,5.875,5.875,5.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5.793169725990955,,,,5.793169725990955,#000000,,5.918790311755714,,51.08860442632293,-4.556087889215348,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,327.0,-40.45820859105372,False,False,False,False,31.85472109162534,False,False,False,False
