date,Open,High,Low,Close,Volume,aVWAP_peak_65,aVWAP_peak_64,aVWAP_peak_39,aVWAP_peak_20,aVWAP_valley_91,aVWAP_valley_74,aVWAP_valley_46,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,5.715,5.805,5.685,5.775,45903.0,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,45903.0,False,False,False,False
2025-04-14 15:00:00+00:00,5.775,5.775,5.675,5.695,16614.0,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16614.0,-257.5813953488372,False,False,False,False,45448.90697674419,False,False,False,False
2025-04-14 16:00:00+00:00,5.695,5.775,5.68,5.755,23138.0,,,,,,,,,#000000,,,,15.254237288135531,-72.88135593220329,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6524.0,-152.44059852172344,False,False,False,False,45103.00144222102,False,False,False,False
2025-04-14 17:00:00+00:00,5.755,5.825,5.745,5.775,33111.0,,,,,,,,,#000000,,,,28.071842339166913,-59.82008765746151,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39635.0,464.4189456414041,False,False,False,False,44917.078939240855,False,False,False,False
2025-04-14 18:00:00+00:00,5.775,5.855,5.775,5.84,39154.0,,,,,,,,,#000000,,,,41.99870390662745,-45.61429058370722,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,78789.0,1678.7535356314597,False,False,False,False,44827.728878167356,False,False,False,False
2025-04-14 19:00:00+00:00,5.845,5.85,5.785,5.795,100713.0,,,,,,,,,#000000,,,,46.309540267191295,-40.05149935555838,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21924.0,1312.8193722883364,False,False,False,False,45694.167190133754,False,False,False,False
2025-04-15 14:00:00+00:00,5.89,5.935,5.765,5.81,16540.0,,,,,,,,,#000000,,,,50.297579440424,-34.20657139948456,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5384.0,1208.9927153536335,False,False,False,False,45242.16459803865,False,False,False,False
2025-04-15 15:00:00+00:00,5.805,5.835,5.805,5.815,10639.0,,,,,,,,,#000000,,,,53.33262520241095,-28.906455359081647,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5255.0,1271.7215104644297,False,False,False,False,44705.681425976036,False,False,False,False
2025-04-15 16:00:00+00:00,5.815,5.845,5.785,5.795,24007.0,,,,,,,,,#000000,,,,53.206662626748574,-26.30580599166435,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18752.0,961.276215728547,False,False,False,False,44384.77163642602,False,False,False,False
2025-04-15 17:00:00+00:00,5.795,5.795,5.745,5.745,21292.0,,,,,,,,,#000000,,,,48.994237418253825,-26.30580599166435,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40044.0,325.53549920562364,False,False,False,False,44026.74416919461,False,False,False,False
2025-04-15 18:00:00+00:00,5.74,5.755,5.695,5.71,158570.0,,,,,,,,,#000000,,,,44.08260313946679,-26.30580599166435,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-198614.0,-2758.7983845029908,False,False,False,False,45802.60860067996,False,False,False,False
2025-04-15 19:00:00+00:00,5.715,5.75,5.705,5.735,50808.0,,,,,,,,,#000000,,,,43.242765576681606,-26.30580599166435,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-147806.0,-5007.592207999069,False,False,False,False,45880.21156811128,False,False,False,False
2025-04-16 14:00:00+00:00,5.875,6.015,5.87,5.985,84392.0,,,,,,,,,#000000,,,,53.5040216843754,-17.647344457616526,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-63414.0,-5913.117910200634,False,False,False,False,46477.29355930335,False,False,False,False
2025-04-16 15:00:00+00:00,5.985,6.005,5.955,5.995,29687.0,,,,,,,,,#000000,,,,60.55601592187347,-9.588307301887106,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33727.0,-6344.340888337058,False,False,False,False,46216.97893047694,False,False,False,False
2025-04-16 16:00:00+00:00,5.995,6.035,5.985,6.025,28020.0,,,,,,,,,#000000,,,,65.8997409689142,-3.328674362931956,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5707.0,-6334.459634254313,False,False,False,False,45934.85522612846,False,False,False,False
2025-04-16 17:00:00+00:00,6.025,6.085,5.905,5.905,55456.0,,,,,,,,,#000000,,,,62.952917747957386,-3.328674362931956,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-61163.0,-7184.514523645719,False,False,False,False,46082.469873785376,False,False,False,False
2025-04-16 18:00:00+00:00,5.905,5.985,5.905,5.955,50920.0,,,,,,,,,#000000,,,,62.51648859178087,-3.328674362931956,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10243.0,-7231.9329031240795,False,False,False,False,46157.47034085847,False,False,False,False
2025-04-16 19:00:00+00:00,5.955,5.97,5.91,5.965,54636.0,,,,,,,,,#000000,,,,62.525451443606464,-2.7375137872519844,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44393.0,-6431.546346486497,False,False,False,False,46288.92041309322,False,False,False,False
2025-04-17 14:00:00+00:00,6.125,6.145,6.05,6.06,21146.0,,,,,,,,,#000000,,,,65.03414664416209,1.1183120104031161,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65539.0,-5315.723922509962,False,False,False,False,45899.10769351038,False,False,False,False
2025-04-17 15:00:00+00:00,6.065,6.165,6.065,6.165,18659.0,,,,,,,,,#000000,,,,68.69833541846917,5.8348788747735085,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,84198.0,-3927.914249292753,False,False,False,False,45476.7804424482,False,False,False,False
2025-04-17 16:00:00+00:00,6.165,6.205,6.135,6.165,25807.0,,,,6.168333333333333,,,,6.168333333333333,#000000,,6.168333333333333,,71.14112793467389,9.2214523787461,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,84198.0,-2561.6210051176713,False,False,False,False,45171.82260613118,False,False,False,False
2025-04-17 17:00:00+00:00,6.165,6.165,6.105,6.125,20041.0,,,,6.152305662188099,,,,6.152305662188099,#000000,,6.152305662188099,,70.54578784192113,9.647385131126612,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64157.0,-1527.223780232126,False,False,False,False,44782.197449446976,False,False,False,False
2025-04-17 18:00:00+00:00,6.125,6.135,6.105,6.125,21246.0,,,,6.14260351149134,,,,6.14260351149134,#000000,,6.14260351149134,,70.14889444675262,10.300353125758335,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64157.0,-508.86372162387613,False,False,False,False,44417.295163409035,False,False,False,False
2025-04-17 19:00:00+00:00,6.125,6.135,6.085,6.12,131123.0,,,,6.123240926190319,,,,6.123240926190319,#000000,,6.123240926190319,,69.56774427067641,10.726940874386415,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66966.0,-1539.2069197382345,False,False,False,False,45761.569656999585,False,False,False,False
2025-04-18 14:00:00+00:00,6.12,6.12,6.12,6.12,0.0,,,,6.123240926190319,,,,6.123240926190319,#000000,,6.123240926190319,,69.18031081995895,11.299348486259554,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66966.0,-2553.5758047035333,False,False,False,False,45052.08795689106,False,False,False,False
2025-04-18 15:00:00+00:00,6.12,6.12,6.12,6.12,0.0,,,,6.123240926190319,,,,6.123240926190319,#000000,,6.123240926190319,,68.92202185281397,11.94476739580604,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66966.0,-3552.218040289525,False,False,False,False,44353.60597306329,False,False,False,False
2025-04-18 16:00:00+00:00,6.12,6.12,6.12,6.12,0.0,,,,6.123240926190319,,,,6.123240926190319,#000000,,6.123240926190319,,68.74982920805064,12.612818705929229,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66966.0,-4535.377450517594,False,False,False,False,43665.95316727936,False,False,False,False
2025-04-18 17:00:00+00:00,6.12,6.12,6.12,6.12,0.0,,,,6.123240926190319,,,,6.123240926190319,#000000,,6.123240926190319,,68.63503411154176,13.269780650981687,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66966.0,-5503.294079191741,False,False,False,False,42988.96164530604,False,False,False,False
2025-04-18 18:00:00+00:00,6.12,6.12,6.12,6.12,0.0,,,,6.123240926190319,,,,6.123240926190319,#000000,,6.123240926190319,,68.5585040472025,13.894132225230173,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66966.0,-6456.204248506598,False,False,False,False,42322.466115921445,False,False,False,False
