date,Open,High,Low,Close,Volume,aVWAP_peak_840,aVWAP_peak_796,aVWAP_peak_763,aVWAP_peak_702,aVWAP_peak_677,aVWAP_peak_653,aVWAP_peak_624,aVWAP_peak_594,aVWAP_peak_581,aVWAP_peak_567,aVWAP_peak_522,aVWAP_peak_439,aVWAP_peak_414,aVWAP_peak_383,aVWAP_peak_306,aVWAP_peak_275,aVWAP_peak_218,aVWAP_peak_191,aVWAP_peak_137,aVWAP_peak_120,aVWAP_peak_71,aVWAP_peak_43,aVWAP_peak_20,aVWAP_valley_852,aVWAP_valley_803,aVWAP_valley_783,aVWAP_valley_782,aVWAP_valley_781,aVWAP_valley_780,aVWAP_valley_779,aVWAP_valley_740,aVWAP_valley_707,aVWAP_valley_692,aVWAP_valley_671,aVWAP_valley_638,aVWAP_valley_610,aVWAP_valley_551,aVWAP_valley_534,aVWAP_valley_474,aVWAP_valley_450,aVWAP_valley_426,aVWAP_valley_403,aVWAP_valley_365,aVWAP_valley_342,aVWAP_valley_301,aVWAP_valley_300,aVWAP_valley_268,aVWAP_valley_228,aVWAP_valley_210,aVWAP_valley_169,aVWAP_valley_168,aVWAP_valley_145,aVWAP_valley_103,aVWAP_valley_77,aVWAP_valley_63,aVWAP_valley_35,aVWAP_OB_bull_783,aVWAP_OB_bull_474,aVWAP_OB_bull_2,aVWAP_OB_bear_840,aVWAP_OB_bear_653,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,36.94,37.12,36.91,37.04,526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,526.0,False,False,False,False
2025-04-14 15:00:00+00:00,37.01,37.01,36.64,36.645,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-217.0,-3.3643410852713176,False,False,False,False,521.2093023255815,False,False,False,False
2025-04-14 16:00:00+00:00,36.645,36.7,36.48,36.695,430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.625,,,,#000000,,,,4.155124653739444,-56.23268698060917,False,False,False,True,True,,1.0,36.7,36.48,0.0,0,,,False,False,False,False,,,False,False,False,False,213.0,-0.00985517697253746,False,False,False,False,519.7952046151073,False,False,False,False
2025-04-14 17:00:00+00:00,36.695,37.21,36.695,37.21,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.77186656671664,,,,#000000,,,,24.16678258545923,-37.80668237668741,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,450.0,6.967041802515409,False,False,False,False,515.4107828381289,False,False,False,False
2025-04-14 18:00:00+00:00,37.21,37.51,37.175,37.47,525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.04191275167785,,,,#000000,,,,40.507317251502,-23.6360807085538,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,975.0,21.975304720305868,False,False,False,False,515.5594528716463,False,False,False,False
2025-04-14 19:00:00+00:00,37.47,37.65,37.21,37.235,1558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.224956363636366,,,,#000000,,,,46.43616560793353,-19.123138388025048,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-583.0,12.595842631618956,False,False,False,False,531.7213218193726,False,False,False,False
2025-04-15 14:00:00+00:00,37.815,38.09,37.5,38.09,473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.32304581652704,,,,#000000,,,,56.70638649596167,-10.163747291939167,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-110.0,10.695131893144243,False,False,False,False,530.8109137291498,False,False,False,False
2025-04-15 15:00:00+00:00,38.09,38.13,38.0,38.005,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.390652887139105,,,,#000000,,,,62.30779343057982,-5.286606766109827,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-443.0,3.661098840537356,False,False,False,False,527.7440778573799,False,False,False,False
2025-04-15 16:00:00+00:00,38.005,38.16,38.005,38.155,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.406021372225275,,,,#000000,,,,66.81564911879833,-0.9892911404704279,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-365.0,-2.054577110478727,False,False,False,False,520.7713014564903,False,False,False,False
2025-04-15 17:00:00+00:00,38.155,38.325,38.14,38.14,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.49541971991532,,,,#000000,,,,69.57418148085941,2.070839955704656,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-825.0,-14.813420876207738,False,False,False,False,519.8291107362346,False,False,False,False
