date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_852,aVWAP_peak_792,aVWAP_peak_774,aVWAP_peak_713,aVWAP_peak_685,aVWAP_peak_684,aVWAP_peak_654,aVWAP_peak_620,aVWAP_peak_618,aVWAP_peak_563,aVWAP_peak_530,aVWAP_peak_528,aVWAP_peak_498,aVWAP_peak_427,aVWAP_peak_426,aVWAP_peak_402,aVWAP_peak_386,aVWAP_peak_330,aVWAP_peak_323,aVWAP_peak_284,aVWAP_peak_264,aVWAP_peak_236,aVWAP_peak_222,aVWAP_peak_187,aVWAP_peak_132,aVWAP_peak_84,aVWAP_peak_54,aVWAP_peak_30,aVWAP_valley_807,aVWAP_valley_805,aVWAP_valley_703,aVWAP_valley_698,aVWAP_valley_673,aVWAP_valley_672,aVWAP_valley_657,aVWAP_valley_630,aVWAP_valley_607,aVWAP_valley_566,aVWAP_valley_540,aVWAP_valley_508,aVWAP_valley_506,aVWAP_valley_470,aVWAP_valley_438,aVWAP_valley_415,aVWAP_valley_380,aVWAP_valley_328,aVWAP_valley_292,aVWAP_valley_233,aVWAP_valley_178,aVWAP_valley_63,aVWAP_valley_42,aVWAP_valley_13,aVWAP_OB_bull_807,aVWAP_OB_bull_703,aVWAP_OB_bull_438,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-26 14:00:00+00:00,0.6308,0.6681,0.6303,0.6614,28138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,28138.0,False,False,False,False
2025-03-26 15:00:00+00:00,0.654,0.6919,0.6464,0.6466,39572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39572.0,-613.5193798449612,False,False,False,False,28315.271317829458,False,False,False,False
2025-03-26 16:00:00+00:00,0.6616,0.6918,0.6458,0.68,7508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.91408114558473,-85.8711217183771,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32064.0,-1101.1237305450393,False,False,False,False,27992.67796406466,False,False,False,False
2025-03-26 17:00:00+00:00,0.6686,0.6914,0.6405,0.6405,5048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.178086710452916,-79.64210859543726,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37112.0,-1659.4318897613953,False,False,False,False,27636.946522761333,False,False,False,False
2025-03-26 18:00:00+00:00,0.6404,0.6512,0.6307,0.6318,7920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.699996539396153,-74.70197709998688,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45032.0,-2331.874806199203,False,False,False,False,27331.257429385187,False,False,False,False
2025-03-26 19:00:00+00:00,0.6317,0.6722,0.6311,0.6331,13046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.114165482924037,-69.0654842386719,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31986.0,-2791.6286851728587,False,False,False,False,27109.780570014875,False,False,False,False
2025-03-27 14:00:00+00:00,0.5796,0.5917,0.5639,0.5834,53511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.14745412813526,-68.71939343269196,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-85497.0,-4073.882504007388,False,False,False,False,27519.10180148751,False,False,False,False
2025-03-27 15:00:00+00:00,0.5915,0.5935,0.5626,0.5728,34167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.899033326575715,-67.6977890290824,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-119664.0,-5865.977348906498,False,False,False,False,27622.169990611736,False,False,False,False
2025-03-27 16:00:00+00:00,0.5761,0.5773,0.5666,0.5666,4964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,21.394514847643947,-66.05607033037279,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-124628.0,-7707.249017915699,False,False,False,False,27270.88053339295,False,False,False,False
2025-03-27 17:00:00+00:00,0.5666,0.5717,0.5613,0.5615,25308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.444682546716855,-64.04927066058144,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-149936.0,-9912.345932366617,False,False,False,False,27240.448277061274,False,False,False,False
