date,Open,High,Low,Close,Volume,aVWAP_peak_868,aVWAP_peak_844,aVWAP_peak_818,aVWAP_peak_778,aVWAP_peak_761,aVWAP_peak_746,aVWAP_peak_731,aVWAP_peak_691,aVWAP_peak_677,aVWAP_peak_605,aVWAP_peak_587,aVWAP_peak_548,aVWAP_peak_515,aVWAP_peak_418,aVWAP_peak_402,aVWAP_peak_329,aVWAP_peak_247,aVWAP_peak_217,aVWAP_peak_150,aVWAP_peak_116,aVWAP_peak_93,aVWAP_peak_71,aVWAP_valley_870,aVWAP_valley_851,aVWAP_valley_826,aVWAP_valley_799,aVWAP_valley_768,aVWAP_valley_734,aVWAP_valley_695,aVWAP_valley_643,aVWAP_valley_567,aVWAP_valley_533,aVWAP_valley_516,aVWAP_valley_430,aVWAP_valley_413,aVWAP_valley_379,aVWAP_valley_259,aVWAP_valley_242,aVWAP_valley_209,aVWAP_valley_166,aVWAP_valley_139,aVWAP_valley_96,aVWAP_valley_82,aVWAP_OB_bull_799,aVWAP_OB_bull_695,aVWAP_OB_bull_643,aVWAP_OB_bull_567,aVWAP_OB_bull_430,aVWAP_OB_bear_3,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-10 15:00:00+00:00,144.1,144.1,143.1,143.525,13629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,13629.0,False,False,False,False
2025-01-10 16:00:00+00:00,143.525,143.57,142.89,143.215,15383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15383.0,-238.49612403100775,False,False,False,False,13656.193798449613,False,False,False,False
2025-01-10 17:00:00+00:00,143.13,143.76,143.01,143.705,11915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,21.335268505079913,-82.00290275761986,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3468.0,-288.5659515654107,False,False,False,False,13629.19854576047,False,False,False,False
2025-01-10 18:00:00+00:00,143.68,144.43,143.68,144.015,15528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.04166666666666,,#000000,,,,39.3138775367696,-63.68862777859116,False,False,False,True,True,,-1.0,144.43,143.68,12.0,0,,,False,False,False,False,,,False,False,False,False,12060.0,-97.11531665741984,False,False,False,False,13658.637327996741,False,False,False,False
2025-01-10 19:00:00+00:00,143.99,144.005,142.85,143.115,32134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.55736211936832,,#000000,,,,38.616604881619935,-62.120701280344406,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20074.0,-406.8344590348242,False,False,False,False,13945.07705934563,False,False,False,False
2025-01-10 20:00:00+00:00,143.15,143.17,142.46,142.84,31224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.26682495415326,,#000000,,,,36.31497816152313,-61.173270967798594,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51298.0,-1195.8447774994006,False,False,False,False,14212.967337495309,False,False,False,False
2025-01-13 15:00:00+00:00,142.84,142.84,142.84,142.84,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.26682495415326,,#000000,,,,34.78056034812526,-58.8822040964721,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51298.0,-1972.6223778482472,False,False,False,False,13992.611254743444,False,False,False,False
2025-01-13 16:00:00+00:00,142.84,143.265,142.84,143.085,9433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.24509082605857,,#000000,,,,37.013722664502396,-52.677537235725204,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41865.0,-2591.10885261029,False,False,False,False,13921.91960738308,False,False,False,False
2025-01-13 17:00:00+00:00,143.05,143.355,142.86,143.16,12015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.23070994544887,,#000000,,,,39.41833809629949,-46.38397004270206,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29850.0,-3013.7273200116806,False,False,False,False,13892.354962307374,False,False,False,False
2025-01-13 18:00:00+00:00,143.16,143.635,143.065,143.565,7437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.24388737848463,,#000000,,,,45.14717083533556,-37.30699912482488,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22413.0,-3314.4912375308795,False,False,False,False,13792.27193963594,False,False,False,False
2025-01-13 19:00:00+00:00,143.56,143.76,143.4,143.63,10246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.274514971007,,#000000,,,,49.52367295490332,-29.927171984349158,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12167.0,-3451.7394353986174,False,False,False,False,13737.290979331507,False,False,False,False
2025-01-13 20:00:00+00:00,143.58,143.92,143.28,143.8,26269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.34591089918635,,#000000,,,,53.85734856472757,-22.926702124556137,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14102.0,-3179.588436400189,False,False,False,False,13931.581041667452,False,False,False,False
2025-01-14 15:00:00+00:00,144.43,145.03,144.38,144.45,25932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.54001304209896,,#000000,,,,60.55102933478818,-14.124279083950228,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40034.0,-2509.610321107163,False,False,False,False,14117.634048773381,False,False,False,False
2025-01-14 16:00:00+00:00,144.45,144.58,144.27,144.43,34271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.68861030829694,,#000000,,,,64.75635821765403,-8.00287569947244,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5763.0,-2381.352796748912,False,False,False,False,14430.08933483891,False,False,False,False
2025-01-14 17:00:00+00:00,144.43,144.94,144.43,144.84,14235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.75681993440745,,#000000,,,,69.2945797874444,-1.7818192489443945,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19998.0,-2034.3860867217973,False,False,False,False,14427.064693988696,False,False,False,False
2025-01-14 18:00:00+00:00,144.815,145.65,144.81,145.635,17053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.87313448017974,,#000000,,,,74.46342217787723,4.790209187572806,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37051.0,-1428.4111086330872,False,False,False,False,14467.776869275693,False,False,False,False
2025-01-14 19:00:00+00:00,145.62,145.625,144.615,144.65,20394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.95992617561447,,#000000,,,,69.62769469833867,4.790209187572806,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16657.0,-1148.0171379566052,False,False,False,False,14559.656297659014,False,False,False,False
2025-01-14 20:00:00+00:00,144.72,145.37,144.485,145.285,40469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.10818433679432,,#000000,,,,68.74305261208156,4.790209187572806,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57126.0,-244.54400403479747,False,False,False,False,14961.351548858098,False,False,False,False
