date,Open,High,Low,Close,Volume,aVWAP_peak_496,aVWAP_peak_473,aVWAP_peak_443,aVWAP_peak_384,aVWAP_peak_342,aVWAP_peak_283,aVWAP_peak_249,aVWAP_peak_213,aVWAP_peak_198,aVWAP_peak_155,aVWAP_peak_83,aVWAP_peak_41,aVWAP_valley_528,aVWAP_valley_497,aVWAP_valley_469,aVWAP_valley_414,aVWAP_valley_369,aVWAP_valley_336,aVWAP_valley_295,aVWAP_valley_259,aVWAP_valley_228,aVWAP_valley_204,aVWAP_valley_119,aVWAP_valley_90,aVWAP_valley_54,aVWAP_valley_22,aVWAP_OB_bull_528,aVWAP_OB_bull_414,aVWAP_OB_bull_295,aVWAP_OB_bull_228,aVWAP_OB_bull_119,aVWAP_OB_bear_524,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 15:00:00+00:00,38.675,39.16,38.5,39.16,23573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,23573.0,False,False,False,False
2025-02-11 16:00:00+00:00,39.17,39.505,38.99,39.26,25762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25762.0,399.4108527131783,False,False,False,False,23606.937984496126,False,False,False,False
2025-02-11 17:00:00+00:00,39.26,39.44,39.07,39.34,16316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42078.0,1045.5905294152997,False,False,False,False,23493.900186286883,False,False,False,False
2025-02-11 18:00:00+00:00,39.34,39.37,38.92,38.935,12940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.68108528855801,28.112976759702207,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29138.0,1481.131761517388,False,False,False,False,23330.273826809567,False,False,False,False
2025-02-11 19:00:00+00:00,38.935,39.38,38.9,39.235,14038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,68.66343182302104,23.256223523405453,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43176.0,2127.5638272302967,False,False,False,False,23186.2075659288,False,False,False,False
2025-02-11 20:00:00+00:00,39.265,39.515,39.2,39.265,48325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.6020632363568,20.800256274106005,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,91501.0,3513.1984965755637,False,False,False,False,23575.956285836877,False,False,False,False
2025-02-12 15:00:00+00:00,39.04,39.42,38.99,39.2,22242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.191527218250975,17.610302992214258,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,69259.0,4532.51324856664,False,False,False,False,23555.274793033204,False,False,False,False
2025-02-12 16:00:00+00:00,39.2,39.21,39.02,39.145,10565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.89361648993982,14.226605256952695,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58694.0,5372.22622145708,False,False,False,False,23353.875183838893,False,False,False,False
2025-02-12 17:00:00+00:00,39.13,39.455,39.05,39.19,12178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.22311596834524,12.974931552388796,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70872.0,6387.72659011666,False,False,False,False,23180.605801143716,False,False,False,False
2025-02-12 18:00:00+00:00,39.18,39.18,38.95,38.95,11785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.19414410446268,7.4668334144323865,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,59087.0,7204.769588719502,False,False,False,False,23003.929742211254,False,False,False,False
2025-02-12 19:00:00+00:00,38.965,39.01,38.76,38.965,21662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.59994994174613,4.194510280181447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,80749.0,8344.990215250982,False,False,False,False,22983.12462992891,False,False,False,False
2025-02-12 20:00:00+00:00,38.97,38.995,38.57,38.575,47392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.60549188588907,-2.2782869254093328,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33357.0,8732.77331268895,False,False,False,False,23361.55680620908,False,False,False,False
2025-02-13 15:00:00+00:00,39.075,39.14,38.59,38.615,28705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,33.98159218909168,-5.610582555904628,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,62062.0,9559.583028771292,False,False,False,False,23444.40088673297,False,False,False,False
2025-02-13 16:00:00+00:00,38.615,38.9,38.615,38.86,18024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.925965205035524,-5.610582555904628,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,80086.0,10653.015850030653,False,False,False,False,23360.36366368284,False,False,False,False
2025-02-13 17:00:00+00:00,38.855,39.01,38.74,38.915,13770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.890007834331676,-5.610582555904628,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,93856.0,11942.984596541806,False,False,False,False,23211.675854943573,False,False,False,False
2025-02-13 18:00:00+00:00,38.915,39.08,38.87,38.935,15076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.24591664386325,-5.610582555904628,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,108932.0,13446.6902617117,False,False,False,False,23085.5413455646,False,False,False,False
2025-02-13 19:00:00+00:00,38.925,39.015,37.8,38.03,97983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.722865821996095,-5.610582555904628,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10949.0,13407.96638168516,False,False,False,False,24246.742254935692,False,False,False,False
2025-02-13 20:00:00+00:00,38.05,39.01,38.03,38.8,81086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.907489273621835,-5.610582555904628,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,92035.0,14626.990158713299,False,False,False,False,25127.97105718475,False,False,False,False
2025-02-14 15:00:00+00:00,38.6,38.6,38.07,38.31,34108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.61385986951544,-5.610582555904628,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57927.0,15298.308140748752,False,False,False,False,25267.19631211212,False,False,False,False
2025-02-14 16:00:00+00:00,38.31,38.465,38.155,38.42,14192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.35622049367507,-5.610582555904628,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,72119.0,16179.24909980691,False,False,False,False,25095.487842156894,False,False,False,False
