date,Close,High,Low,Open,Volume,aVWAP_peak_187,aVWAP_peak_171,aVWAP_peak_159,aVWAP_peak_136,aVWAP_peak_129,aVWAP_peak_120,aVWAP_peak_107,aVWAP_peak_95,aVWAP_peak_86,aVWAP_peak_70,aVWAP_peak_64,aVWAP_peak_52,aVWAP_peak_39,aVWAP_peak_24,aVWAP_peak_19,aVWAP_peak_4,aVWAP_valley_162,aVWAP_valley_152,aVWAP_valley_142,aVWAP_valley_135,aVWAP_valley_124,aVWAP_valley_117,aVWAP_valley_104,aVWAP_valley_83,aVWAP_valley_76,aVWAP_valley_57,aVWAP_valley_46,aVWAP_valley_33,aVWAP_valley_23,aVWAP_valley_13,aVWAP_OB_bull_152,aVWAP_OB_bear_171,aVWAP_OB_bear_95,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,56.884286105,57.9393269601,55.3676648758,57.1040862831,1703737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1703737.0,False,False,False,False
2022-01-07 00:00:00+00:00,60.0494086703,60.2692088485,54.6203442701,56.4446857487,2488079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2488079,184302.14814814815,False,False,False,False,1761836.4074074074,False,False,False,False
2022-01-14 00:00:00+00:00,61.0165294542,63.1705712001,58.2910072452,60.8406893117,2839890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5327969,565314.5075445815,False,False,False,False,1841692.229080933,False,False,False,False
2022-01-21 00:00:00+00:00,71.7427781479,71.7867381835,62.115530345,62.2913704875,3309201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8637170,1163229.729207946,False,False,False,False,1950396.5824823454,False,False,False,False
2022-01-28 00:00:00+00:00,72.7098989317,78.380743528,67.0830143711,73.984739965,8898210,,,,,,,,,,,,,,,,72.72455227693334,,,,,,,,,,,,,,,,,,72.72455227693334,#000000,,72.72455227693334,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17535380,2375981.6011184687,False,False,False,False,2465049.4282243936,False,False,False,False
2022-02-04 00:00:00+00:00,70.1162568296,73.7649397869,66.4675738723,73.3253394306,4335336,,,,,,,,,,,,,,,,71.87006949873765,,,,,,,,,,,,,,,,,,71.87006949873765,#000000,,71.87006949873765,,95.3766310683341,45.62947155678458,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13200044,3177764.001035619,False,False,False,False,2603589.174281846,False,False,False,False
2022-02-11 00:00:00+00:00,67.9622150837,70.379577443,62.9942914572,70.0283367583,4497318,,,,,,,,,,,,,,,,70.66322330663131,,,,,,,,,,,,,,,,,,70.66322330663131,#000000,,70.66322330663131,,89.05995717040135,39.84787112898289,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8702726,3587020.445403351,False,False,False,False,2743865.3835943015,False,False,False,False
2022-02-18 00:00:00+00:00,68.7974557607,69.2590361348,63.8739317701,67.6105347987,4920511,,,,,,,,,,,,,,,,69.93484027107664,,,,,,,,,,,,,,,,,,69.93484027107664,#000000,,69.93484027107664,,84.92758507462773,36.33884260216314,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13623237,4330443.893891992,False,False,False,False,2905098.3922169455,False,False,False,False
2022-02-25 00:00:00+00:00,66.379653801,77.1498625304,66.2917337298,69.5008163308,4830697,,,,,,,,,,,,,,,,69.93582047286033,,,,,,,,,,,,,,,,,,69.93582047286033,#000000,,69.93582047286033,,79.12967713515087,31.313204274238984,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8792540,4660969.531381474,False,False,False,False,3047735.326126802,False,False,False,False
2022-03-04 00:00:00+00:00,68.3578554044,69.7425965267,64.3574921621,67.6984548699,5571800,,,,,,,,,,,,,,,,69.52285785400225,,,,,,,,,,,,,,,,,,69.52285785400225,#000000,,69.52285785400225,,76.04722008562268,28.95647040440366,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14364340,5379737.714242106,False,False,False,False,3234703.0797470384,False,False,False,False
2022-03-11 00:00:00+00:00,69.6326964377,72.2553521633,66.2477736942,68.3578554044,5216555,,,,,,,,,,,,,,,,69.50319540650621,,,,,,,,,,,,,,,,,,69.50319540650621,#000000,,69.50319540650621,,74.45582593747064,27.962280396950078,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19580895,6431675.290964913,False,False,False,False,3381506.925691702,False,False,False,False
2022-03-18 00:00:00+00:00,62.4232505944,73.0176191811,62.2474104518,69.3249761882,3650132,,,,,,,,,,,,,,,,69.18911566277005,,,,,,,,,,,,,,,,,,69.18911566277005,#000000,,69.18911566277005,,67.47547759540453,21.7661159241336,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15930763,7135311.417560104,False,False,False,False,3401405.079344169,False,False,False,False
2022-03-25 00:00:00+00:00,62.5990907369,64.7751125006,61.3682097392,62.3792905587,2162258,,,,,,,,,,,,,,,,68.8813285858078,,,,,,,,,,,,,,,,,,68.8813285858078,#000000,,68.8813285858078,,62.59698474598288,17.687765203422558,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18093021,7946993.608851949,False,False,False,False,3309616.4068001565,False,False,False,False
2022-04-01 00:00:00+00:00,61.5880099174,64.5113522868,58.95084738,62.8628509507,1772275,,,,,,,,,,,,,,,,68.60313258475153,,,,,,,,,,,,,,61.68340319473333,,,,65.14326788974243,#000000,,65.14326788974243,,58.4742082419068,14.323518412059713,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16320746,8567271.563751804,False,False,False,False,3195739.2655557003,False,False,False,False
2022-04-08 00:00:00+00:00,67.4786546918,68.2919153509,60.4890090266,61.3682097392,2676598,,,,,,,,,,,,,,,,68.42757014577259,,,,,,,,,,,,,,63.93138644390526,,,,66.17947829483893,#000000,,66.17947829483893,,58.738297212936544,14.323518412059713,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18997344,9339869.521992411,False,False,False,False,3157284.356996019,False,False,False,False
