date,Open,High,Low,Close,Volume,aVWAP_peak_875,aVWAP_peak_855,aVWAP_peak_798,aVWAP_peak_750,aVWAP_peak_732,aVWAP_peak_694,aVWAP_peak_623,aVWAP_peak_570,aVWAP_peak_525,aVWAP_peak_451,aVWAP_peak_425,aVWAP_peak_388,aVWAP_peak_325,aVWAP_peak_300,aVWAP_peak_266,aVWAP_peak_249,aVWAP_peak_233,aVWAP_peak_196,aVWAP_peak_108,aVWAP_peak_88,aVWAP_peak_72,aVWAP_peak_57,aVWAP_peak_14,aVWAP_valley_877,aVWAP_valley_859,aVWAP_valley_819,aVWAP_valley_778,aVWAP_valley_708,aVWAP_valley_663,aVWAP_valley_634,aVWAP_valley_576,aVWAP_valley_528,aVWAP_valley_505,aVWAP_valley_468,aVWAP_valley_448,aVWAP_valley_347,aVWAP_valley_306,aVWAP_valley_276,aVWAP_valley_221,aVWAP_valley_198,aVWAP_valley_135,aVWAP_valley_114,aVWAP_valley_66,aVWAP_OB_bull_778,aVWAP_OB_bull_708,aVWAP_OB_bull_663,aVWAP_OB_bull_347,aVWAP_OB_bull_221,aVWAP_OB_bull_135,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-20 14:00:00+00:00,226.2,226.72,224.425,226.02,3222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3222.0,False,False,False,False
2025-03-20 15:00:00+00:00,226.02,227.03,225.075,225.075,2056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2056.0,-31.875968992248062,False,False,False,False,3203.922480620155,False,False,False,False
2025-03-20 16:00:00+00:00,224.965,225.89,223.48,223.605,6444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8500.0,-163.1647136590349,False,False,False,False,3254.1562406105404,False,False,False,False
2025-03-20 17:00:00+00:00,224.0,224.73,222.505,223.42,2716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11216.0,-334.52650104416614,False,False,False,False,3245.8127330041752,False,False,False,False
2025-03-20 18:00:00+00:00,223.59,224.935,222.91,223.21,1799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13015.0,-531.1229894000705,False,False,False,False,3223.38152784132,False,False,False,False
2025-03-20 19:00:00+00:00,222.945,224.34,222.07,222.07,8148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21163.0,-850.9970515799143,False,False,False,False,3299.732201828276,False,False,False,False
2025-03-21 14:00:00+00:00,216.29,218.81,215.29,217.795,1863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23026.0,-1194.7955469042568,False,False,False,False,3277.4572839704733,False,False,False,False
2025-03-21 15:00:00+00:00,218.36,218.36,215.29,216.21,1750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24776.0,-1560.3956159445008,False,False,False,False,3253.7757756918613,False,False,False,False
2025-03-21 16:00:00+00:00,216.21,220.36,215.53,220.36,2736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,12.450636542983972,-38.79442711131443,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22040.0,-1877.9088622089273,False,False,False,False,3245.748244285786,False,False,False,False
2025-03-21 17:00:00+00:00,220.3,221.55,219.265,220.565,2565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,21.175714867005258,-31.688894812274306,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19475.0,-2150.7319806242926,False,False,False,False,3235.19400794027,False,False,False,False
