date,Open,High,Low,Close,Volume,aVWAP_peak_850,aVWAP_peak_798,aVWAP_peak_774,aVWAP_peak_745,aVWAP_peak_721,aVWAP_peak_673,aVWAP_peak_653,aVWAP_peak_637,aVWAP_peak_598,aVWAP_peak_546,aVWAP_peak_492,aVWAP_peak_466,aVWAP_peak_438,aVWAP_peak_379,aVWAP_peak_338,aVWAP_peak_270,aVWAP_peak_247,aVWAP_peak_209,aVWAP_peak_188,aVWAP_peak_156,aVWAP_peak_88,aVWAP_peak_42,aVWAP_valley_871,aVWAP_valley_857,aVWAP_valley_804,aVWAP_valley_786,aVWAP_valley_767,aVWAP_valley_727,aVWAP_valley_708,aVWAP_valley_660,aVWAP_valley_610,aVWAP_valley_558,aVWAP_valley_501,aVWAP_valley_478,aVWAP_valley_390,aVWAP_valley_366,aVWAP_valley_342,aVWAP_valley_302,aVWAP_valley_257,aVWAP_valley_196,aVWAP_valley_168,aVWAP_valley_96,aVWAP_valley_34,aVWAP_valley_17,aVWAP_OB_bull_857,aVWAP_OB_bull_767,aVWAP_OB_bull_478,aVWAP_OB_bull_390,aVWAP_OB_bull_302,aVWAP_OB_bear_0,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,46.69,46.92,46.64,46.89,5464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.81666666666666,,#000000,,,,,,False,False,False,False,False,,-1.0,46.92,46.64,4.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5464.0,False,False,False,False
2025-04-14 15:00:00+00:00,46.89,46.925,46.58,46.6,5378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7596227633278,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5378.0,-83.37984496124031,False,False,False,False,5462.666666666667,False,False,False,False
2025-04-14 16:00:00+00:00,46.585,46.8,46.52,46.625,5570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.72185270939963,,#000000,,,,2.9469548133593833,-54.420432220039075,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,192.0,-79.11039000060092,False,False,False,False,5464.330749354006,False,False,False,False
2025-04-14 17:00:00+00:00,46.625,46.86,46.57,46.83,8344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.73246324123444,,#000000,,,,18.561417280775956,-40.07272051802822,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8536.0,54.457212945144846,False,False,False,False,5508.976784247742,False,False,False,False
2025-04-14 18:00:00+00:00,46.835,46.965,46.785,46.9,8910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.77239232460048,,#000000,,,,31.43411957146655,-28.952643434314183,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17446.0,324.09353522506507,False,False,False,False,5561.705826352429,False,False,False,False
2025-04-14 19:00:00+00:00,46.9,46.935,46.71,46.86,26891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.800193949502116,,#000000,,,,38.36857592698111,-23.417842326584847,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9445.0,172.63472072545167,False,False,False,False,5892.39255772681,False,False,False,False
2025-04-15 14:00:00+00:00,47.19,47.3,46.99,47.16,3406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.818820958991914,,#000000,,,,49.70562044502729,-13.638824888783184,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6039.0,76.33030645063846,False,False,False,False,5853.843835901588,False,False,False,False
2025-04-15 15:00:00+00:00,47.16,47.215,47.015,47.105,3012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8319908174692,,#000000,,,,55.33306656214277,-9.037482901383328,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9051.0,-65.17869054859626,False,False,False,False,5809.784241546525,False,False,False,False
2025-04-15 16:00:00+00:00,47.105,47.145,46.855,46.865,3784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.838569015955564,,#000000,,,,52.82471064329037,-9.037482901383328,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12835.0,-263.160416276525,False,False,False,False,5778.376733925648,False,False,False,False
2025-04-15 17:00:00+00:00,46.86,46.94,46.795,46.9,3222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.840300820480934,,#000000,,,,51.92186386272787,-9.037482901383328,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9613.0,-408.11916951254784,False,False,False,False,5738.742986112847,False,False,False,False
