date,Open,High,Low,Close,Volume,aVWAP_peak_841,aVWAP_peak_805,aVWAP_peak_756,aVWAP_peak_684,aVWAP_peak_649,aVWAP_peak_612,aVWAP_peak_576,aVWAP_peak_512,aVWAP_peak_490,aVWAP_peak_455,aVWAP_peak_385,aVWAP_peak_344,aVWAP_peak_269,aVWAP_peak_192,aVWAP_peak_162,aVWAP_peak_128,aVWAP_peak_96,aVWAP_valley_831,aVWAP_valley_810,aVWAP_valley_793,aVWAP_valley_762,aVWAP_valley_733,aVWAP_valley_642,aVWAP_valley_613,aVWAP_valley_582,aVWAP_valley_527,aVWAP_valley_498,aVWAP_valley_479,aVWAP_valley_428,aVWAP_valley_375,aVWAP_valley_321,aVWAP_valley_204,aVWAP_valley_182,aVWAP_valley_151,aVWAP_valley_126,aVWAP_valley_86,aVWAP_valley_60,aVWAP_valley_36,aVWAP_OB_bull_151,aVWAP_OB_bear_756,aVWAP_OB_bear_455,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-11 14:00:00+00:00,64.03,64.72,63.73,63.755,39164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,39164.0,False,False,False,False
2025-04-11 15:00:00+00:00,63.75,64.26,63.365,63.75,38533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38533.0,-597.4108527131783,False,False,False,False,39154.217054263565,False,False,False,False
2025-04-11 16:00:00+00:00,63.78,64.755,63.66,64.45,27747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,33.12302839116708,-99.68454258675062,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10786.0,-755.3734751517336,False,False,False,False,38977.360975902884,False,False,False,False
2025-04-11 17:00:00+00:00,64.48,64.955,64.16,64.45,24790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.205047318611804,-76.49842271293367,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10786.0,-910.8870646842649,False,False,False,False,38757.40189100517,False,False,False,False
2025-04-11 18:00:00+00:00,64.45,64.765,64.305,64.42,74539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,68.23240400168038,-60.79903829123192,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-85325.0,-2219.633001665904,False,False,False,False,39312.15535005934,False,False,False,False
2025-04-11 19:00:00+00:00,64.42,64.995,64.42,64.74,128863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.64152914867523,-47.459470214494814,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43538.0,-1510.2123349734095,False,False,False,False,40700.54053843052,False,False,False,False
2025-04-14 14:00:00+00:00,66.135,66.75,66.055,66.265,31898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,84.70603818065193,-35.58188863615395,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75436.0,-317.2478026482404,False,False,False,False,40564.06704171067,False,False,False,False
2025-04-14 15:00:00+00:00,66.25,66.475,65.83,65.87,62203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,84.02803954525336,-30.435803632747067,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13233.0,-107.1664413668723,False,False,False,False,40899.55437439732,False,False,False,False
2025-04-14 16:00:00+00:00,65.87,65.875,65.36,65.385,14491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,78.4980451957537,-30.212830161241186,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1258.0,-125.00882212087429,False,False,False,False,40490.11942285627,False,False,False,False
2025-04-14 17:00:00+00:00,65.375,65.87,65.33,65.61,10191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.76364896087031,-27.190331599889582,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8933.0,15.425423183325321,False,False,False,False,40020.36563335462,False,False,False,False
2025-04-14 18:00:00+00:00,65.61,65.97,65.545,65.935,17595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.17624196041547,-22.033907408369117,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26528.0,426.4730910409482,False,False,False,False,39672.68554601578,False,False,False,False
2025-04-14 19:00:00+00:00,65.92,66.37,65.735,66.03,72490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.12622106196709,-16.524472459046756,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,99018.0,1955.023895831011,False,False,False,False,40181.48111894577,False,False,False,False
2025-04-15 14:00:00+00:00,65.545,65.55,64.485,64.49,30806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.63410795507347,-16.524472459046756,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68212.0,2982.26383543053,False,False,False,False,40036.12482252801,False,False,False,False
2025-04-15 15:00:00+00:00,64.49,65.225,64.28,64.695,30889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,58.74641399657483,-16.524472459046756,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,99101.0,4472.476799222304,False,False,False,False,39894.30893380664,False,False,False,False
2025-04-15 16:00:00+00:00,64.73,64.835,64.11,64.21,22985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.69824338266143,-16.524472459046756,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,76116.0,5583.22909690878,False,False,False,False,39632.14910537553,False,False,False,False
2025-04-15 17:00:00+00:00,64.21,64.33,63.71,63.955,27308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.661237105725256,-16.524472459046756,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48808.0,6253.380583778411,False,False,False,False,39441.07702622242,False,False,False,False
2025-04-15 18:00:00+00:00,63.94,64.285,63.73,64.215,27418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.93604104851211,-16.524472459046756,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,76226.0,7338.227396433009,False,False,False,False,39254.67273124223,False,False,False,False
2025-04-15 19:00:00+00:00,64.205,64.555,64.105,64.495,52218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.4505742124075,-16.524472459046756,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,128444.0,9215.83627400769,False,False,False,False,39455.65454936251,False,False,False,False
2025-04-16 14:00:00+00:00,62.975,64.18,62.975,64.015,67464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.52345960978985,-16.524472459046756,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,60980.0,10018.381448054082,False,False,False,False,39889.89246332588,False,False,False,False
2025-04-16 15:00:00+00:00,64.015,64.335,63.75,63.845,23164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.50583530037607,-16.524472459046756,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37816.0,10449.352278316808,False,False,False,False,39630.57630110377,False,False,False,False
2025-04-16 16:00:00+00:00,63.855,63.985,63.63,63.8,16825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.957574533323026,-16.524472459046756,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20991.0,10612.788677102593,False,False,False,False,39277.001474730074,False,False,False,False
2025-04-16 17:00:00+00:00,63.775,63.98,63.19,63.255,14020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.68468181399864,-16.524472459046756,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6971.0,10556.326837147515,False,False,False,False,38885.42005651721,False,False,False,False
2025-04-16 18:00:00+00:00,63.255,63.595,62.99,63.0,27076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.61561291721872,-16.524472459046756,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20105.0,10080.957428819645,False,False,False,False,38702.32827269523,False,False,False,False
2025-04-16 19:00:00+00:00,63.015,63.06,62.265,62.91,53246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.2579998272535,-5.480582640222181,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-73351.0,8787.438708992984,False,False,False,False,38927.8115552891,False,False,False,False
2025-04-17 14:00:00+00:00,58.115,58.405,57.485,58.2,216876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,58.03000000000001,,24.63616467886294,-13.551463045667674,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-290227.0,4151.555938310922,False,False,False,False,41686.69819784276,False,False,False,False
2025-04-17 15:00:00+00:00,58.165,59.045,58.085,58.12,134637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,58.17810160648398,,19.516007839867406,-18.91948805629758,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-424864.0,-2499.8480297249066,False,False,False,False,43127.7881482638,False,False,False,False
