date,Open,High,Low,Close,Volume,aVWAP_peak_89,aVWAP_peak_88,aVWAP_peak_63,aVWAP_peak_44,aVWAP_valley_115,aVWAP_valley_98,aVWAP_valley_70,aVWAP_OB_bull_5,aVWAP_OB_bear_89,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-08 14:00:00+00:00,5.675,5.745,5.505,5.51,62135.0,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,62135.0,False,False,False,False
2025-04-08 15:00:00+00:00,5.51,5.535,5.435,5.495,70228.0,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-70228.0,-1088.8062015503876,False,False,False,False,62260.47286821705,False,False,False,False
2025-04-08 16:00:00+00:00,5.495,5.495,5.325,5.33,72170.0,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-142398.0,-3279.646415479839,False,False,False,False,62414.108947779576,False,False,False,False
2025-04-08 17:00:00+00:00,5.325,5.375,5.265,5.335,99013.0,,,,,,,,,,,#000000,,,,1.0192525481313481,-49.082672706681784,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43385.0,-3901.434843146818,False,False,False,False,62981.53361525586,False,False,False,False
2025-04-08 18:00:00+00:00,5.335,5.38,5.185,5.195,65396.0,,,,,,,,,,,#000000,,,,1.198682546749609,-48.98234086081323,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108781.0,-5527.47461302051,False,False,False,False,63018.96720261623,False,False,False,False
2025-04-08 19:00:00+00:00,5.195,5.2,5.055,5.16,146467.0,,,,,,,,5.138333333333333,,,#000000,,,,1.255348480562977,-48.9747234018385,False,False,False,True,True,,1.0,5.2,5.055,0.0,0,,,False,False,False,False,,,False,False,False,False,-255248.0,-9399.11066553182,False,False,False,False,64312.735152963265,False,False,False,False
2025-04-09 14:00:00+00:00,5.095,5.255,5.065,5.115,88348.0,,,,,,,,5.140841634194294,,,#000000,,,,1.2250486301852168,-48.9747234018385,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-343596.0,-14580.457786996443,False,False,False,False,64685.3749180336,False,False,False,False
2025-04-09 15:00:00+00:00,5.115,5.305,5.115,5.275,79668.0,,,,,,,,5.16385034591165,,,#000000,,,,13.518946577109341,-37.971661238509995,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-263928.0,-18446.31115463991,False,False,False,False,64917.663678994315,False,False,False,False
2025-04-09 16:00:00+00:00,5.275,5.305,5.225,5.225,49789.0,,,,,,,,5.175853153687354,,,#000000,,,,20.239594875281313,-32.65405684926128,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-313717.0,-23024.151291777274,False,False,False,False,64683.11075373858,False,False,False,False
2025-04-09 17:00:00+00:00,5.225,5.8,5.165,5.785,106857.0,,,,,,,,5.268273933466205,,,#000000,,,,37.852500678012376,-17.584643659532503,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-206860.0,-25874.319488803983,False,False,False,False,65336.969501742635,False,False,False,False
2025-04-09 18:00:00+00:00,5.795,5.865,5.715,5.775,148205.0,,,,,,,,5.391925124407831,,,#000000,,,,49.30715576853939,-8.68580357687786,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-355065.0,-30978.05096959772,False,False,False,False,66621.74516838227,False,False,False,False
2025-04-09 19:00:00+00:00,5.775,5.945,5.765,5.865,134181.0,,,,,,,,5.4749800335759735,,,#000000,,5.858333333333333,,57.93149451703225,-2.239901934455908,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-220884.0,-33922.32924913884,False,False,False,False,67669.1754758492,False,False,False,False
2025-04-10 14:00:00+00:00,5.465,5.575,5.435,5.485,67520.0,,,,,,,,5.4769005543815625,,,#000000,,5.737822279843266,,55.253534111427314,-2.239901934455908,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-288404.0,-37867.78150884212,False,False,False,False,67666.86267777401,False,False,False,False
2025-04-10 15:00:00+00:00,5.485,5.535,5.455,5.485,79925.0,,,,,,,,5.47821046994317,,,#000000,,5.667963717838552,,53.46822717435736,-2.239901934455908,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-288404.0,-41752.06396606937,False,False,False,False,67856.91131842868,False,False,False,False
2025-04-10 16:00:00+00:00,5.485,5.515,5.365,5.485,46690.0,,,,,,,,5.47706690761357,,,#000000,,5.637678029703091,,52.27802254964405,-2.239901934455908,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-288404.0,-45576.12498985125,False,False,False,False,67528.7421507011,False,False,False,False
2025-04-10 17:00:00+00:00,5.485,5.555,5.395,5.525,89550.0,,,,,,,,5.478327424797531,,,#000000,,5.606387334695811,,52.28592284405272,-2.239901934455908,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-198854.0,-47952.52615279929,False,False,False,False,67870.15700107782,False,False,False,False
2025-04-10 18:00:00+00:00,5.525,5.565,5.43,5.465,83727.0,,,,,,,,5.478950319690755,,,#000000,,5.586403299089103,,50.985260418080834,-2.239901934455908,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-282581.0,-51590.17691012024,False,False,False,False,68115.9995281929,False,False,False,False
2025-04-10 19:00:00+00:00,5.465,5.495,5.355,5.47,77646.0,,,,,,,,5.476427038653465,,,#000000,,5.566778186551666,,50.23813538406744,-2.239901934455908,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-204935.0,-53967.61602779279,False,False,False,False,68263.75147349223,False,False,False,False
2025-04-11 14:00:00+00:00,5.48,5.545,5.42,5.445,52150.0,,,,,,,,5.476159057601083,,,#000000,,5.558784727006648,,49.12675876681758,-2.239901934455908,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-257085.0,-57116.722756044066,False,False,False,False,68013.92586925204,False,False,False,False
2025-04-11 15:00:00+00:00,5.445,5.565,5.445,5.545,34033.0,,,,,,,,5.477276248045023,,,#000000,,5.556715840975101,,50.95558455273433,-2.239901934455908,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-223052.0,-59689.362713314695,False,False,False,False,67487.08980926363,False,False,False,False
2025-04-11 16:00:00+00:00,5.545,5.665,5.535,5.665,38159.0,,,,,,,,5.481441136933715,,,#000000,,5.560238475266766,,54.65425204956877,-2.239901934455908,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-184893.0,-61630.50437667416,False,False,False,False,67032.39074245335,False,False,False,False
2025-04-11 17:00:00+00:00,5.665,5.745,5.645,5.705,13375.0,,,,,,,,5.4836120228393535,,,#000000,,5.562814670635298,,57.85243022729658,-0.02448506959213148,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-171518.0,-63334.18647936138,False,False,False,False,66200.4932115626,False,False,False,False
2025-04-11 18:00:00+00:00,5.705,5.715,5.635,5.685,9229.0,,,,,,,,5.4849476286349965,,,#000000,,5.564282783771812,,59.30905237628479,1.7742585204293135,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-180747.0,-65154.540177355775,False,False,False,False,65317.21424704225,False,False,False,False
