date,Open,High,Low,Close,Volume,aVWAP_peak_874,aVWAP_peak_850,aVWAP_peak_797,aVWAP_peak_757,aVWAP_peak_696,aVWAP_peak_623,aVWAP_peak_598,aVWAP_peak_565,aVWAP_peak_534,aVWAP_peak_492,aVWAP_peak_432,aVWAP_peak_380,aVWAP_peak_360,aVWAP_peak_320,aVWAP_peak_307,aVWAP_peak_276,aVWAP_peak_234,aVWAP_peak_187,aVWAP_peak_156,aVWAP_peak_92,aVWAP_peak_42,aVWAP_peak_22,aVWAP_valley_864,aVWAP_valley_805,aVWAP_valley_786,aVWAP_valley_727,aVWAP_valley_660,aVWAP_valley_633,aVWAP_valley_607,aVWAP_valley_575,aVWAP_valley_503,aVWAP_valley_477,aVWAP_valley_397,aVWAP_valley_366,aVWAP_valley_329,aVWAP_valley_264,aVWAP_valley_210,aVWAP_valley_165,aVWAP_valley_119,aVWAP_valley_33,aVWAP_OB_bull_864,aVWAP_OB_bull_786,aVWAP_OB_bull_575,aVWAP_OB_bull_279,aVWAP_OB_bull_119,aVWAP_OB_bear_432,aVWAP_OB_bear_0,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,57.755,58.085,57.74,57.87,2066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.89833333333333,,#000000,,,,,,False,False,False,False,False,,-1.0,58.085,57.74,3.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2066.0,False,False,False,False
2025-04-14 15:00:00+00:00,57.87,57.995,57.36,57.405,1519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.766277080427706,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1519.0,-23.550387596899224,False,False,False,False,2057.5193798449613,False,False,False,False
2025-04-14 16:00:00+00:00,57.395,57.875,57.31,57.805,1117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.741821919750464,,#000000,,,,16.393442622950857,-74.59016393442629,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-402.0,-29.417823448110088,False,False,False,False,2042.9376840334114,False,False,False,False
2025-04-14 17:00:00+00:00,57.775,58.105,57.765,57.885,3035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.8110622118823,,#000000,,,,29.010142560442038,-61.595789728389136,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2633.0,11.85997226426371,False,False,False,False,2058.3184951336684,False,False,False,False
2025-04-14 18:00:00+00:00,57.885,58.205,57.79,58.16,1333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.846423373759656,,#000000,,,,41.66336309848046,-48.3419424207319,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3966.0,73.16446881830613,False,False,False,False,2047.0732471471,False,False,False,False
2025-04-14 19:00:00+00:00,58.155,58.195,57.86,58.18,19941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.00582899589811,,#000000,,,,50.34381525330016,-38.54492212806963,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23907.0,442.6812987591076,False,False,False,False,2324.4984681215633,False,False,False,False
2025-04-15 14:00:00+00:00,58.745,58.905,58.52,58.76,2585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.064940076802976,,#000000,,,,60.65849671595454,-26.991555708206647,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26492.0,846.5467049798966,False,False,False,False,2328.537251561539,False,False,False,False
2025-04-15 15:00:00+00:00,58.765,58.81,58.51,58.695,2489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.10924526918,,#000000,,,,66.17048151988408,-19.732008915090113,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24003.0,1205.56148474765,False,False,False,False,2331.025046110972,False,False,False,False
2025-04-15 16:00:00+00:00,58.695,58.755,58.445,58.5,2032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.13498052625265,,#000000,,,,66.10722702684974,-17.247049566949244,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21971.0,1527.5062679298567,False,False,False,False,2326.3889988844458,False,False,False,False
2025-04-15 17:00:00+00:00,58.5,58.59,58.32,58.49,1727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.15011692738611,,#000000,,,,65.88226700594694,-14.52947766783823,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20244.0,1817.684465326293,False,False,False,False,2317.0961461885627,False,False,False,False
2025-04-15 18:00:00+00:00,58.49,58.615,58.455,58.52,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.16879563327554,,#000000,,,,66.04668148807045,-11.281814418166832,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22201.0,2133.7048612127073,False,False,False,False,2311.513260201143,False,False,False,False
2025-04-15 19:00:00+00:00,58.52,58.615,58.31,58.365,6091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.20346389348906,,#000000,,,,63.127730228853,-11.281814418166832,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16110.0,2350.391607550495,False,False,False,False,2370.1099538414355,False,False,False,False
2025-04-16 14:00:00+00:00,58.86,59.135,58.86,58.975,3428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.25813229927007,,#000000,,,,66.55399049316077,-5.58475332876435,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19538.0,2616.866156270642,False,False,False,False,2386.5113499059094,False,False,False,False
2025-04-16 15:00:00+00:00,58.975,59.16,58.89,58.925,4146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.31501393408896,,#000000,,,,68.01536194742175,-1.8382232428900593,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15392.0,2814.930246871097,False,False,False,False,2413.790243705818,False,False,False,False
2025-04-16 16:00:00+00:00,58.93,58.945,58.78,58.81,2045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33453837978058,,#000000,,,,67.09688367068634,-0.5919044154540245,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13347.0,2978.218150020382,False,False,False,False,2408.0725655088286,False,False,False,False
2025-04-16 17:00:00+00:00,58.795,58.85,58.325,58.34,3902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.34573359365796,,#000000,,,,60.63246138145523,-0.5919044154540245,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9445.0,3078.478333740996,False,False,False,False,2431.2342311598545,False,False,False,False
2025-04-16 18:00:00+00:00,58.34,58.585,58.34,58.44,1935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.34918000586816,,#000000,,,,57.377450868373636,-0.5919044154540245,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11380.0,3207.184096008577,False,False,False,False,2423.540677188384,False,False,False,False
2025-04-16 19:00:00+00:00,58.44,58.8,58.275,58.775,11934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.39274030457684,,#000000,,58.61666666666666,,58.24823116727547,-0.5919044154540245,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23314.0,3518.9176759154207,False,False,False,False,2570.989658937401,False,False,False,False
