date,Open,High,Low,Close,Volume,aVWAP_peak_858,aVWAP_peak_811,aVWAP_peak_788,aVWAP_peak_756,aVWAP_peak_733,aVWAP_peak_702,aVWAP_peak_683,aVWAP_peak_654,aVWAP_peak_612,aVWAP_peak_546,aVWAP_peak_498,aVWAP_peak_414,aVWAP_peak_366,aVWAP_peak_341,aVWAP_peak_315,aVWAP_peak_277,aVWAP_peak_254,aVWAP_peak_222,aVWAP_peak_184,aVWAP_peak_147,aVWAP_peak_98,aVWAP_peak_77,aVWAP_peak_45,aVWAP_valley_865,aVWAP_valley_798,aVWAP_valley_768,aVWAP_valley_720,aVWAP_valley_642,aVWAP_valley_606,aVWAP_valley_582,aVWAP_valley_564,aVWAP_valley_516,aVWAP_valley_451,aVWAP_valley_427,aVWAP_valley_377,aVWAP_valley_376,aVWAP_valley_358,aVWAP_valley_323,aVWAP_valley_296,aVWAP_valley_264,aVWAP_valley_196,aVWAP_valley_162,aVWAP_valley_124,aVWAP_valley_107,aVWAP_valley_71,aVWAP_valley_32,aVWAP_OB_bull_768,aVWAP_OB_bull_451,aVWAP_OB_bull_264,aVWAP_OB_bull_124,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-24 14:00:00+00:00,109.815,112.73,109.695,112.335,410064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,410064.0,False,False,False,False
2025-03-24 15:00:00+00:00,112.34,113.465,112.19,113.13,193994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,193994.0,3007.6589147286822,False,False,False,False,406714.07751937985,False,False,False,False
2025-03-24 16:00:00+00:00,113.13,114.245,113.09,113.895,187372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,381366.0,8873.679706748393,False,False,False,False,403313.42515473824,False,False,False,False
2025-03-24 17:00:00+00:00,113.895,114.315,113.315,114.115,172190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,553556.0,17318.366843077878,False,False,False,False,399730.1162376105,False,False,False,False
2025-03-24 18:00:00+00:00,114.12,114.795,114.015,114.59,173741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,727297.0,28325.78751217744,False,False,False,False,396226.4090091204,False,False,False,False
2025-03-24 19:00:00+00:00,114.59,114.845,113.67,113.85,324850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,89.59057737504867,40.6315196375438,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,402447.0,34126.116387957634,False,False,False,False,395119.798016731,False,False,False,False
2025-03-25 14:00:00+00:00,113.53,113.705,112.72,113.125,169509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.7810368116055,29.72749848794203,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,232938.0,37208.47117264046,False,False,False,False,391621.95618701424,False,False,False,False
2025-03-25 15:00:00+00:00,113.12,113.82,112.795,113.525,153983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.47386885363218,25.152721283571083,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,386921.0,42630.370844382465,False,False,False,False,387937.63128488994,False,False,False,False
2025-03-25 16:00:00+00:00,113.53,113.71,113.01,113.28,96225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.60392561121586,20.791348350504336,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,290696.0,46476.34959098118,False,False,False,False,383414.9548308606,False,False,False,False
2025-03-25 17:00:00+00:00,113.3,113.47,112.75,112.99,64939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,58.87359428168233,16.352038242336363,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,225757.0,49255.89455856287,False,False,False,False,378477.34312805656,False,False,False,False
