date,Open,High,Low,Close,Volume,aVWAP_peak_386,aVWAP_peak_328,aVWAP_peak_327,aVWAP_peak_326,aVWAP_peak_325,aVWAP_peak_324,aVWAP_peak_253,aVWAP_peak_201,aVWAP_peak_184,aVWAP_peak_183,aVWAP_peak_182,aVWAP_peak_181,aVWAP_peak_147,aVWAP_peak_123,aVWAP_peak_122,aVWAP_peak_121,aVWAP_peak_105,aVWAP_peak_67,aVWAP_peak_66,aVWAP_peak_65,aVWAP_valley_421,aVWAP_valley_395,aVWAP_valley_340,aVWAP_valley_279,aVWAP_valley_262,aVWAP_valley_261,aVWAP_valley_244,aVWAP_valley_168,aVWAP_valley_167,aVWAP_valley_166,aVWAP_valley_165,aVWAP_valley_164,aVWAP_valley_163,aVWAP_valley_136,aVWAP_valley_85,aVWAP_valley_84,aVWAP_valley_20,aVWAP_OB_bull_395,aVWAP_OB_bull_279,aVWAP_OB_bear_9,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-25 17:00:00+00:00,48.55,48.68,48.55,48.68,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0893201754386,,,48.69073041168659,48.0893201754386,#000000,,48.56324620118472,,44.167814260993396,-5.363530886602497,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-816.0,-102.61180060163059,False,False,False,False,296.72423530013003,False,False,False,False
2024-01-26 17:00:00+00:00,48.99,48.99,48.99,48.99,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0893201754386,,,48.69073041168659,48.0893201754386,#000000,,48.56324620118472,,50.18466751892526,-7.911797401113773,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-816.0,-113.6720827628456,False,False,False,False,292.1238595590427,False,False,False,False
2024-01-29 17:00:00+00:00,48.91,48.91,48.91,48.91,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0893201754386,,,48.69073041168659,48.0893201754386,#000000,,48.56324620118472,,53.28863840990496,-4.954754227659983,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-816.0,-124.56088768125109,False,False,False,False,287.594807472856,False,False,False,False
2024-01-30 17:00:00+00:00,48.91,49.19,48.91,49.19,558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.881009389671355,,,48.7790049363471,48.881009389671355,#000000,,48.7960785404985,,57.341796900351966,-1.0712096199716683,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-258.0,-126.62971112805339,False,False,False,False,291.78713603916833,False,False,False,False
2024-01-31 17:00:00+00:00,49.19,49.23,48.87,48.87,496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.92583471531232,,,48.81318310472459,48.92583471531232,#000000,,48.85971689625574,,56.57729781982055,-1.0712096199716683,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-754.0,-136.35638227335488,False,False,False,False,294.95322695328974,False,False,False,False
2024-02-01 17:00:00+00:00,48.87,48.87,48.87,48.87,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.92583471531232,,,48.81318310472459,48.92583471531232,#000000,,48.85971689625574,,56.06763176613295,-1.0712096199716683,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-754.0,-145.93225231562843,False,False,False,False,290.3803087059519,False,False,False,False
2024-02-02 17:00:00+00:00,48.87,48.87,48.87,48.87,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.92583471531232,,,48.81318310472459,48.92583471531232,#000000,,48.85971689625574,,55.727854397007874,-1.0712096199716683,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-754.0,-155.3596592564714,False,False,False,False,285.87828841593716,False,False,False,False
2024-02-05 17:00:00+00:00,48.87,48.87,48.87,48.87,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.92583471531232,,,48.81318310472459,48.92583471531232,#000000,,48.85971689625574,,55.501336150924494,-1.0712096199716683,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-754.0,-164.6409048493943,False,False,False,False,281.4460668901087,False,False,False,False
2024-02-06 17:00:00+00:00,48.82,48.87,48.81,48.87,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.90360883157483,,,48.81835111360659,48.90360883157483,#000000,,48.848070218103494,,55.350323986868915,-0.7630706848388229,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-754.0,-173.77825516180678,False,False,False,False,284.83449996157987,False,False,False,False
2024-02-07 17:00:00+00:00,48.73,48.76,48.73,48.76,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.888874757110045,,,48.81504586338944,48.888874757110045,#000000,,48.8390843719588,,53.6053400708866,-0.7630706848388229,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-935.0,-185.580142678678,False,False,False,False,283.2246627528732,False,False,False,False
2024-02-08 17:00:00+00:00,48.63,48.68,48.63,48.68,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.88851675485009,,,48.8149243637658,48.88851675485009,#000000,,48.838845560303405,,51.3008958452682,-0.7630706848388229,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-938.0,-197.2455668231946,False,False,False,False,278.8800943381,False,False,False,False
2024-02-09 17:00:00+00:00,48.48,48.69,48.48,48.69,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.88390882301959,,,48.813222192819964,48.88390882301959,#000000,,48.835693571730864,,49.933668659051456,-0.7630706848388229,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-905.0,-208.21850377167218,False,False,False,False,275.06799985223796,False,False,False,False
2024-02-12 17:00:00+00:00,48.8,48.83,48.8,48.83,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.87072086944559,,,48.81401417776739,48.87072086944559,#000000,,48.83100739897275,,51.31595007317249,-0.7630706848388229,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-405.0,-211.26937968218888,False,False,False,False,278.5553176839862,False,False,False,False
2024-02-13 17:00:00+00:00,48.37,48.37,48.37,48.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.87072086944559,,,48.81401417776739,48.87072086944559,#000000,,48.83100739897275,,46.37662919384286,1.347101105945761,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-405.0,-214.27295519099215,False,False,False,False,274.2366305881104,False,False,False,False
2024-02-14 17:00:00+00:00,48.49,48.49,48.49,48.49,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.87056380638064,,,48.813938473520246,48.87056380638064,#000000,,48.782194441447025,,44.92750680575567,-0.060370903931527664,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-404.0,-217.21445976167442,False,False,False,False,270.00040375728696,False,False,False,False
2024-02-15 17:00:00+00:00,48.49,48.49,48.49,48.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.87056380638064,,,48.813938473520246,48.87056380638064,#000000,,48.782194441447025,,43.96142521369754,-1.1036729863420192,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-404.0,-220.11035961033062,False,False,False,False,265.81435098585615,False,False,False,False
2024-02-16 17:00:00+00:00,48.49,48.49,48.49,48.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.87056380638064,,,48.813938473520246,48.87056380638064,#000000,,48.782194441447025,,43.31737081899212,-1.9301391274008282,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-404.0,-222.96136178691464,False,False,False,False,261.69319825739325,False,False,False,False
2024-02-19 17:00:00+00:00,48.49,48.49,48.49,48.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.87056380638064,,,48.813938473520246,48.87056380638064,#000000,,48.782194441447025,,42.88800122252184,-2.6234148840345313,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-404.0,-225.76816237936558,False,False,False,False,257.6359393696817,False,False,False,False
2024-02-20 17:00:00+00:00,49.73,49.73,49.68,49.68,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.871924766611755,,,48.81476268285091,48.871924766611755,#000000,,48.921050385568364,,53.818477996403495,-1.4147102761859713,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-400.0,-228.4694311796855,False,False,False,False,253.70359922441529,False,False,False,False
2024-02-21 17:00:00+00:00,49.71,49.78,49.71,49.78,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.88272308109574,,,48.82131278009581,48.88272308109574,#000000,,48.96548727650986,,61.52719296650993,5.255913925160073,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-370.0,-230.6637035644966,False,False,False,False,250.23532636822281,False,False,False,False
2024-02-22 17:00:00+00:00,49.78,50.11,49.78,50.11,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.89619506966774,,,48.82945288520564,48.89619506966774,#000000,,48.99372725817951,,67.91031312019749,10.587195133126215,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-340.0,-232.3588399433416,False,False,False,False,246.82082518421936,False,False,False,False
2024-02-23 17:00:00+00:00,50.11,50.11,50.11,50.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.89619506966774,,,48.82945288520564,48.89619506966774,#000000,,48.99372725817951,,72.16572655598918,14.036815019559882,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-340.0,-234.02769513801846,False,False,False,False,242.99414572399888,False,False,False,False
2024-02-26 17:00:00+00:00,50.11,50.22,50.11,50.215,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.969288602476624,,,48.87458685654947,48.969288602476624,#000000,,49.078131838972226,,75.39683595515027,16.754262068672887,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-190.0,-233.34509521339803,False,False,False,False,241.55237602285163,False,False,False,False
2024-02-27 17:00:00+00:00,50.35,50.35,50.34,50.34,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.066120507399575,,,48.93716659565402,49.066120507399575,#000000,,49.16446675239797,,78.00896493243152,19.12213719965436,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10.0,-229.57230303954688,False,False,False,False,240.9081531387764,False,False,False,False
2024-02-28 17:00:00+00:00,50.12,50.12,50.08,50.08,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.09428261366233,,,48.95654098589582,49.09428261366233,#000000,,49.18211055004986,,75.57303165534952,19.12213719965436,True,False,True,False,True,16.804643314251894,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-70.0,-227.0983138451353,False,False,False,False,238.41345309011322,False,False,False,False
2024-02-29 17:00:00+00:00,50.08,50.08,50.03,50.03,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.095260755449054,,,48.957225594864276,49.095260755449054,#000000,,49.182696746609096,,73.20561397913174,19.12213719965436,True,False,True,False,False,16.024646483808198,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-73.0,-224.70919270024947,False,False,False,False,234.7636321119719,False,False,False,False
2024-03-01 17:00:00+00:00,50.03,50.03,50.03,50.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.095260755449054,,,48.957225594864276,49.095260755449054,#000000,,49.182696746609096,,71.62733552831989,19.12213719965436,True,False,True,False,False,16.024646483808198,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-73.0,-222.35711219326885,False,False,False,False,231.12388587767776,False,False,False,False
2024-03-04 17:00:00+00:00,50.03,50.03,50.03,50.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.095260755449054,,,48.957225594864276,49.095260755449054,#000000,,49.182696746609096,,70.57514989444532,19.12213719965436,True,False,True,False,False,16.024646483808198,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-73.0,-220.04149805073754,False,False,False,False,227.54056981755872,False,False,False,False
2024-03-05 17:00:00+00:00,50.03,50.03,50.03,50.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.095260755449054,,,48.957225594864276,49.095260755449054,#000000,,49.182696746609096,,69.8736928051956,19.12213719965436,True,False,True,False,False,16.024646483808198,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-73.0,-217.7617849026641,False,False,False,False,224.01280904519345,False,False,False,False
2024-03-06 17:00:00+00:00,50.99,50.99,50.94,50.94,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.15687631027254,,,48.99822295126785,49.15687631027254,#000000,,49.244740089114316,,74.44104925156567,19.12213719965436,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27.0,-213.96702854758402,False,False,False,False,222.09012983519042,False,False,False,False
2024-03-07 17:00:00+00:00,51.49,51.49,51.49,51.49,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.231631955569796,,,49.048288795124236,49.231631955569796,#000000,,49.32180143580426,,78.83114484389421,21.315770667483463,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,127.0,-208.68071802746644,False,False,False,False,220.19725960518744,False,False,False,False
2024-03-08 17:00:00+00:00,51.49,51.49,51.47,51.47,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.39504060209943,,,49.16222073279714,49.39504060209943,#000000,,49.47620599772722,,81.46724864874282,23.972970001834867,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-118.0,-207.27481542238945,False,False,False,False,220.5817982159597,False,False,False,False
