date,Open,High,Low,Close,Volume,aVWAP_peak_855,aVWAP_peak_774,aVWAP_peak_720,aVWAP_peak_693,aVWAP_peak_631,aVWAP_peak_605,aVWAP_peak_552,aVWAP_peak_522,aVWAP_peak_508,aVWAP_peak_431,aVWAP_peak_407,aVWAP_peak_367,aVWAP_peak_342,aVWAP_peak_288,aVWAP_peak_264,aVWAP_peak_246,aVWAP_peak_210,aVWAP_peak_181,aVWAP_peak_151,aVWAP_peak_113,aVWAP_peak_83,aVWAP_peak_60,aVWAP_valley_881,aVWAP_valley_832,aVWAP_valley_797,aVWAP_valley_739,aVWAP_valley_697,aVWAP_valley_673,aVWAP_valley_659,aVWAP_valley_636,aVWAP_valley_578,aVWAP_valley_523,aVWAP_valley_462,aVWAP_valley_417,aVWAP_valley_390,aVWAP_valley_372,aVWAP_valley_311,aVWAP_valley_256,aVWAP_valley_222,aVWAP_valley_176,aVWAP_valley_127,aVWAP_valley_89,aVWAP_OB_bull_881,aVWAP_OB_bull_797,aVWAP_OB_bull_311,aVWAP_OB_bull_127,aVWAP_OB_bear_693,aVWAP_OB_bear_1,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-27 15:00:00+00:00,128.51,128.64,127.71,128.26,3875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3875.0,False,False,False,False
2025-01-27 16:00:00+00:00,128.245,128.75,128.04,128.04,6254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.2766666666666,,#000000,,,,0.0,,False,False,False,True,False,,-1.0,128.75,128.04,4.0,0,,,False,False,False,False,,,False,False,False,False,-6254.0,-96.96124031007751,False,False,False,False,3911.8837209302324,False,False,False,False
2025-01-27 17:00:00+00:00,128.04,128.14,127.48,127.48,2479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.1129707240734,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8733.0,-230.8533141037197,False,False,False,False,3889.668469442942,False,False,False,False
2025-01-27 18:00:00+00:00,127.48,128.34,127.375,128.34,613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.1067634995363,,#000000,,,,18.716749959697054,-33.15492503627265,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8120.0,-353.1656658230419,False,False,False,False,3838.8674079011907,False,False,False,False
2025-01-27 19:00:00+00:00,128.41,129.62,128.41,129.605,3100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.38196837002516,,#000000,,,,38.2345583732519,-16.711902461655114,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5020.0,-425.51968650795595,False,False,False,False,3827.4120992515595,False,False,False,False
2025-01-27 20:00:00+00:00,129.64,129.74,129.07,129.25,6963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.7304466141137,,#000000,,,,47.846805229548046,-9.83088479451218,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11983.0,-604.7054278024062,False,False,False,False,3876.025865154636,False,False,False,False
2025-01-28 15:00:00+00:00,129.55,130.77,129.55,129.84,4643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.985816771994,,#000000,,,,56.42756496535351,-3.54908011238291,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7340.0,-709.1285994643845,False,False,False,False,3887.9169370127033,False,False,False,False
2025-01-28 16:00:00+00:00,129.84,130.14,129.34,129.545,1594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.02865222646807,,#000000,,,,59.690571532599925,-1.6846396331044389,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8934.0,-836.6459855192002,False,False,False,False,3852.3523333380876,False,False,False,False
2025-01-28 17:00:00+00:00,129.545,129.94,129.51,129.53,2239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0793457055765,,#000000,,,,61.74013640617771,-0.28010509655574367,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11173.0,-996.8995361313055,False,False,False,False,3827.339118867729,False,False,False,False
2025-01-28 18:00:00+00:00,129.53,130.6,129.53,130.335,1357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.12926236235552,,#000000,,,,66.02121997350626,3.6408603584506665,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9816.0,-1133.6297758812077,False,False,False,False,3789.0392875674543,False,False,False,False
