date,Open,High,Low,Close,Volume,aVWAP_peak_431,aVWAP_peak_407,aVWAP_peak_377,aVWAP_peak_351,aVWAP_peak_322,aVWAP_peak_267,aVWAP_peak_218,aVWAP_peak_195,aVWAP_peak_155,aVWAP_peak_129,aVWAP_peak_101,aVWAP_peak_64,aVWAP_valley_417,aVWAP_valley_364,aVWAP_valley_345,aVWAP_valley_327,aVWAP_valley_302,aVWAP_valley_250,aVWAP_valley_211,aVWAP_valley_176,aVWAP_valley_106,aVWAP_OB_bear_267,aVWAP_OB_bear_129,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-08 17:00:00+00:00,13.715,13.855,13.69,13.84,560.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,560.0,False,False,False,False
2024-01-09 17:00:00+00:00,14.035,14.055,13.945,13.98,1300.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1300.0,20.155038759689923,False,False,False,False,571.4728682170542,False,False,False,False
2024-01-10 17:00:00+00:00,13.975,13.99,13.835,13.865,233.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,83.99071925754063,-6.0324825986077855,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1067.0,36.38519319752419,False,False,False,False,566.2252268493479,False,False,False,False
2024-01-11 17:00:00+00:00,14.175,14.185,13.975,14.045,400.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.65335610255485,-6.0324825986077855,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1467.0,58.56526772159358,False,False,False,False,563.6480915493579,False,False,False,False
2024-01-12 17:00:00+00:00,14.185,14.215,14.105,14.145,1368.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.35942911977565,-6.0324825986077855,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2835.0,101.61076744684019,False,False,False,False,576.1186637733988,False,False,False,False
2024-01-15 17:00:00+00:00,14.145,14.145,14.145,14.145,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.16347779792287,-3.330926337821147,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2835.0,143.98889508332326,False,False,False,False,567.1865914668344,False,False,False,False
2024-01-16 17:00:00+00:00,14.125,14.145,13.975,13.98,525.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.59410366700195,-3.330926337821147,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2310.0,177.57046260141124,False,False,False,False,566.5325357851781,False,False,False,False
2024-01-17 17:00:00+00:00,13.895,14.08,13.865,14.05,200.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.87820552895028,-3.330926337821147,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2510.0,213.73216085565292,False,False,False,False,560.8498608117644,False,False,False,False
2024-01-18 17:00:00+00:00,14.185,14.25,14.15,14.17,500.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,68.06888269489238,-3.330926337821147,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3010.0,257.0851506098288,False,False,False,False,559.9064521170083,False,False,False,False
2024-01-19 17:00:00+00:00,14.125,14.155,14.055,14.145,6298.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.16287512571364,-3.330926337821147,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3288.0,202.1225901352578,False,False,False,False,648.8691427818608,False,False,False,False
