date,Open,High,Low,Close,Volume,aVWAP_peak_857,aVWAP_peak_835,aVWAP_peak_802,aVWAP_peak_786,aVWAP_peak_750,aVWAP_peak_725,aVWAP_peak_696,aVWAP_peak_678,aVWAP_peak_639,aVWAP_peak_534,aVWAP_peak_506,aVWAP_peak_486,aVWAP_peak_450,aVWAP_peak_427,aVWAP_peak_395,aVWAP_peak_369,aVWAP_peak_342,aVWAP_peak_277,aVWAP_peak_224,aVWAP_peak_180,aVWAP_peak_158,aVWAP_peak_157,aVWAP_peak_102,aVWAP_peak_65,aVWAP_peak_42,aVWAP_valley_808,aVWAP_valley_768,aVWAP_valley_741,aVWAP_valley_714,aVWAP_valley_672,aVWAP_valley_648,aVWAP_valley_594,aVWAP_valley_545,aVWAP_valley_518,aVWAP_valley_503,aVWAP_valley_468,aVWAP_valley_438,aVWAP_valley_373,aVWAP_valley_298,aVWAP_valley_245,aVWAP_valley_210,aVWAP_valley_184,aVWAP_valley_135,aVWAP_valley_119,aVWAP_valley_91,aVWAP_valley_54,aVWAP_OB_bull_373,aVWAP_OB_bull_298,aVWAP_OB_bull_245,aVWAP_OB_bear_696,aVWAP_OB_bear_534,aVWAP_OB_bear_180,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 15:00:00+00:00,51.83,51.86,51.555,51.58,11443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,11443.0,False,False,False,False
2025-02-11 16:00:00+00:00,51.615,51.855,51.56,51.82,7972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7972.0,123.5968992248062,False,False,False,False,11389.186046511626,False,False,False,False
2025-02-11 17:00:00+00:00,51.77,52.005,51.73,51.95,7282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15254.0,358.1767922600805,False,False,False,False,11325.508743464934,False,False,False,False
2025-02-11 18:00:00+00:00,51.95,52.045,51.94,51.945,6630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,99.46268656716391,49.51641791044753,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8624.0,486.32909005449784,False,False,False,False,11252.710158294934,False,False,False,False
2025-02-11 19:00:00+00:00,51.945,52.165,51.83,51.85,10967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,90.70023584690728,41.66245106818671,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2343.0,442.4635227668312,False,False,False,False,11248.28054343765,False,False,False,False
2025-02-11 20:00:00+00:00,51.865,51.9,51.605,51.765,28326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.8570195978711,32.44649751712031,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30669.0,-39.88474890397242,False,False,False,False,11513.051387725436,False,False,False,False
2025-02-12 15:00:00+00:00,51.1,51.59,51.1,51.45,9206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.69159211794889,18.835481795121012,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39875.0,-657.4834349674767,False,False,False,False,11477.283149156048,False,False,False,False
2025-02-12 16:00:00+00:00,51.45,51.54,51.08,51.1,14635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.0936050370863,7.1263613603284455,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-54510.0,-1492.4061724098415,False,False,False,False,11526.23999955673,False,False,False,False
2025-02-12 17:00:00+00:00,51.05,51.135,49.77,50.23,39252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.008996754196374,-3.12222169371735,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-93762.0,-2922.942510822092,False,False,False,False,11956.09674374965,False,False,False,False
2025-02-12 18:00:00+00:00,50.25,50.27,49.69,49.745,20535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.496423934605893,-10.303232346971988,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-114297.0,-4649.672084297718,False,False,False,False,12089.102995784539,False,False,False,False
2025-02-12 19:00:00+00:00,49.745,49.8,49.38,49.61,24855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,49.59666666666667,,19.980148122142015,-15.203694540471425,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-139152.0,-6734.97949384349,False,False,False,False,12287.023879570823,False,False,False,False
2025-02-12 20:00:00+00:00,49.62,50.005,49.47,49.905,56784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,49.73345815112875,,20.195039776272324,-15.203694540471425,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-82368.0,-7907.584462931187,False,False,False,False,12976.899478337165,False,False,False,False
