date,Open,High,Low,Close,Volume,aVWAP_peak_423,aVWAP_peak_374,aVWAP_peak_311,aVWAP_peak_260,aVWAP_peak_187,aVWAP_peak_164,aVWAP_peak_119,aVWAP_peak_50,aVWAP_valley_417,aVWAP_valley_388,aVWAP_valley_358,aVWAP_valley_328,aVWAP_valley_288,aVWAP_valley_270,aVWAP_valley_199,aVWAP_valley_127,aVWAP_valley_97,aVWAP_valley_22,aVWAP_OB_bear_423,aVWAP_OB_bear_311,aVWAP_OB_bear_50,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-06 17:00:00+00:00,23.82,23.905,23.03,23.33,126652.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,126652.0,False,False,False,False
2023-12-07 17:00:00+00:00,22.96,23.5,22.87,23.345,211167.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,211167.0,3273.906976744186,False,False,False,False,127962.31007751937,False,False,False,False
2023-12-08 17:00:00+00:00,23.53,24.54,23.52,24.015,145109.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,356276.0,8746.807643771408,False,False,False,False,128228.15023135627,False,False,False,False
2023-12-11 17:00:00+00:00,24.32,24.89,24.23,24.56,84110.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,440386.0,15438.888145418363,False,False,False,False,127544.14790218795,False,False,False,False
2023-12-12 17:00:00+00:00,25.66,26.115,25.39,25.395,105464.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,545850.0,23662.31623618707,False,False,False,False,127201.82002773542,False,False,False,False
2023-12-13 17:00:00+00:00,25.2,26.395,25.135,25.91,214823.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,760673.0,35088.83846508339,False,False,False,False,128560.28793428215,False,False,False,False
2023-12-14 17:00:00+00:00,25.755,26.0,25.405,25.74,131975.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,97.29760244806877,47.56784220326189,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,628698.0,44292.08127957822,False,False,False,False,128613.22920661887,False,False,False,False
2023-12-15 17:00:00+00:00,26.63,26.64,25.95,26.41,210097.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,96.21055329225419,46.75164181614464,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,838795.0,56609.95598842197,False,False,False,False,129876.54348248523,False,False,False,False
2023-12-18 17:00:00+00:00,26.97,27.035,26.695,26.745,83501.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,95.74323091135146,46.48275134434286,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,922296.0,70031.44504286505,False,False,False,False,129157.54280833817,False,False,False,False
2023-12-19 17:00:00+00:00,27.39,27.65,27.31,27.5,104741.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,95.85936054582285,46.48275134434286,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1027037.0,84868.74046855707,False,False,False,False,128778.9917570461,False,False,False,False
2023-12-20 17:00:00+00:00,27.58,27.64,26.375,26.49,57137.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.2530418315305,38.99805902735483,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,969900.0,98590.15534501355,False,False,False,False,127668.26320267328,False,False,False,False
2023-12-21 17:00:00+00:00,27.09,27.575,26.985,27.56,132577.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,83.95428617144772,36.533117890171084,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1102477.0,114154.29247144745,False,False,False,False,127744.36764914345,False,False,False,False
2023-12-22 17:00:00+00:00,27.665,27.795,27.32,27.64,45521.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,81.90703228784781,35.12107742083762,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1147998.0,130182.87708429321,False,False,False,False,126469.58675535826,False,False,False,False
2023-12-25 17:00:00+00:00,27.64,27.64,27.64,27.64,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.54219636544786,34.17069987048859,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1147998.0,145962.95650934294,False,False,False,False,124508.81796845348,False,False,False,False
2023-12-26 17:00:00+00:00,27.745,27.935,27.585,27.855,35974.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,27.791666666666664,,80.10618714918867,33.898404793766275,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1183972.0,162056.11997431438,False,False,False,False,123136.18513173328,False,False,False,False
2023-12-27 17:00:00+00:00,27.71,27.87,27.485,27.73,73847.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,27.726665042812094,,78.753162017389,32.63377051866708,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1110125.0,176754.86230029401,False,False,False,False,122372.01171883818,False,False,False,False
2023-12-28 17:00:00+00:00,27.48,27.845,27.48,27.835,59986.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,27.724310550605495,,78.14352267122607,31.986440915357605,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1170111.0,192155.73265222745,False,False,False,False,121404.78673094921,False,False,False,False
2023-12-29 17:00:00+00:00,27.47,27.66,27.285,27.435,38038.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,27.675938712341733,,74.2588369386184,28.31238526167168,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1132073.0,206728.09338630142,False,False,False,False,120112.27840953915,False,False,False,False
2024-01-01 17:00:00+00:00,27.435,27.435,27.435,27.435,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,27.675938712341733,,71.6690464502133,25.95423513969486,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1132073.0,221074.5260469789,False,False,False,False,118250.07254272459,False,False,False,False
2024-01-02 17:00:00+00:00,25.78,26.025,25.625,25.905,54695.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,27.295887826616898,,61.15738581277675,16.4705828529368,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1077378.0,234350.54889896372,False,False,False,False,117264.72258082188,False,False,False,False
2024-01-03 17:00:00+00:00,24.595,24.71,23.81,23.815,161460.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,26.083330400943396,,49.08531052053284,6.051112552745117,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,915918.0,244917.48612533638,False,False,False,False,117949.92068034402,False,False,False,False
2024-01-04 17:00:00+00:00,24.1,24.105,23.445,23.51,96739.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,25.638096122369685,,40.55080415874478,-0.8509080592392024,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,819179.0,253820.7654102149,False,False,False,False,117621.06919692783,False,False,False,False
2024-01-05 17:00:00+00:00,23.32,23.82,23.185,23.695,71983.0,,,,,,,,,,,,,,,,,,23.566666666666663,,,,23.566666666666663,#000000,,24.476599234829592,,35.8404274568572,-4.389387722344274,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,891162.0,263702.0248612193,False,False,False,False,116913.50223263438,False,False,False,False
2024-01-08 17:00:00+00:00,23.765,23.9,23.395,23.47,52228.0,,,,,,,,,,,,,,,,,,23.575777024579143,,,,23.575777024579143,#000000,,24.40834542884641,,32.26063126593799,-7.251997582182696,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,838934.0,272620.3500571694,False,False,False,False,115910.62622902765,False,False,False,False
2024-01-09 17:00:00+00:00,23.54,24.175,23.48,24.17,111505.0,,,,,,,,,,,,,,,,,,23.748860415358592,,,,23.748860415358592,#000000,,24.399129574021863,,33.58686090913409,-7.251997582182696,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,950439.0,283129.1663353528,False,False,False,False,115842.32194640706,False,False,False,False
2024-01-10 17:00:00+00:00,24.285,24.54,24.115,24.525,82554.0,,,,,,,,,,,,,,,,,,23.916026083723462,,,,23.916026083723462,#000000,,24.450435744319826,,36.13323704134299,-7.251997582182696,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1032993.0,294754.9622061225,False,False,False,False,115326.22393173407,False,False,False,False
2024-01-11 17:00:00+00:00,24.365,24.6,24.28,24.31,70669.0,,,,,,,,,,,,,,,,,,24.003356974572704,,,,24.003356974572704,#000000,,24.47125464225547,,37.13559929758265,-7.251997582182696,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,962324.0,305104.86976881826,False,False,False,False,114633.86387077696,False,False,False,False
2024-01-12 17:00:00+00:00,24.69,25.56,24.595,25.35,104529.0,,,,,,,,,,,,,,,,,,24.25012842440307,,,,24.25012842440307,#000000,,24.60645061063893,,42.18323267862038,-7.251997582182696,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1066853.0,316914.91829953424,False,False,False,False,114477.19931464088,False,False,False,False
2024-01-15 17:00:00+00:00,25.35,25.35,25.35,25.35,0.0,,,,,,,,,,,,,,,,,,24.25012842440307,,,,24.25012842440307,#000000,,24.60645061063893,,45.5483215993122,-14.394405875693813,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1066853.0,328541.8653026422,False,False,False,False,112702.35901518908,False,False,False,False
2024-01-16 17:00:00+00:00,25.03,25.17,24.635,24.79,29348.0,,,,,,,,,,,,,,,,,,24.284643915513932,,,,24.284643915513932,#000000,,24.622333519198385,,45.556809525039455,-13.889800463930364,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1037505.0,339533.54180957796,False,False,False,False,111410.04337154274,False,False,False,False
2024-01-17 17:00:00+00:00,24.43,24.56,24.33,24.555,54593.0,,,,,,,,,,,,,,,,,,24.30327206826819,,,,24.30327206826819,#000000,,24.619757160946385,,44.695199563558326,-13.889800463930364,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,982912.0,349508.40162648377,False,False,False,False,110529.15897818547,False,False,False,False
2024-01-18 17:00:00+00:00,24.72,24.805,24.44,24.7,50124.0,,,,,,,,,,,,,,,,,,24.330833727734902,,,,24.330833727734902,#000000,,24.62725413688871,,44.845397558791916,-13.263618078984322,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1033036.0,360105.7287330499,False,False,False,False,109592.64488550043,False,False,False,False
2024-01-19 17:00:00+00:00,24.47,24.84,24.33,24.835,33574.0,,,,,,,,,,,,,,,,,,24.34797348235611,,,,24.34797348235611,#000000,,24.632197134776995,,45.647532176799416,-11.751175812965883,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1066610.0,371059.28332633595,False,False,False,False,108414.06124386477,False,False,False,False
2024-01-22 17:00:00+00:00,26.225,26.49,25.77,26.335,84848.0,,,,,,,,,,,,,,,,,,24.55844104760564,,,,24.55844104760564,#000000,,24.780364615561894,,51.88407640702202,-5.387740791447932,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1151458.0,383158.4882360051,False,False,False,False,108048.69595326221,False,False,False,False
2024-01-23 17:00:00+00:00,26.54,26.58,26.31,26.53,33967.0,,,,,,,,,,,,,,,,,,24.64183803636774,,,,24.64183803636774,#000000,,24.841271416566947,,56.57973010452161,-0.7895696693304828,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1185425.0,395596.72872847016,False,False,False,False,106900.14252763025,False,False,False,False
2024-01-24 17:00:00+00:00,26.61,26.75,25.695,25.855,42700.0,,,,,,,,,,,,,,,,,,24.717527132753563,,,,24.717527132753563,#000000,,24.895951314743254,,56.41389641072618,-0.7396035897959337,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1142725.0,407180.1127791916,False,False,False,False,105904.79148069024,False,False,False,False
2024-01-25 17:00:00+00:00,25.99,26.07,25.42,25.725,44076.0,,,,,,,,,,,,,,,,,,24.76944031831157,,,,24.76944031831157,#000000,,24.932454190202478,,55.71530156917822,-0.7396035897959337,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1098649.0,417900.56064308004,False,False,False,False,104946.20556626093,False,False,False,False
2024-01-26 17:00:00+00:00,26.15,26.52,25.97,26.295,38123.0,,,,,,,,,,,,,,,,,,24.832312582636053,,,,24.832312582636053,#000000,,24.979483839790205,,57.29491381596098,0.836620384057106,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1136772.0,429045.85427652067,False,False,False,False,103910.18687531115,False,False,False,False
2024-01-29 17:00:00+00:00,27.83,28.305,27.6,28.175,120533.0,,,,,,,,,,,,,,,,,,25.20781712137142,,,,25.20781712137142,#000000,,25.28027817536391,,62.73259386790675,6.206985254689876,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1257305.0,441887.0813420009,False,False,False,False,104167.90490825207,False,False,False,False
2024-01-30 17:00:00+00:00,27.62,27.725,27.13,27.61,66996.0,,,,,,,,,,,,,,,,,,25.347685720388768,,,,25.347685720388768,#000000,,25.394561008211426,,63.8773617440623,7.4552189717182245,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1190309.0,453490.5219413497,False,False,False,False,103591.59630502335,False,False,False,False
2024-01-31 17:00:00+00:00,27.125,27.69,26.71,26.795,53508.0,,,,,,,,,,,,,,,,,,25.427878948933174,,,,25.427878948933174,#000000,,25.460720805926243,,61.53226070429656,7.4552189717182245,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1136801.0,464084.48284148384,False,False,False,False,102815.1064398292,False,False,False,False
2024-02-01 17:00:00+00:00,26.58,27.58,26.58,27.455,51950.0,,,,,,,,,,,,,,,,,,25.504954272025792,,,,25.504954272025792,#000000,,25.525126008383957,,61.60574707501918,7.4552189717182245,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1188751.0,475319.62264239107,False,False,False,False,102026.50013843649,False,False,False,False
2024-02-02 17:00:00+00:00,28.17,28.275,27.48,27.545,70652.0,,,,,,,,,,,,,,,,,,25.63092947353484,,,,25.63092947353484,#000000,,25.63197238534834,,61.87346089064655,7.4552189717182245,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1259403.0,487475.954074292,False,False,False,False,101540.07377970104,False,False,False,False
