date,Open,High,Low,Close,Volume,aVWAP_peak_857,aVWAP_peak_835,aVWAP_peak_752,aVWAP_peak_716,aVWAP_peak_684,aVWAP_peak_665,aVWAP_peak_649,aVWAP_peak_632,aVWAP_peak_612,aVWAP_peak_576,aVWAP_peak_561,aVWAP_peak_469,aVWAP_peak_408,aVWAP_peak_363,aVWAP_peak_337,aVWAP_peak_325,aVWAP_peak_233,aVWAP_peak_204,aVWAP_peak_119,aVWAP_peak_91,aVWAP_peak_54,aVWAP_valley_863,aVWAP_valley_842,aVWAP_valley_792,aVWAP_valley_746,aVWAP_valley_728,aVWAP_valley_704,aVWAP_valley_678,aVWAP_valley_629,aVWAP_valley_605,aVWAP_valley_547,aVWAP_valley_506,aVWAP_valley_462,aVWAP_valley_444,aVWAP_valley_396,aVWAP_valley_368,aVWAP_valley_353,aVWAP_valley_335,aVWAP_valley_242,aVWAP_valley_216,aVWAP_valley_179,aVWAP_valley_158,aVWAP_valley_157,aVWAP_valley_112,aVWAP_valley_73,aVWAP_valley_30,aVWAP_valley_13,aVWAP_valley_12,aVWAP_OB_bull_605,aVWAP_OB_bear_204,aVWAP_OB_bear_91,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-06 15:00:00+00:00,13.72,13.91,13.515,13.705,54619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,54619.0,False,False,False,False
2025-03-06 16:00:00+00:00,13.705,13.815,13.68,13.735,17818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17818.0,276.2480620155039,False,False,False,False,54048.441860465115,False,False,False,False
2025-03-06 17:00:00+00:00,13.735,13.79,13.575,13.61,9611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.52747252747243,-46.153846153846516,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8207.0,399.2054564028604,False,False,False,False,53359.48927348116,False,False,False,False
2025-03-06 18:00:00+00:00,13.605,13.66,13.42,13.445,19287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.987019980225554,-46.153846153846516,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11080.0,221.2332787842114,False,False,False,False,52831.23362583029,False,False,False,False
2025-03-06 19:00:00+00:00,13.445,13.52,13.33,13.395,11238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.21039055761403,-46.153846153846516,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22318.0,-128.2121984062415,False,False,False,False,52186.377290546094,False,False,False,False
2025-03-06 20:00:00+00:00,13.39,13.535,13.375,13.47,28391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.9081154905131,-46.153846153846516,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6073.0,-32.06937362474939,False,False,False,False,51817.45671239809,False,False,False,False
2025-03-07 15:00:00+00:00,13.885,13.92,13.575,13.59,40576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.456247111399094,-46.153846153846516,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46649.0,691.6681360438513,False,False,False,False,51643.170561818275,False,False,False,False
2025-03-07 16:00:00+00:00,13.585,13.615,13.325,13.35,18880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.56011245353896,-46.153846153846516,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27769.0,1111.471730833869,False,False,False,False,51135.21442907691,False,False,False,False
2025-03-07 17:00:00+00:00,13.355,13.58,13.35,13.53,18049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.41734354311011,-46.153846153846516,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45818.0,1804.5962001232665,False,False,False,False,50622.24986428502,False,False,False,False
2025-03-07 18:00:00+00:00,13.525,13.575,13.435,13.565,13827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,41.897843924109594,-46.153846153846516,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,59645.0,2701.3466466329833,False,False,False,False,50051.78087414107,False,False,False,False
