date,Open,High,Low,Close,Volume,aVWAP_peak_461,aVWAP_peak_460,aVWAP_peak_435,aVWAP_peak_416,aVWAP_peak_383,aVWAP_peak_353,aVWAP_peak_319,aVWAP_peak_215,aVWAP_peak_169,aVWAP_peak_168,aVWAP_peak_133,aVWAP_peak_89,aVWAP_peak_50,aVWAP_peak_30,aVWAP_peak_24,aVWAP_valley_487,aVWAP_valley_470,aVWAP_valley_442,aVWAP_valley_377,aVWAP_valley_222,aVWAP_valley_198,aVWAP_valley_143,aVWAP_valley_142,aVWAP_valley_118,aVWAP_valley_99,aVWAP_valley_75,aVWAP_valley_42,aVWAP_valley_12,aVWAP_OB_bull_222,aVWAP_OB_bear_461,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-10 15:00:00+00:00,5.55,5.585,5.505,5.505,56002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,56002.0,False,False,False,False
2025-01-10 16:00:00+00:00,5.505,5.56,5.485,5.545,87552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87552.0,1357.3953488372092,False,False,False,False,56491.1472868217,False,False,False,False
2025-01-10 17:00:00+00:00,5.55,5.575,5.495,5.505,38920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,82.3529411764706,-11.76470588235292,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48632.0,2090.3349558319815,False,False,False,False,56218.72639865392,False,False,False,False
2025-01-10 18:00:00+00:00,5.505,5.52,5.49,5.51,19777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.8109998490414,-11.76470588235292,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68409.0,3118.5313131059047,False,False,False,False,55653.73839247324,False,False,False,False
2025-01-10 19:00:00+00:00,5.505,5.52,5.48,5.48,11217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.394714844234464,-11.76470588235292,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57192.0,3956.8796648406965,False,False,False,False,54964.79671196978,False,False,False,False
2025-01-10 20:00:00+00:00,5.485,5.495,5.455,5.48,59687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.11719150769651,-11.76470588235292,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57192.0,4782.230367711383,False,False,False,False,55038.00916604776,False,False,False,False
2025-01-13 15:00:00+00:00,5.48,5.48,5.48,5.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.59884261667121,-11.76470588235292,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57192.0,5594.784935653843,False,False,False,False,54184.7066983571,False,False,False,False
2025-01-13 16:00:00+00:00,5.48,5.58,5.48,5.515,12369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.46984618752272,-11.76470588235292,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,69561.0,6586.509200217349,False,False,False,False,53536.40116815001,False,False,False,False
2025-01-13 17:00:00+00:00,5.515,5.515,5.425,5.465,26924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.233927952645146,-11.76470588235292,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42637.0,7145.431538198475,False,False,False,False,53123.80580120195,False,False,False,False
2025-01-13 18:00:00+00:00,5.465,5.465,5.43,5.435,36036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.02811173968249,-11.76470588235292,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6601.0,7136.9907391566385,False,False,False,False,52858.87857947788,False,False,False,False
2025-01-13 19:00:00+00:00,5.435,5.435,5.39,5.4,43969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.55094046917415,13.586747329302895,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37368.0,6446.990882735605,False,False,False,False,52721.051004602254,False,False,False,False
2025-01-13 20:00:00+00:00,5.405,5.42,5.365,5.39,107085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.417121779764692,7.225272826783026,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-144453.0,4107.456140367611,False,False,False,False,53563.90292701152,False,False,False,False
2025-01-14 15:00:00+00:00,5.375,5.425,5.34,5.415,23324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3933333333333335,,,5.3933333333333335,#000000,,5.3933333333333335,,31.478746712647975,5.895034490683251,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-121129.0,2165.8056575712135,False,False,False,False,53095.06722271677,False,False,False,False
2025-01-14 16:00:00+00:00,5.415,5.415,5.36,5.375,21953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3884847347071,,,5.3884847347071,#000000,,5.3884847347071,,29.841538794327768,1.9141033609244928,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-143082.0,-86.09830611206098,False,False,False,False,52612.24447507775,False,False,False,False
2025-01-14 17:00:00+00:00,5.375,5.415,5.365,5.405,29138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.391035857466013,,,5.391035857466013,#000000,,5.391035857466013,,32.42482100235372,1.9141033609244928,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-113944.0,-1851.3370920638117,False,False,False,False,52248.30270027034,False,False,False,False
2025-01-14 18:00:00+00:00,5.405,5.465,5.405,5.45,48175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.410277619164152,,,5.410277619164152,#000000,,5.410277619164152,,38.35192555768384,1.9141033609244928,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-65769.0,-2842.3086100163105,False,False,False,False,52185.15072042118,False,False,False,False
2025-01-14 19:00:00+00:00,5.455,5.46,5.425,5.425,37622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.416474463003188,,,5.416474463003188,#000000,,5.416474463003188,,40.426247111959576,1.9141033609244928,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-103391.0,-4401.203050171096,False,False,False,False,51959.36543793403,False,False,False,False
2025-01-14 20:00:00+00:00,5.425,5.43,5.405,5.425,56899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41739841217933,,,5.41739841217933,#000000,,5.41739841217933,,41.8091281481434,1.9141033609244928,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-103391.0,-5935.9285842769705,False,False,False,False,52035.94891951644,False,False,False,False
2025-01-15 15:00:00+00:00,5.465,5.495,5.435,5.44,24106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.421322681789979,,,5.421322681789979,#000000,,5.421322681789979,,44.1811224987656,1.9141033609244928,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-79285.0,-7073.123489947095,False,False,False,False,51602.92645564797,False,False,False,False
2025-01-15 16:00:00+00:00,5.445,5.48,5.425,5.455,17935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.423538026589286,,,5.423538026589286,#000000,,5.423538026589286,,47.14377461900649,1.9141033609244928,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-61350.0,-7914.625451343264,False,False,False,False,51080.94309974645,False,False,False,False
2025-01-15 17:00:00+00:00,5.455,5.475,5.435,5.46,20604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.425977947449443,,,5.425977947449443,#000000,,5.425977947449443,,49.58079026982773,1.9141033609244928,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40746.0,-8423.639010237166,False,False,False,False,50608.432354013945,False,False,False,False
2025-01-15 18:00:00+00:00,5.465,5.47,5.445,5.47,17200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4280450751402,,,5.4280450751402,#000000,,5.4280450751402,,52.15125197165756,-8.874070997220862,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23546.0,-8658.094219380775,False,False,False,False,50090.47216247884,False,False,False,False
2025-01-15 19:00:00+00:00,5.465,5.505,5.465,5.48,16211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.430907055979716,,,5.430907055979716,#000000,,5.430907055979716,,54.79727026135221,-5.506223103592305,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7335.0,-8637.581130708204,False,False,False,False,49565.20902817685,False,False,False,False
2025-01-15 20:00:00+00:00,5.485,5.515,5.475,5.505,97287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4468886282019415,,,5.4468886282019415,#000000,,5.4468886282019415,,58.6306594745543,-1.182062130594943,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,89952.0,-7109.060493022805,False,False,False,False,50305.081756422165,False,False,False,False
2025-01-16 15:00:00+00:00,5.565,5.575,5.515,5.55,69951.0,,,,,,,,,,,,,,,5.546666666666668,,,,,,,,,,,,,5.461417148031347,,,5.5040419073490074,#000000,,5.5040419073490074,,63.8772657939288,4.246486347317045,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,159903.0,-4519.726221813149,False,False,False,False,50609.66963616756,False,False,False,False
2025-01-16 16:00:00+00:00,5.555,5.555,5.465,5.485,117798.0,,,,,,,,,,,,,,,5.518432641452152,,,,,,,,,,,,,5.469343074173817,,,5.493887857812984,#000000,,5.493887857812984,,60.429131154467186,4.246486347317045,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42105.0,-3796.8622493819366,False,False,False,False,51651.34917669209,False,False,False,False
2025-01-16 17:00:00+00:00,5.485,5.505,5.465,5.475,48230.0,,,,,,,,,,,,,,,5.510918316177851,,,,,,,,,,,,,5.470262530429809,,,5.49059042330383,#000000,,5.49059042330383,,57.305059319723426,4.246486347317045,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6125.0,-3832.9574083062475,False,False,False,False,51598.305003410045,False,False,False,False
2025-01-16 18:00:00+00:00,5.475,5.54,5.465,5.53,55995.0,,,,,,,,,,,,,,,5.511061835414568,,,,,,,,,,,,,5.473563117263738,,,5.492312476339153,#000000,,5.492312476339153,,58.85233139290076,4.246486347317045,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49870.0,-3000.353417479794,False,False,False,False,51666.47081731066,False,False,False,False
2025-01-16 19:00:00+00:00,5.535,5.54,5.505,5.53,31667.0,,,,,,,,,,,,,,,5.512425630044812,,,,,,,,,,,,,5.47578197417682,,,5.494103802110816,#000000,,5.494103802110816,,59.88384610835231,4.246486347317045,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49870.0,-2180.6580156584023,False,False,False,False,51356.401502313594,False,False,False,False
2025-01-16 20:00:00+00:00,5.535,5.535,5.485,5.49,84292.0,,,,,,,,,,,,,,,5.510546870850523,,,,,,,,,,,,,5.478619701518555,,,5.49458328618454,#000000,,5.49458328618454,,57.06142462253354,4.246486347317045,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34422.0,-2680.523782857497,False,False,False,False,51867.030936386254,False,False,False,False
2025-01-17 15:00:00+00:00,5.485,5.575,5.485,5.505,87525.0,,,,,,,,,,,,,,5.5216666666666665,5.512511235395667,,,,,,,,,,,,,5.482778698887603,,,5.5056522003166455,#000000,,5.5056522003166455,,56.26346950151689,4.246486347317045,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,53103.0,-1815.6629490147448,False,False,False,False,52419.867666054684,False,False,False,False
2025-01-17 16:00:00+00:00,5.505,5.525,5.455,5.475,48938.0,,,,,,,,,,,,,,5.508517363680998,5.51003813706689,,,,,,,,,,,,,5.482892545076886,,,5.500482681941591,#000000,,5.500482681941591,,53.34694224528573,10.716917438188823,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4165.0,-1722.9394924408725,False,False,False,False,52365.88522161973,False,False,False,False
2025-01-17 17:00:00+00:00,5.475,5.475,5.43,5.43,45728.0,,,,,,,,,,,,,,5.4925751820891255,5.504998409938702,,,,,,,,,,,,,5.481160795726735,,,5.492911462584854,#000000,,5.492911462584854,,48.53781967759563,5.889506995204243,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-41563.0,-2340.6148491472154,False,False,False,False,52262.972272447325,False,False,False,False
2025-01-17 18:00:00+00:00,5.435,5.44,5.395,5.415,93798.0,,,,,,,,,,,,,,5.466776809945324,5.492883957039935,,,,,,,,,,,,,5.475633060910204,,,5.478431275965154,#000000,,5.478431275965154,,44.5076632598052,1.9565944863000482,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-135361.0,-4402.946401873614,False,False,False,False,52906.926190703954,False,False,False,False
2025-01-17 19:00:00+00:00,5.415,5.415,5.395,5.415,124489.0,,,,,,,,,,,,,,5.448609594867466,5.479863819270148,,,,,,,,,,,,,5.468759390908754,,,5.465744268348789,#000000,,5.465744268348789,,41.82089231461158,-0.6972205117468135,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-135361.0,-6433.303821999604,False,False,False,False,54016.72578464653,False,False,False,False
2025-01-17 20:00:00+00:00,5.415,5.475,5.405,5.455,199513.0,,,,,,,,,,,,,,5.447409308361847,5.472962718419246,,,,,,,,,,,,,5.465417328807975,,,5.461929785196356,#000000,,5.461929785196356,,43.76952304895585,-0.6972205117468135,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64152.0,-5338.958026309688,False,False,False,False,56272.48197403185,False,False,False,False
2025-01-20 15:00:00+00:00,5.455,5.455,5.455,5.455,0.0,,,,,,,,,,,,,,5.447409308361847,5.472962718419246,,,,,,,,,,,,,5.465417328807975,,,5.461929785196356,#000000,,5.461929785196356,,45.068610205185365,-0.6972205117468135,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64152.0,-4261.578832103335,False,False,False,False,55400.040393039104,False,False,False,False
