date,Open,High,Low,Close,Volume,aVWAP_peak_840,aVWAP_peak_798,aVWAP_peak_768,aVWAP_peak_731,aVWAP_peak_689,aVWAP_peak_674,aVWAP_peak_645,aVWAP_peak_546,aVWAP_peak_506,aVWAP_peak_505,aVWAP_peak_481,aVWAP_peak_442,aVWAP_peak_402,aVWAP_peak_354,aVWAP_peak_318,aVWAP_peak_270,aVWAP_peak_240,aVWAP_peak_220,aVWAP_peak_201,aVWAP_peak_155,aVWAP_peak_42,aVWAP_peak_12,aVWAP_valley_865,aVWAP_valley_852,aVWAP_valley_822,aVWAP_valley_780,aVWAP_valley_757,aVWAP_valley_742,aVWAP_valley_713,aVWAP_valley_652,aVWAP_valley_586,aVWAP_valley_540,aVWAP_valley_494,aVWAP_valley_475,aVWAP_valley_462,aVWAP_valley_448,aVWAP_valley_416,aVWAP_valley_372,aVWAP_valley_338,aVWAP_valley_284,aVWAP_valley_257,aVWAP_valley_222,aVWAP_valley_209,aVWAP_valley_165,aVWAP_valley_114,aVWAP_valley_25,aVWAP_OB_bull_865,aVWAP_OB_bull_757,aVWAP_OB_bull_586,aVWAP_OB_bull_462,aVWAP_OB_bull_284,aVWAP_OB_bear_840,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,25.81,25.96,25.69,25.78,423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,423.0,False,False,False,False
2025-03-13 15:00:00+00:00,25.78,25.85,25.7,25.77,865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-865.0,-13.410852713178294,False,False,False,False,429.8527131782946,False,False,False,False
2025-03-13 16:00:00+00:00,25.77,25.935,25.64,25.8,1897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.714285714285015,-88.57142857142753,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1032.0,2.7970674839252467,False,False,False,False,452.5991827414218,False,False,False,False
2025-03-13 17:00:00+00:00,25.84,25.89,25.725,25.725,3494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.2555331991949,-86.50462776659816,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2462.0,-35.41684053908134,False,False,False,False,499.7526837841905,False,False,False,False
2025-03-13 18:00:00+00:00,25.725,25.865,25.675,25.79,2723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.044565318166185,-73.60773829614381,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,261.0,-30.821230608242868,False,False,False,False,534.2216344231953,False,False,False,False
2025-03-13 19:00:00+00:00,25.79,25.82,25.59,25.6,7188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.22384302759043,-73.47541196625558,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6927.0,-137.73873090889026,False,False,False,False,637.380988928262,False,False,False,False
2025-03-14 14:00:00+00:00,25.475,25.54,25.27,25.41,4373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.611111814636025,-73.47541196625558,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11300.0,-310.7970451583648,False,False,False,False,695.2975627433277,False,False,False,False
2025-03-14 15:00:00+00:00,25.4,25.79,25.38,25.775,4036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.92134999168593,-61.87032150722267,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7264.0,-418.5986413574599,False,False,False,False,747.0913989798653,False,False,False,False
2025-03-14 16:00:00+00:00,25.775,25.91,25.765,25.84,1535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.428024926166174,-50.84204861462959,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5729.0,-500.9304453674217,False,False,False,False,759.3070362049837,False,False,False,False
2025-03-14 17:00:00+00:00,25.845,26.03,25.845,25.95,1976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.3871125729965,-40.594244097658255,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3753.0,-551.3501283849811,False,False,False,False,778.1704930080072,False,False,False,False
