date,Open,High,Low,Close,Volume,aVWAP_peak_882,aVWAP_peak_840,aVWAP_peak_792,aVWAP_peak_768,aVWAP_peak_660,aVWAP_peak_629,aVWAP_peak_599,aVWAP_peak_569,aVWAP_peak_533,aVWAP_peak_498,aVWAP_peak_468,aVWAP_peak_451,aVWAP_peak_438,aVWAP_peak_376,aVWAP_peak_333,aVWAP_peak_320,aVWAP_peak_275,aVWAP_peak_274,aVWAP_peak_252,aVWAP_peak_219,aVWAP_peak_198,aVWAP_peak_159,aVWAP_peak_157,aVWAP_peak_140,aVWAP_peak_125,aVWAP_peak_87,aVWAP_peak_70,aVWAP_peak_60,aVWAP_peak_21,aVWAP_valley_881,aVWAP_valley_816,aVWAP_valley_779,aVWAP_valley_756,aVWAP_valley_726,aVWAP_valley_705,aVWAP_valley_638,aVWAP_valley_617,aVWAP_valley_581,aVWAP_valley_552,aVWAP_valley_479,aVWAP_valley_425,aVWAP_valley_365,aVWAP_valley_326,aVWAP_valley_302,aVWAP_valley_210,aVWAP_valley_169,aVWAP_valley_168,aVWAP_valley_96,aVWAP_valley_75,aVWAP_valley_35,aVWAP_OB_bull_479,aVWAP_OB_bull_169,aVWAP_OB_bull_1,aVWAP_OB_bear_840,aVWAP_OB_bear_660,aVWAP_OB_bear_438,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,13.64,13.99,13.64,13.88,2849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2849.0,False,False,False,False
2025-04-14 15:00:00+00:00,13.88,13.88,13.24,13.305,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.474999999999998,,,,,#000000,,,,0.0,,False,False,False,True,False,,1.0,13.88,13.24,0.0,0,,,False,False,False,False,,,False,False,False,False,-1415.0,-21.93798449612403,False,False,False,False,2826.767441860465,False,False,False,False
2025-04-14 16:00:00+00:00,13.305,13.665,13.265,13.46,3773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.466515355949626,,,,,#000000,,,,7.756463719766505,-61.63469557964976,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2358.0,14.960278829397275,False,False,False,False,2841.437714079683,False,False,False,False
2025-04-14 17:00:00+00:00,13.52,13.63,13.42,13.46,2764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.479312751509054,,,,,#000000,,,,12.927439532944176,-56.2051709758132,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2358.0,51.28647605684848,False,False,False,False,2840.2371293652686,False,False,False,False
2025-04-14 18:00:00+00:00,13.43,13.965,13.43,13.92,6408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.609772632311975,,,,,#000000,,,,28.30342000035002,-41.436012908775965,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8766.0,186.39831363736243,False,False,False,False,2895.5512823983654,False,False,False,False
2025-04-14 19:00:00+00:00,13.92,14.17,13.84,14.13,10863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.797933433770764,,,,,#000000,,,,41.19148098331368,-29.43554704397954,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19629.0,487.83399869724826,False,False,False,False,3019.0776191053674,False,False,False,False
2025-04-15 14:00:00+00:00,14.035,14.075,13.705,13.705,1347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.799474595408354,,,,,#000000,,,,42.96306233634581,-27.58410358078593,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18282.0,763.7125413531048,False,False,False,False,2993.1539350882294,False,False,False,False
2025-04-15 15:00:00+00:00,13.695,14.02,13.685,14.02,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.802540477932212,,,,,#000000,,,,47.76456986858314,-22.389748414583714,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19052.0,1047.2518817972427,False,False,False,False,2958.6864322186443,False,False,False,False
2025-04-15 16:00:00+00:00,14.02,14.12,14.0,14.08,2538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.824976794519937,,,,,#000000,,,,51.55808649929587,-17.91798822987805,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21590.0,1365.7441006841073,False,False,False,False,2952.1641619516886,False,False,False,False
2025-04-15 17:00:00+00:00,14.08,14.17,13.95,14.15,2803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.84770743449303,,,,,#000000,,,,54.793677637032445,-13.792837342192698,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24393.0,1722.7558200533458,False,False,False,False,2949.851539285771,False,False,False,False
2025-04-15 18:00:00+00:00,14.18,14.205,14.07,14.15,2744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.870477346506705,,,,,#000000,,,,56.9507383955235,-10.538703820414526,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24393.0,2074.232474006007,False,False,False,False,2946.660042552658,False,False,False,False
2025-04-15 19:00:00+00:00,14.13,14.28,14.1,14.185,9911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.939964524145639,,,,,#000000,,,,58.79923565267562,-7.473352031836349,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34304.0,2573.918792238472,False,False,False,False,3054.6343054588183,False,False,False,False
2025-04-16 14:00:00+00:00,14.13,14.565,14.13,14.465,2544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.963699074074075,,,,,#000000,,,,62.81258099047248,-2.4316508203260128,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36848.0,3105.299896234775,False,False,False,False,3046.7174945214724,False,False,False,False
2025-04-16 15:00:00+00:00,14.465,14.79,14.44,14.455,1902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.986545371151557,,,,,#000000,,,,65.27895870509927,1.0560061544466564,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34946.0,3598.9541614094296,False,False,False,False,3028.969936466876,False,False,False,False
2025-04-16 16:00:00+00:00,14.455,14.5,14.22,14.29,3950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.01228383458647,,,,,#000000,,,,63.61810037313232,1.0560061544466564,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30996.0,4023.7145620077326,False,False,False,False,3043.2494723356067,False,False,False,False
