date,Open,High,Low,Close,Volume,aVWAP_peak_834,aVWAP_peak_794,aVWAP_peak_763,aVWAP_peak_667,aVWAP_peak_552,aVWAP_peak_497,aVWAP_peak_495,aVWAP_peak_468,aVWAP_peak_453,aVWAP_peak_432,aVWAP_peak_416,aVWAP_peak_414,aVWAP_peak_396,aVWAP_peak_365,aVWAP_peak_360,aVWAP_peak_307,aVWAP_peak_306,aVWAP_peak_251,aVWAP_peak_233,aVWAP_peak_209,aVWAP_peak_162,aVWAP_peak_144,aVWAP_peak_126,aVWAP_peak_90,aVWAP_peak_66,aVWAP_peak_18,aVWAP_valley_846,aVWAP_valley_810,aVWAP_valley_683,aVWAP_valley_645,aVWAP_valley_604,aVWAP_valley_582,aVWAP_valley_546,aVWAP_valley_510,aVWAP_valley_476,aVWAP_valley_475,aVWAP_valley_460,aVWAP_valley_438,aVWAP_valley_419,aVWAP_valley_408,aVWAP_valley_381,aVWAP_valley_336,aVWAP_valley_319,aVWAP_valley_276,aVWAP_valley_200,aVWAP_valley_199,aVWAP_valley_198,aVWAP_valley_174,aVWAP_valley_113,aVWAP_valley_78,aVWAP_valley_36,aVWAP_OB_bull_810,aVWAP_OB_bull_582,aVWAP_OB_bull_276,aVWAP_OB_bull_200,aVWAP_OB_bear_552,aVWAP_OB_bear_468,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,3.165,3.225,3.16,3.215,138296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,138296.0,False,False,False,False
2025-03-13 15:00:00+00:00,3.215,3.305,3.215,3.265,193962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,193962.0,3007.162790697674,False,False,False,False,139159.03875968992,False,False,False,False
2025-03-13 16:00:00+00:00,3.265,3.295,3.22,3.23,61554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,85.31468531468533,-1.398601398601329,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,132408.0,5013.377321074454,False,False,False,False,137955.85986419086,False,False,False,False
2025-03-13 17:00:00+00:00,3.225,3.235,3.17,3.175,40767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.3596673596674,-1.398601398601329,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,91641.0,6356.441238577176,False,False,False,False,136449.0558352887,False,False,False,False
2025-03-13 18:00:00+00:00,3.175,3.225,3.17,3.225,106113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.45700352615928,-1.398601398601329,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,197754.0,9323.84525038218,False,False,False,False,135978.72938822996,False,False,False,False
2025-03-13 19:00:00+00:00,3.225,3.24,3.215,3.24,159366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.680339107990804,-1.398601398601329,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,357120.0,14716.033696112689,False,False,False,False,136341.32273104807,False,False,False,False
2025-03-14 14:00:00+00:00,3.25,3.295,3.225,3.275,66055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.336813937609975,-1.398601398601329,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,423175.0,21048.730848110943,False,False,False,False,135251.61230110933,False,False,False,False
2025-03-14 15:00:00+00:00,3.285,3.285,3.26,3.275,50456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.44113049068942,-1.398601398601329,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,423175.0,27283.246648915425,False,False,False,False,133936.95164527817,False,False,False,False
2025-03-14 16:00:00+00:00,3.275,3.275,3.255,3.275,8998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.17734152607572,-1.398601398601329,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,423175.0,33421.10329001751,False,False,False,False,131999.91363527384,False,False,False,False
2025-03-14 17:00:00+00:00,3.275,3.275,3.255,3.26,69629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.300783593416035,-1.398601398601329,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,353546.0,38384.279983195534,False,False,False,False,131032.92272619983,False,False,False,False
2025-03-14 18:00:00+00:00,3.265,3.265,3.22,3.22,64254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.26789088163204,-1.398601398601329,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,289292.0,42274.3221539987,False,False,False,False,129997.59059090991,False,False,False,False
2025-03-14 19:00:00+00:00,3.225,3.245,3.195,3.195,291337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.080602802366755,-1.398601398601329,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2045.0,41587.20088029329,False,False,False,False,132498.97678329892,False,False,False,False
2025-03-17 14:00:00+00:00,3.265,3.35,3.26,3.345,72789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.29638201138915,-1.398601398601329,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70744.0,42039.244277498045,False,False,False,False,131573.24070913924,False,False,False,False
2025-03-17 15:00:00+00:00,3.345,3.365,3.335,3.355,40139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.81554813944582,-1.398601398601329,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,110883.0,43106.58932745932,False,False,False,False,130155.65558186575,False,False,False,False
2025-03-17 16:00:00+00:00,3.355,3.355,3.335,3.345,56121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.92189136447618,-1.398601398601329,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54762.0,43287.293368894054,False,False,False,False,129007.83146431744,False,False,False,False
2025-03-17 17:00:00+00:00,3.345,3.355,3.345,3.355,16833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.78576511734899,-0.7737484258542722,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,71595.0,43726.172541469336,False,False,False,False,127268.68679045205,False,False,False,False
2025-03-17 18:00:00+00:00,3.355,3.375,3.355,3.36,110343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,66.27033871202477,1.9885727973745162,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,181938.0,45868.99157183415,False,False,False,False,127006.27304176288,False,False,False,False
2025-03-17 19:00:00+00:00,3.365,3.365,3.34,3.355,63537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,66.67652860090398,3.743172816225737,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,118401.0,46993.51883428633,False,False,False,False,126022.25330468128,False,False,False,False
2025-03-18 14:00:00+00:00,3.4,3.4,3.335,3.335,107144.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.356666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.356666666666667,#000000,,3.356666666666667,,64.64929867078779,3.743172816225737,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11257.0,46439.464278716005,False,False,False,False,125729.56720693428,False,False,False,False
2025-03-18 15:00:00+00:00,3.335,3.365,3.32,3.355,107470.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.3516590716355874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3516590716355874,#000000,,3.3516590716355874,,64.65170370498072,4.119591602762469,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,118727.0,47560.201266642885,False,False,False,False,125446.47314171049,False,False,False,False
