date,Open,High,Low,Close,Volume,aVWAP_peak_154,aVWAP_peak_138,aVWAP_peak_117,aVWAP_peak_116,aVWAP_peak_82,aVWAP_peak_52,aVWAP_peak_29,aVWAP_valley_164,aVWAP_valley_163,aVWAP_valley_144,aVWAP_valley_113,aVWAP_valley_97,aVWAP_valley_62,aVWAP_valley_34,aVWAP_valley_11,aVWAP_valley_10,aVWAP_OB_bull_164,aVWAP_OB_bull_144,aVWAP_OB_bear_82,aVWAP_OB_bear_7,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,12.8,12.81,12.77,12.78,1565.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1565.0,False,False,False,False
2023-11-10 17:00:00+00:00,12.83,12.83,12.82,12.82,100.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100.0,1.550387596899225,False,False,False,False,1542.2868217054265,False,False,False,False
2023-11-13 17:00:00+00:00,12.815,12.84,12.815,12.82,2469.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100.0,3.07673817679226,False,False,False,False,1556.654467880536,False,False,False,False
2023-11-14 17:00:00+00:00,12.94,12.95,12.94,12.94,423.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,523.0,11.137563941493156,False,False,False,False,1539.0784296188224,False,False,False,False
2023-11-15 17:00:00+00:00,13.05,13.05,13.025,13.025,100.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,623.0,20.623803260229693,False,False,False,False,1516.76713613636,False,False,False,False
2023-11-16 17:00:00+00:00,13.03,13.03,13.0,13.0,342.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,96.2180034793676,46.59620313143084,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,281.0,24.660643519761017,False,False,False,False,1498.5536921652536,False,False,False,False
2023-11-17 17:00:00+00:00,13.05,13.07,13.01,13.07,4333.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,94.69245989316438,45.450133695085896,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4614.0,95.81319168224533,False,False,False,False,1542.4985961626915,False,False,False,False
2023-11-20 17:00:00+00:00,13.09,13.1,13.06,13.06,925.0,,,,,,,,,,,,,,,,,,,,13.073333333333334,,,,#000000,,,,92.43528970879514,43.63123703298599,False,False,True,False,False,,,,-1.0,13.1,13.06,21.0,0,,,False,False,False,False,,,False,False,False,False,3689.0,151.52151429182294,False,False,False,False,1532.924974516758,False,False,False,False
2023-11-21 17:00:00+00:00,12.935,12.935,12.89,12.89,759.0,,,,,,,,,,,,,,,,,,,,12.997463380839271,,,,#000000,,,,78.12121318661993,30.98122532431306,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2930.0,194.59870011675594,False,False,False,False,1520.9261377025448,False,False,False,False
2023-11-22 17:00:00+00:00,12.805,12.805,12.76,12.76,300.0,,,,,,,,,,,,,,,,,,,,12.963824764784945,,,,#000000,,12.774999999999999,,64.07030659116222,19.286010383534858,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2630.0,232.35685980486824,False,False,False,False,1501.9970502963038,False,False,False,False
2023-11-23 17:00:00+00:00,12.76,12.76,12.76,12.76,0.0,,,,,,,,,,,,,,,,,,,,12.963824764784945,,,,#000000,,12.774999999999999,,54.70303552752376,12.154480933560215,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2630.0,269.52962166835863,False,False,False,False,1478.7102743227176,False,False,False,False
2023-11-24 17:00:00+00:00,12.76,12.8,12.76,12.8,100.0,,,,,,,,,,,,,,,12.786666666666667,12.786666666666667,,,,12.955323896353168,12.786666666666667,,12.786666666666667,#000000,,12.78375,,50.5110293370295,9.514492178618767,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2730.0,307.6764492393918,False,False,False,False,1457.334921232443,False,False,False,False
