date,Open,High,Low,Close,Volume,aVWAP_peak_857,aVWAP_peak_816,aVWAP_peak_762,aVWAP_peak_749,aVWAP_peak_721,aVWAP_peak_705,aVWAP_peak_675,aVWAP_peak_648,aVWAP_peak_611,aVWAP_peak_570,aVWAP_peak_551,aVWAP_peak_518,aVWAP_peak_490,aVWAP_peak_474,aVWAP_peak_435,aVWAP_peak_406,aVWAP_peak_372,aVWAP_peak_336,aVWAP_peak_306,aVWAP_peak_276,aVWAP_peak_222,aVWAP_peak_161,aVWAP_peak_110,aVWAP_peak_78,aVWAP_peak_44,aVWAP_peak_30,aVWAP_valley_826,aVWAP_valley_803,aVWAP_valley_754,aVWAP_valley_753,aVWAP_valley_732,aVWAP_valley_691,aVWAP_valley_666,aVWAP_valley_639,aVWAP_valley_618,aVWAP_valley_578,aVWAP_valley_563,aVWAP_valley_534,aVWAP_valley_453,aVWAP_valley_438,aVWAP_valley_410,aVWAP_valley_388,aVWAP_valley_348,aVWAP_valley_321,aVWAP_valley_293,aVWAP_valley_257,aVWAP_valley_234,aVWAP_valley_198,aVWAP_valley_122,aVWAP_valley_96,aVWAP_valley_58,aVWAP_valley_39,aVWAP_OB_bull_410,aVWAP_OB_bull_293,aVWAP_OB_bull_5,aVWAP_OB_bear_857,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-08 14:00:00+00:00,63.27,64.13,62.92,63.55,3628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3628.0,False,False,False,False
2025-04-08 15:00:00+00:00,63.35,63.585,62.8,63.16,4654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4654.0,-72.15503875968992,False,False,False,False,3643.906976744186,False,False,False,False
2025-04-08 16:00:00+00:00,63.28,63.3,61.94,62.19,2345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6999.0,-179.5479838951986,False,False,False,False,3623.7688840814853,False,False,False,False
2025-04-08 17:00:00+00:00,61.705,62.34,61.115,61.92,3959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10958.0,-346.6557670906219,False,False,False,False,3628.966265723633,False,False,False,False
2025-04-08 18:00:00+00:00,61.915,62.2,61.15,61.34,4268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15226.0,-577.343274577589,False,False,False,False,3638.8737654798556,False,False,False,False
2025-04-08 19:00:00+00:00,61.245,61.435,60.15,60.79,12884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.79166666666667,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,1.0,61.435,60.15,0.0,0,,,False,False,False,False,,,False,False,False,False,-28110.0,-1004.2061695453783,False,False,False,False,3782.2090559375324,False,False,False,False
2025-04-09 14:00:00+00:00,62.48,62.64,61.44,61.59,20752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.46929222658263,,,#000000,,,,9.666113208881493,-41.30049811200666,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7358.0,-1102.714601025295,False,False,False,False,4045.3065899540047,False,False,False,False
2025-04-09 15:00:00+00:00,61.52,62.35,61.52,61.75,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.49191471845677,,,#000000,,,,17.559804369527335,-34.77614285995829,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5363.0,-1168.7655374435074,False,False,False,False,4013.51889088495,False,False,False,False
2025-04-09 16:00:00+00:00,61.75,62.0,61.7,61.76,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.50174003793344,,,#000000,,,,22.917537973791738,-30.737119708443284,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4263.0,-1216.7381647699644,False,False,False,False,3968.348055367354,False,False,False,False
2025-04-09 17:00:00+00:00,61.855,67.36,61.855,67.145,4511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.933960525677705,,,#000000,,,,42.46288676419079,-13.844094179554354,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,248.0,-1194.0290459363216,False,False,False,False,3976.761263811271,False,False,False,False
