date,Open,High,Low,Close,Volume,aVWAP_peak_879,aVWAP_peak_816,aVWAP_peak_778,aVWAP_peak_725,aVWAP_peak_677,aVWAP_peak_659,aVWAP_peak_611,aVWAP_peak_591,aVWAP_peak_564,aVWAP_peak_518,aVWAP_peak_459,aVWAP_peak_437,aVWAP_peak_404,aVWAP_peak_386,aVWAP_peak_295,aVWAP_peak_276,aVWAP_peak_252,aVWAP_peak_210,aVWAP_peak_180,aVWAP_peak_115,aVWAP_peak_66,aVWAP_peak_25,aVWAP_valley_846,aVWAP_valley_807,aVWAP_valley_806,aVWAP_valley_805,aVWAP_valley_804,aVWAP_valley_803,aVWAP_valley_782,aVWAP_valley_732,aVWAP_valley_700,aVWAP_valley_683,aVWAP_valley_668,aVWAP_valley_635,aVWAP_valley_605,aVWAP_valley_583,aVWAP_valley_540,aVWAP_valley_493,aVWAP_valley_450,aVWAP_valley_427,aVWAP_valley_397,aVWAP_valley_341,aVWAP_valley_321,aVWAP_valley_293,aVWAP_valley_238,aVWAP_valley_198,aVWAP_valley_131,aVWAP_valley_57,aVWAP_valley_40,aVWAP_OB_bull_846,aVWAP_OB_bull_668,aVWAP_OB_bull_540,aVWAP_OB_bull_293,aVWAP_OB_bear_879,aVWAP_OB_bear_1,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-08 14:00:00+00:00,39.82,39.93,39.59,39.635,9886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,9886.0,False,False,False,False
2025-04-08 15:00:00+00:00,39.61,39.705,39.24,39.675,6075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.53999999999999,,#000000,,,,100.0,,False,False,True,False,False,,-1.0,39.705,39.24,9.0,0,,,False,False,False,False,,,False,False,False,False,6075.0,94.18604651162791,False,False,False,False,9826.91472868217,False,False,False,False
2025-04-08 16:00:00+00:00,39.675,39.675,38.65,38.67,1557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.429494889937104,,#000000,,,,67.80565936999464,-62.68019220501874,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4518.0,162.77230935640887,False,False,False,False,9698.69899645454,False,False,False,False
2025-04-08 17:00:00+00:00,38.67,38.69,38.21,38.41,3098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.14284234234234,,#000000,,,,46.09284702599211,-62.68019220501874,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1420.0,182.26421153692965,False,False,False,False,9596.362577904856,False,False,False,False
2025-04-08 18:00:00+00:00,38.42,38.435,37.83,37.84,4226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.82980799233306,,#000000,,,,31.305448217181027,-62.68019220501874,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2806.0,135.93453383868268,False,False,False,False,9513.101142588503,False,False,False,False
2025-04-08 19:00:00+00:00,37.845,37.905,37.48,37.68,12494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.31026029143898,,#000000,,,,21.389598872055924,-62.68019220501874,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15300.0,-103.38228063943643,False,False,False,False,9559.31662874992,False,False,False,False
2025-04-09 14:00:00+00:00,37.935,37.935,37.19,37.195,1811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.25639879019856,,#000000,,,,14.647155552228691,-62.68019220501874,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17111.0,-367.0662762884374,False,False,False,False,9439.187688769302,False,False,False,False
2025-04-09 15:00:00+00:00,37.195,37.76,37.16,37.495,1363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.22147226576106,,#000000,,,,15.09998951198629,-62.68019220501874,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15748.0,-605.5303650281516,False,False,False,False,9313.97547654032,False,False,False,False
2025-04-09 16:00:00+00:00,37.415,37.77,37.415,37.57,2356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.17600444713968,,#000000,,,,16.536536133401484,-62.68019220501874,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13392.0,-803.7702043300407,False,False,False,False,9206.099887756749,False,False,False,False
2025-04-09 17:00:00+00:00,37.565,40.745,37.565,40.745,9554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.51495548659112,,#000000,,,,35.18946478904922,-62.68019220501874,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3838.0,-850.8125267435283,False,False,False,False,9211.493687946566,False,False,False,False
