date,Open,High,Low,Close,Volume,aVWAP_peak_829,aVWAP_peak_804,aVWAP_peak_781,aVWAP_peak_768,aVWAP_peak_732,aVWAP_peak_701,aVWAP_peak_643,aVWAP_peak_571,aVWAP_peak_430,aVWAP_peak_372,aVWAP_peak_359,aVWAP_peak_337,aVWAP_peak_318,aVWAP_peak_296,aVWAP_peak_264,aVWAP_peak_186,aVWAP_peak_154,aVWAP_peak_138,aVWAP_peak_87,aVWAP_peak_49,aVWAP_peak_35,aVWAP_valley_877,aVWAP_valley_814,aVWAP_valley_775,aVWAP_valley_740,aVWAP_valley_714,aVWAP_valley_680,aVWAP_valley_661,aVWAP_valley_583,aVWAP_valley_566,aVWAP_valley_565,aVWAP_valley_503,aVWAP_valley_486,aVWAP_valley_467,aVWAP_valley_444,aVWAP_valley_403,aVWAP_valley_379,aVWAP_valley_364,aVWAP_valley_342,aVWAP_valley_283,aVWAP_valley_282,aVWAP_valley_242,aVWAP_valley_168,aVWAP_valley_114,aVWAP_valley_69,aVWAP_valley_17,aVWAP_OB_bull_680,aVWAP_OB_bull_503,aVWAP_OB_bull_69,aVWAP_OB_bear_829,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-04 14:00:00+00:00,1.485,1.485,1.4,1.45,26143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,26143.0,False,False,False,False
2025-04-04 15:00:00+00:00,1.45,1.505,1.445,1.47,12595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12595.0,195.27131782945736,False,False,False,False,25932.95348837209,False,False,False,False
2025-04-04 16:00:00+00:00,1.47,1.485,1.46,1.47,11296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12595.0,387.51517336698515,False,False,False,False,25706.02397692446,False,False,False,False
2025-04-04 17:00:00+00:00,1.465,1.485,1.44,1.485,15350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27945.0,814.7630001364893,False,False,False,False,25545.465465654313,False,False,False,False
2025-04-04 18:00:00+00:00,1.485,1.495,1.435,1.455,26205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,82.5723165192446,34.31508486732014,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1740.0,829.1077598242956,False,False,False,False,25555.690807272076,False,False,False,False
2025-04-04 19:00:00+00:00,1.455,1.495,1.445,1.46,8500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.50978122515176,26.304464111481906,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10240.0,975.0130658735313,False,False,False,False,25291.261492430647,False,False,False,False
2025-04-07 14:00:00+00:00,1.505,1.59,1.48,1.53,803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.07682583157299,26.304464111481906,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11043.0,1131.1058865576626,False,False,False,False,24911.598523555753,False,False,False,False
2025-04-07 15:00:00+00:00,1.53,1.55,1.47,1.52,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.49263053004532,26.304464111481906,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9858.0,1266.4065704870013,False,False,False,False,24543.74428288047,False,False,False,False
2025-04-07 16:00:00+00:00,1.52,1.52,1.46,1.47,1233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,66.14341376007474,23.194676054838027,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8625.0,1380.493290324412,False,False,False,False,24182.337394773796,False,False,False,False
2025-04-07 17:00:00+00:00,1.465,1.545,1.465,1.53,5268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.7235464061613,23.194676054838027,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13893.0,1574.4856424124057,False,False,False,False,23889.09185376955,False,False,False,False
