date,Open,High,Low,Close,Volume,aVWAP_peak_834,aVWAP_peak_803,aVWAP_peak_717,aVWAP_peak_686,aVWAP_peak_659,aVWAP_peak_629,aVWAP_peak_605,aVWAP_peak_559,aVWAP_peak_501,aVWAP_peak_468,aVWAP_peak_419,aVWAP_peak_396,aVWAP_peak_344,aVWAP_peak_288,aVWAP_peak_256,aVWAP_peak_187,aVWAP_peak_150,aVWAP_peak_107,aVWAP_peak_59,aVWAP_valley_860,aVWAP_valley_815,aVWAP_valley_745,aVWAP_valley_726,aVWAP_valley_706,aVWAP_valley_675,aVWAP_valley_661,aVWAP_valley_644,aVWAP_valley_616,aVWAP_valley_570,aVWAP_valley_528,aVWAP_valley_496,aVWAP_valley_474,aVWAP_valley_439,aVWAP_valley_402,aVWAP_valley_366,aVWAP_valley_333,aVWAP_valley_300,aVWAP_valley_264,aVWAP_valley_204,aVWAP_valley_169,aVWAP_valley_126,aVWAP_valley_70,aVWAP_valley_53,aVWAP_valley_19,aVWAP_OB_bull_675,aVWAP_OB_bull_528,aVWAP_OB_bull_366,aVWAP_OB_bull_204,aVWAP_OB_bear_187,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-04 14:00:00+00:00,69.08,69.09,67.975,69.04,3960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3960.0,False,False,False,False
2025-04-04 15:00:00+00:00,69.04,69.8,68.32,68.32,1211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1211.0,-18.775193798449614,False,False,False,False,3917.37984496124,False,False,False,False
2025-04-04 16:00:00+00:00,68.36,68.59,67.9,67.985,3302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4513.0,-88.45309777056667,False,False,False,False,3907.8390721711435,False,False,False,False
2025-04-04 17:00:00+00:00,67.985,68.09,67.51,68.025,3123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,1.4705882352943291,-48.676470588235105,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1390.0,-108.63211951055789,False,False,False,False,3895.671024540583,False,False,False,False
2025-04-04 18:00:00+00:00,68.14,68.14,67.44,67.65,4648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,1.9839988684829184,-48.30263631248303,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6038.0,-200.56030370419265,False,False,False,False,3907.335039663985,False,False,False,False
2025-04-04 19:00:00+00:00,67.65,68.72,67.53,68.405,12316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.85139158471586,-35.89984632939412,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6278.0,-100.11750829792611,False,False,False,False,4037.7019382738454,False,False,False,False
2025-04-07 14:00:00+00:00,68.39,71.06,68.28,68.85,5069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.179912603831234,-24.77147364483806,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11347.0,77.35718175320451,False,False,False,False,4053.6910555099093,False,False,False,False
2025-04-07 15:00:00+00:00,68.85,69.47,67.68,68.61,1350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.89874648963831,-19.97456263178288,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9997.0,231.15009366400756,False,False,False,False,4011.7733647268096,False,False,False,False
2025-04-07 16:00:00+00:00,68.61,68.95,67.96,67.96,1610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.071909610034794,-19.97456263178288,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8387.0,357.5973790335578,False,False,False,False,3974.536568374456,False,False,False,False
2025-04-07 17:00:00+00:00,68.765,69.365,67.97,69.23,3834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.92943922566073,-14.114553829656636,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12221.0,541.5261018392391,False,False,False,False,3972.3577068492705,False,False,False,False
