date,Open,High,Low,Close,Volume,aVWAP_peak_825,aVWAP_peak_786,aVWAP_peak_762,aVWAP_peak_746,aVWAP_peak_719,aVWAP_peak_697,aVWAP_peak_678,aVWAP_peak_656,aVWAP_peak_637,aVWAP_peak_583,aVWAP_peak_515,aVWAP_peak_408,aVWAP_peak_351,aVWAP_peak_330,aVWAP_peak_312,aVWAP_peak_282,aVWAP_peak_240,aVWAP_peak_200,aVWAP_peak_176,aVWAP_peak_127,aVWAP_peak_108,aVWAP_peak_60,aVWAP_peak_42,aVWAP_peak_24,aVWAP_valley_874,aVWAP_valley_810,aVWAP_valley_764,aVWAP_valley_724,aVWAP_valley_702,aVWAP_valley_651,aVWAP_valley_602,aVWAP_valley_564,aVWAP_valley_540,aVWAP_valley_483,aVWAP_valley_438,aVWAP_valley_360,aVWAP_valley_323,aVWAP_valley_300,aVWAP_valley_251,aVWAP_valley_223,aVWAP_valley_192,aVWAP_valley_169,aVWAP_valley_155,aVWAP_valley_137,aVWAP_valley_72,aVWAP_valley_55,aVWAP_OB_bull_540,aVWAP_OB_bull_360,aVWAP_OB_bull_8,aVWAP_OB_bear_825,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-10 15:00:00+00:00,21.62,21.835,21.39,21.565,32679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,32679.0,False,False,False,False
2025-01-10 16:00:00+00:00,21.565,21.66,21.51,21.575,21482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21482.0,333.05426356589146,False,False,False,False,32505.403100775195,False,False,False,False
2025-01-10 17:00:00+00:00,21.585,21.605,21.39,21.56,9287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.06976744185863,-23.255813953494794,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12195.0,516.9603990144823,False,False,False,False,32145.42785890271,False,False,False,False
2025-01-10 18:00:00+00:00,21.555,21.59,21.49,21.53,6712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.85374054356773,-23.255813953494794,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5483.0,593.9532610452654,False,False,False,False,31751.11114791197,False,False,False,False
2025-01-10 19:00:00+00:00,21.53,21.58,21.47,21.545,6781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.69483537465149,-23.255813953494794,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12264.0,774.884218238362,False,False,False,False,31363.977641742793,False,False,False,False
2025-01-10 20:00:00+00:00,21.54,21.545,21.275,21.325,23737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.17970934244779,-23.255813953494794,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11473.0,584.9945404362168,False,False,False,False,31245.729926366934,False,False,False,False
2025-01-13 15:00:00+00:00,21.325,21.325,21.325,21.325,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.50295865431198,24.09121064064624,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11473.0,398.048888646508,False,False,False,False,30761.30000502791,False,False,False,False
2025-01-13 16:00:00+00:00,21.325,21.325,20.42,20.425,4630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,18.13049288607177,13.406202881803495,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16103.0,142.21867331865516,False,False,False,False,30356.163570841432,False,False,False,False
2025-01-13 17:00:00+00:00,20.425,20.505,20.36,20.44,5453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.435,,,#000000,,,,13.038343517208636,5.532213176011787,False,False,False,True,False,,1.0,20.505,20.36,0.0,0,,,False,False,False,False,,,False,False,False,False,-10650.0,-25.102546422719342,False,False,False,False,29970.06801160358,False,False,False,False
2025-01-13 18:00:00+00:00,20.44,20.575,20.44,20.565,5006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.478874494056157,,,#000000,,,,13.610457456807316,2.6814059075839154,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5644.0,-112.21723562546788,False,False,False,False,29583.02819747019,False,False,False,False
