date,Open,High,Low,Close,Volume,aVWAP_peak_364,aVWAP_peak_326,aVWAP_peak_232,aVWAP_peak_196,aVWAP_peak_178,aVWAP_peak_126,aVWAP_peak_86,aVWAP_valley_399,aVWAP_valley_374,aVWAP_valley_342,aVWAP_valley_315,aVWAP_valley_246,aVWAP_valley_211,aVWAP_valley_187,aVWAP_valley_186,aVWAP_valley_164,aVWAP_valley_142,aVWAP_valley_103,aVWAP_valley_25,aVWAP_OB_bull_399,aVWAP_OB_bull_246,aVWAP_OB_bull_142,aVWAP_OB_bear_8,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-22 17:00:00+00:00,12.325,12.33,12.23,12.265,976.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,976.0,False,False,False,False
2024-01-23 17:00:00+00:00,12.36,12.67,12.36,12.65,700.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,700.0,10.852713178294573,False,False,False,False,971.7209302325582,False,False,False,False
2024-01-24 17:00:00+00:00,12.48,12.535,12.365,12.535,1644.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,91.6160388821385,20.65613608748474,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-944.0,-3.9512048554774353,False,False,False,False,982.1438615467821,False,False,False,False
2024-01-25 17:00:00+00:00,12.4,12.74,12.395,12.73,1939.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.74508651193509,20.65613608748474,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,995.0,11.536410723677253,False,False,False,False,996.9788404375296,False,False,False,False
2024-01-26 17:00:00+00:00,12.72,12.81,12.715,12.77,1163.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.2255249524436,20.65613608748474,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2158.0,44.81491598377528,False,False,False,False,999.5528119036144,False,False,False,False
2024-01-29 17:00:00+00:00,13.08,13.22,12.995,13.075,8973.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.18332428669206,20.65613608748474,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11131.0,216.69375449565473,False,False,False,False,1123.1721481531708,False,False,False,False
2024-01-30 17:00:00+00:00,12.94,13.17,12.94,13.085,6678.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.86675315638647,22.31211837865493,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17809.0,489.44268853448176,False,False,False,False,1209.2935101973076,False,False,False,False
2024-01-31 17:00:00+00:00,13.175,13.22,12.76,12.77,5066.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.5390140673102,22.31211837865493,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12743.0,679.4203212703812,False,False,False,False,1269.087409264016,False,False,False,False
2024-02-01 17:00:00+00:00,13.225,13.225,13.095,13.095,1909.0,,,,,,,,,,,,,,,,,,,,,,,13.138333333333334,,#000000,,13.138333333333334,,76.89406784624768,22.31211837865493,False,False,True,False,False,,-1.0,13.225,13.095,31.0,0,,,False,False,False,False,,,False,False,False,False,14652.0,896.0494635762667,False,False,False,False,1279.0085347017832,False,False,False,False
2024-02-02 17:00:00+00:00,12.6,12.795,12.6,12.72,1195.0,,,,,,,,,,,,,,,,,,,,,,,12.97150558419244,,#000000,,12.97150558419244,,68.86759387644568,33.59552662159605,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13457.0,1090.792882745627,False,False,False,False,1277.70607679943,False,False,False,False
