date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_780,aVWAP_peak_757,aVWAP_peak_731,aVWAP_peak_690,aVWAP_peak_672,aVWAP_peak_668,aVWAP_peak_641,aVWAP_peak_606,aVWAP_peak_576,aVWAP_peak_523,aVWAP_peak_497,aVWAP_peak_470,aVWAP_peak_433,aVWAP_peak_378,aVWAP_peak_275,aVWAP_peak_246,aVWAP_peak_211,aVWAP_peak_102,aVWAP_valley_852,aVWAP_valley_830,aVWAP_valley_806,aVWAP_valley_769,aVWAP_valley_738,aVWAP_valley_704,aVWAP_valley_701,aVWAP_valley_647,aVWAP_valley_619,aVWAP_valley_595,aVWAP_valley_554,aVWAP_valley_553,aVWAP_valley_510,aVWAP_valley_476,aVWAP_valley_455,aVWAP_valley_454,aVWAP_valley_437,aVWAP_valley_402,aVWAP_valley_282,aVWAP_valley_253,aVWAP_valley_219,aVWAP_valley_201,aVWAP_valley_119,aVWAP_valley_72,aVWAP_valley_34,aVWAP_OB_bull_455,aVWAP_OB_bull_282,aVWAP_OB_bull_119,aVWAP_OB_bear_757,aVWAP_OB_bear_5,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,22.685,22.71,22.53,22.615,84421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,84421.0,False,False,False,False
2025-01-06 16:00:00+00:00,22.615,22.69,22.53,22.655,81733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,81733.0,1267.1782945736434,False,False,False,False,84379.32558139536,False,False,False,False
2025-01-06 17:00:00+00:00,22.655,22.72,22.635,22.68,43286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,125019.0,3185.8111892314164,False,False,False,False,83742.219758428,False,False,False,False
2025-01-06 18:00:00+00:00,22.685,22.69,22.65,22.685,32008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,157027.0,5570.94589947589,False,False,False,False,82940.13883194074,False,False,False,False
2025-01-06 19:00:00+00:00,22.685,22.715,22.655,22.705,39027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,196054.0,8524.171544445257,False,False,False,False,82259.3149740812,False,False,False,False
2025-01-06 20:00:00+00:00,22.705,22.73,22.585,22.59,165779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.635,,#000000,,,,78.61561156859666,30.754050411736998,False,False,True,False,False,,-1.0,22.73,22.585,84.0,0,,,False,False,False,False,,,False,False,False,False,30275.0,8861.393691043004,False,False,False,False,83554.19381169234,False,False,False,False
2025-01-07 15:00:00+00:00,22.585,22.625,22.505,22.51,50533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.614364305570966,,#000000,,,,60.36540236787166,15.61192543696869,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20258.0,8409.930222964816,False,False,False,False,83042.23731848781,False,False,False,False
2025-01-07 16:00:00+00:00,22.515,22.535,22.36,22.4,86002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.562390654529175,,#000000,,,,45.487345069304254,4.000986850106436,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-106260.0,6632.101847414973,False,False,False,False,83088.12511199962,False,False,False,False
2025-01-07 17:00:00+00:00,22.395,22.465,22.365,22.455,103095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.528300045961817,,#000000,,,,40.08746990501962,0.8915095065094718,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3165.0,6480.208795517066,False,False,False,False,83398.30921879031,False,False,False,False
2025-01-07 18:00:00+00:00,22.455,22.54,22.455,22.525,59601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.525527264646637,,#000000,,,,40.900381791765895,0.8915095065094718,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56436.0,7254.717186284243,False,False,False,False,83029.35868826642,False,False,False,False
