date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_809,aVWAP_peak_756,aVWAP_peak_737,aVWAP_peak_724,aVWAP_peak_700,aVWAP_peak_674,aVWAP_peak_634,aVWAP_peak_617,aVWAP_peak_602,aVWAP_peak_587,aVWAP_peak_547,aVWAP_peak_533,aVWAP_peak_461,aVWAP_peak_443,aVWAP_peak_404,aVWAP_peak_371,aVWAP_peak_274,aVWAP_peak_258,aVWAP_peak_185,aVWAP_peak_103,aVWAP_peak_73,aVWAP_valley_860,aVWAP_valley_800,aVWAP_valley_777,aVWAP_valley_726,aVWAP_valley_707,aVWAP_valley_682,aVWAP_valley_655,aVWAP_valley_624,aVWAP_valley_590,aVWAP_valley_551,aVWAP_valley_499,aVWAP_valley_423,aVWAP_valley_389,aVWAP_valley_372,aVWAP_valley_286,aVWAP_valley_269,aVWAP_valley_235,aVWAP_valley_115,aVWAP_valley_98,aVWAP_valley_65,aVWAP_valley_22,aVWAP_OB_bull_286,aVWAP_OB_bear_809,aVWAP_OB_bear_756,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 15:00:00+00:00,167.71,168.365,167.66,167.95,10478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,10478.0,False,False,False,False
2025-02-13 16:00:00+00:00,167.975,168.29,167.71,167.855,6981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6981.0,-108.23255813953489,False,False,False,False,10423.782945736433,False,False,False,False
2025-02-13 17:00:00+00:00,167.82,168.14,167.72,167.85,9140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16121.0,-356.4925184784568,False,False,False,False,10403.879334174628,False,False,False,False
2025-02-13 18:00:00+00:00,167.9,168.105,167.8,168.1,7101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.290370925440616,-27.238666167103446,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9020.0,-490.81046392840324,False,False,False,False,10352.671902637037,False,False,False,False
2025-02-13 19:00:00+00:00,168.23,168.7,168.15,168.63,6193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.3308335577775,-8.91967205352669,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2827.0,-527.0304567357148,False,False,False,False,10288.18086538685,False,False,False,False
2025-02-13 20:00:00+00:00,168.64,169.025,168.64,168.88,22864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.75368032244842,2.829170407122824,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20037.0,-208.20827911190526,False,False,False,False,10483.15480545837,False,False,False,False
2025-02-14 15:00:00+00:00,169.09,169.425,168.44,168.44,13626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.575505258664016,2.829170407122824,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6411.0,-105.58489493962765,False,False,False,False,10531.881087544287,False,False,False,False
2025-02-14 16:00:00+00:00,168.55,168.935,168.25,168.33,11472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.669637236205986,2.829170407122824,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5061.0,-182.41303610335433,False,False,False,False,10546.456574559103,False,False,False,False
2025-02-14 17:00:00+00:00,168.325,168.37,167.93,168.02,10595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.33237513582141,2.829170407122824,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15656.0,-422.31360918702325,False,False,False,False,10547.209185806249,False,False,False,False
2025-02-14 18:00:00+00:00,168.03,168.06,167.69,167.86,9761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.12503532683948,14.034881748912383,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25417.0,-809.8281268740461,False,False,False,False,10535.019896103826,False,False,False,False
