date,Open,High,Low,Close,Volume,aVWAP_peak_881,aVWAP_peak_838,aVWAP_peak_815,aVWAP_peak_792,aVWAP_peak_744,aVWAP_peak_731,aVWAP_peak_703,aVWAP_peak_654,aVWAP_peak_635,aVWAP_peak_597,aVWAP_peak_576,aVWAP_peak_551,aVWAP_peak_521,aVWAP_peak_485,aVWAP_peak_423,aVWAP_peak_314,aVWAP_peak_251,aVWAP_peak_221,aVWAP_peak_171,aVWAP_peak_126,aVWAP_peak_110,aVWAP_peak_89,aVWAP_peak_64,aVWAP_peak_42,aVWAP_peak_14,aVWAP_valley_858,aVWAP_valley_828,aVWAP_valley_808,aVWAP_valley_779,aVWAP_valley_734,aVWAP_valley_678,aVWAP_valley_600,aVWAP_valley_553,aVWAP_valley_468,aVWAP_valley_426,aVWAP_valley_390,aVWAP_valley_335,aVWAP_valley_271,aVWAP_valley_244,aVWAP_valley_226,aVWAP_valley_187,aVWAP_valley_159,aVWAP_valley_158,aVWAP_valley_144,aVWAP_valley_100,aVWAP_valley_76,aVWAP_valley_54,aVWAP_valley_21,aVWAP_OB_bull_335,aVWAP_OB_bear_815,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,94.51,94.74,94.13,94.42,10450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,10450.0,False,False,False,False
2025-01-21 16:00:00+00:00,94.42,94.73,94.165,94.26,9222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9222.0,-142.97674418604652,False,False,False,False,10430.961240310076,False,False,False,False
2025-01-21 17:00:00+00:00,94.28,94.28,92.42,92.99,15677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24899.0,-526.7910582296737,False,False,False,False,10512.295174568835,False,False,False,False
2025-01-21 18:00:00+00:00,92.99,93.74,92.99,93.515,4767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.829756249783333,-41.153219375195,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20132.0,-830.7477860090586,False,False,False,False,10423.220830777069,False,False,False,False
2025-01-21 19:00:00+00:00,93.44,93.56,92.97,93.35,6508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.454793770174984,-36.680470981829515,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26640.0,-1230.8912311872127,False,False,False,False,10362.519732625487,False,False,False,False
2025-01-21 20:00:00+00:00,93.31,93.685,93.04,93.505,21705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,21.421553536203405,-31.9624416436205,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4935.0,-1288.3192741145426,False,False,False,False,10538.372139871604,False,False,False,False
2025-01-22 15:00:00+00:00,94.82,95.3,94.29,94.57,35180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.55704938496728,-20.80432304634448,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30245.0,-799.4306031980379,False,False,False,False,10920.412881889099,False,False,False,False
2025-01-22 16:00:00+00:00,94.535,94.8,94.06,94.77,20827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.3601140490709,-13.032631392350979,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51072.0,4.777623208133264,False,False,False,False,11074.003379844307,False,False,False,False
2025-01-22 17:00:00+00:00,94.715,94.87,94.07,94.07,16860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.78241159544513,-12.75693250942777,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34212.0,535.1221561816506,False,False,False,False,11163.70875380021,False,False,False,False
2025-01-22 18:00:00+00:00,94.04,94.42,93.93,94.38,11252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.558159445703446,-10.651008824609029,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45464.0,1231.6939056982142,False,False,False,False,11165.07761033044,False,False,False,False
