date,Open,High,Low,Close,Volume,aVWAP_peak_413,aVWAP_peak_339,aVWAP_peak_287,aVWAP_peak_284,aVWAP_peak_268,aVWAP_peak_244,aVWAP_peak_191,aVWAP_peak_167,aVWAP_peak_126,aVWAP_peak_78,aVWAP_peak_47,aVWAP_peak_22,aVWAP_valley_394,aVWAP_valley_365,aVWAP_valley_311,aVWAP_valley_282,aVWAP_valley_265,aVWAP_valley_233,aVWAP_valley_205,aVWAP_valley_172,aVWAP_valley_114,aVWAP_valley_60,aVWAP_valley_25,aVWAP_OB_bull_365,aVWAP_OB_bear_78,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-29 17:00:00+00:00,2.005,2.06,1.935,2.06,3037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3037.0,False,False,False,False
2024-01-30 17:00:00+00:00,2.055,2.055,1.99,1.995,10994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10994.0,-170.4496124031008,False,False,False,False,3160.364341085271,False,False,False,False
2024-01-31 17:00:00+00:00,2.025,2.055,2.005,2.005,4455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,4.918032786885163,-57.377049180327745,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6539.0,-269.1868277146806,False,False,False,False,3180.43621176612,False,False,False,False
2024-02-01 17:00:00+00:00,2.06,2.185,2.045,2.155,12129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.46952821924659,-35.68890001251394,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5590.0,-178.346721858639,False,False,False,False,3319.1736348395134,False,False,False,False
2024-02-02 17:00:00+00:00,2.075,2.09,2.05,2.085,11757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.306165962223204,-28.362130523875052,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6167.0,-271.1940595042415,False,False,False,False,3449.992648252854,False,False,False,False
2024-02-05 17:00:00+00:00,2.025,2.05,2.005,2.045,4451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.46546093872928,-25.858348868351797,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10618.0,-431.60965548091997,False,False,False,False,3465.5121420783908,False,False,False,False
2024-02-06 17:00:00+00:00,2.125,2.175,2.125,2.165,17459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.50882839179272,-18.385894293740463,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6841.0,-318.85601741144836,False,False,False,False,3682.4654422012063,False,False,False,False
2024-02-07 17:00:00+00:00,2.165,2.165,2.135,2.145,13010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.59959834218314,-14.3937966731771,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6169.0,-409.5559241182476,False,False,False,False,3827.078381081808,False,False,False,False
2024-02-08 17:00:00+00:00,2.125,2.2,2.125,2.165,11042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.1411438374386,-10.589820217922103,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4873.0,-327.6558322714531,False,False,False,False,3938.9376309875165,False,False,False,False
2024-02-09 17:00:00+00:00,2.225,2.26,2.21,2.215,27252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.32971148766906,-5.982914956100558,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32125.0,175.4861186164764,False,False,False,False,4300.380458414066,False,False,False,False
2024-02-12 17:00:00+00:00,2.185,2.205,2.16,2.165,6731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.8326701564752,-5.609419291244713,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25394.0,566.4708299557558,False,False,False,False,4338.064482314624,False,False,False,False
2024-02-13 17:00:00+00:00,2.11,2.125,2.085,2.115,31982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.77305931616901,-5.609419291244713,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6588.0,455.5488015843488,False,False,False,False,4766.652629875637,False,False,False,False
2024-02-14 17:00:00+00:00,2.095,2.155,2.085,2.115,9174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.73331875596489,-5.609419291244713,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6588.0,346.346494583041,False,False,False,False,4834.983596854309,False,False,False,False
2024-02-15 17:00:00+00:00,2.215,2.23,2.185,2.195,51697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.988572801361556,-5.609419291244713,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45109.0,1040.3411225740017,False,False,False,False,5561.52648682556,False,False,False,False
2024-02-16 17:00:00+00:00,2.285,2.29,2.255,2.27,30933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.907091738669074,-1.1079527465317227,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,76042.0,2203.1575392782806,False,False,False,False,5954.882665324388,False,False,False,False
2024-02-19 17:00:00+00:00,2.27,2.27,2.27,2.27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.519437696874085,2.174786638548241,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,76042.0,3347.9457944832684,False,False,False,False,5862.558903071296,False,False,False,False
2024-02-20 17:00:00+00:00,2.21,2.225,2.185,2.205,17103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,61.340448351304204,2.174786638548241,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58939.0,4209.822603871125,False,False,False,False,6036.829307674842,False,False,False,False
2024-02-21 17:00:00+00:00,2.195,2.2,2.165,2.195,31304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.341504816609294,2.174786638548241,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27635.0,4573.003648772347,False,False,False,False,6428.568388176007,False,False,False,False
2024-02-22 17:00:00+00:00,2.235,2.26,2.215,2.225,4689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.3259228668593,2.174786638548241,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32324.0,5003.251654217737,False,False,False,False,6401.598335646147,False,False,False,False
2024-02-23 17:00:00+00:00,2.205,2.255,2.205,2.24,5103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.958810013877056,2.174786638548241,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37427.0,5505.945427020562,False,False,False,False,6381.465028116749,False,False,False,False
2024-02-26 17:00:00+00:00,2.255,2.265,2.24,2.245,15826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.606512356739515,3.025715345589319,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53253.0,6246.2098390047395,False,False,False,False,6527.891926905636,False,False,False,False
