date,Open,High,Low,Close,Volume,aVWAP_peak_846,aVWAP_peak_827,aVWAP_peak_814,aVWAP_peak_790,aVWAP_peak_764,aVWAP_peak_724,aVWAP_peak_707,aVWAP_peak_692,aVWAP_peak_677,aVWAP_peak_637,aVWAP_peak_623,aVWAP_peak_551,aVWAP_peak_533,aVWAP_peak_494,aVWAP_peak_461,aVWAP_peak_364,aVWAP_peak_348,aVWAP_peak_275,aVWAP_peak_193,aVWAP_peak_163,aVWAP_peak_96,aVWAP_peak_62,aVWAP_peak_39,aVWAP_peak_17,aVWAP_valley_867,aVWAP_valley_816,aVWAP_valley_797,aVWAP_valley_772,aVWAP_valley_745,aVWAP_valley_714,aVWAP_valley_680,aVWAP_valley_641,aVWAP_valley_589,aVWAP_valley_513,aVWAP_valley_479,aVWAP_valley_462,aVWAP_valley_376,aVWAP_valley_359,aVWAP_valley_325,aVWAP_valley_205,aVWAP_valley_188,aVWAP_valley_155,aVWAP_valley_112,aVWAP_valley_85,aVWAP_valley_42,aVWAP_valley_28,aVWAP_OB_bull_745,aVWAP_OB_bull_641,aVWAP_OB_bull_589,aVWAP_OB_bull_513,aVWAP_OB_bull_376,aVWAP_OB_bear_846,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-23 15:00:00+00:00,154.75,154.83,153.89,154.665,26576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,26576.0,False,False,False,False
2025-01-23 16:00:00+00:00,154.74,156.31,154.65,156.26,26709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26709.0,414.09302325581393,False,False,False,False,26578.062015503874,False,False,False,False
2025-01-23 17:00:00+00:00,156.3,157.025,156.255,157.015,22375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49084.0,1168.6652244456463,False,False,False,False,26512.89826332552,False,False,False,False
2025-01-23 18:00:00+00:00,157.02,157.3,156.89,156.91,32832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,98.28124526357286,48.45312073721557,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16252.0,1402.5153760046285,False,False,False,False,26610.868832886365,False,False,False,False
2025-01-23 19:00:00+00:00,156.905,158.085,156.83,157.645,24984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,97.63176911438455,47.97171748713173,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41236.0,2020.0887810278127,False,False,False,False,26585.646060283474,False,False,False,False
2025-01-23 20:00:00+00:00,157.625,158.59,157.355,157.64,67938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,97.12797208400275,47.612268880305066,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26702.0,1574.7850789963736,False,False,False,False,27226.767826790707,False,False,False,False
2025-01-24 15:00:00+00:00,157.36,157.43,156.72,157.12,8098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,90.2207706035363,41.46879866710846,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34800.0,1010.8349227328639,False,False,False,False,26930.197782964497,False,False,False,False
2025-01-24 16:00:00+00:00,157.11,157.93,157.11,157.88,11047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.59928012299443,39.5483241231306,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23753.0,626.8994975742148,False,False,False,False,26683.946654546442,False,False,False,False
2025-01-24 17:00:00+00:00,157.85,157.935,157.56,157.755,29635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,84.62775036247885,37.24463577806209,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-53388.0,-210.54080471375744,False,False,False,False,26729.69941959223,False,False,False,False
2025-01-24 18:00:00+00:00,157.75,157.9,157.485,157.625,7587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,81.34646454568549,34.61422163221087,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-60975.0,-1152.6254434003658,False,False,False,False,26432.913382079172,False,False,False,False
