date,Open,High,Low,Close,Volume,aVWAP_peak_876,aVWAP_peak_857,aVWAP_peak_840,aVWAP_peak_804,aVWAP_peak_791,aVWAP_peak_757,aVWAP_peak_732,aVWAP_peak_686,aVWAP_peak_655,aVWAP_peak_642,aVWAP_peak_610,aVWAP_peak_565,aVWAP_peak_535,aVWAP_peak_483,aVWAP_peak_431,aVWAP_peak_408,aVWAP_peak_364,aVWAP_peak_336,aVWAP_peak_294,aVWAP_peak_259,aVWAP_peak_258,aVWAP_peak_227,aVWAP_peak_207,aVWAP_peak_179,aVWAP_peak_158,aVWAP_peak_145,aVWAP_peak_105,aVWAP_peak_78,aVWAP_peak_59,aVWAP_valley_849,aVWAP_valley_834,aVWAP_valley_811,aVWAP_valley_772,aVWAP_valley_740,aVWAP_valley_711,aVWAP_valley_710,aVWAP_valley_677,aVWAP_valley_623,aVWAP_valley_582,aVWAP_valley_550,aVWAP_valley_515,aVWAP_valley_442,aVWAP_valley_425,aVWAP_valley_381,aVWAP_valley_314,aVWAP_valley_280,aVWAP_valley_279,aVWAP_valley_234,aVWAP_valley_195,aVWAP_valley_174,aVWAP_valley_150,aVWAP_valley_108,aVWAP_valley_95,aVWAP_valley_77,aVWAP_valley_19,aVWAP_valley_18,aVWAP_valley_17,aVWAP_OB_bull_811,aVWAP_OB_bull_677,aVWAP_OB_bull_582,aVWAP_OB_bull_515,aVWAP_OB_bull_381,aVWAP_OB_bear_336,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-08 15:00:00+00:00,159.51,160.19,158.9,159.935,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,720.0,False,False,False,False
2025-01-08 16:00:00+00:00,159.935,160.33,159.49,160.11,1168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1168.0,18.108527131782946,False,False,False,False,726.9457364341085,False,False,False,False
2025-01-08 17:00:00+00:00,160.11,160.37,159.79,160.37,588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1756.0,45.05258097470104,False,False,False,False,724.7915389700138,False,False,False,False
2025-01-08 18:00:00+00:00,160.37,161.11,160.08,160.39,783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2539.0,83.7184324324576,False,False,False,False,725.6939957301686,False,False,False,False
2025-01-08 19:00:00+00:00,160.39,161.0,160.23,160.72,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2908.0,127.5057435575358,False,False,False,False,720.1638562614837,False,False,False,False
2025-01-08 20:00:00+00:00,160.94,161.27,160.7,160.83,1209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4117.0,189.3583676884267,False,False,False,False,727.7427112031662,False,False,False,False
2025-01-09 15:00:00+00:00,160.83,160.83,160.83,160.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4117.0,250.2520364064356,False,False,False,False,716.4598784713342,False,False,False,False
2025-01-09 16:00:00+00:00,160.83,160.83,160.83,160.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4117.0,310.20161723734356,False,False,False,False,705.3519733787554,False,False,False,False
2025-01-09 17:00:00+00:00,160.83,160.83,160.83,160.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4117.0,369.22174720265605,False,False,False,False,694.4162838690072,False,False,False,False
2025-01-09 18:00:00+00:00,160.83,160.83,160.83,160.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4117.0,427.32683639331253,False,False,False,False,683.6501399330535,False,False,False,False
