date,Open,High,Low,Close,Volume,aVWAP_peak_851,aVWAP_peak_792,aVWAP_peak_723,aVWAP_peak_706,aVWAP_peak_679,aVWAP_peak_665,aVWAP_peak_612,aVWAP_peak_559,aVWAP_peak_516,aVWAP_peak_467,aVWAP_peak_417,aVWAP_peak_380,aVWAP_peak_352,aVWAP_peak_336,aVWAP_peak_316,aVWAP_peak_285,aVWAP_peak_242,aVWAP_peak_212,aVWAP_peak_133,aVWAP_peak_105,aVWAP_peak_78,aVWAP_peak_47,aVWAP_peak_24,aVWAP_valley_804,aVWAP_valley_756,aVWAP_valley_696,aVWAP_valley_667,aVWAP_valley_632,aVWAP_valley_598,aVWAP_valley_577,aVWAP_valley_534,aVWAP_valley_481,aVWAP_valley_449,aVWAP_valley_426,aVWAP_valley_402,aVWAP_valley_364,aVWAP_valley_347,aVWAP_valley_294,aVWAP_valley_270,aVWAP_valley_216,aVWAP_valley_183,aVWAP_valley_127,aVWAP_valley_68,aVWAP_OB_bull_708,aVWAP_OB_bull_534,aVWAP_OB_bull_402,aVWAP_OB_bear_242,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-27 15:00:00+00:00,106.01,106.6,98.225,98.26,145287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,145287.0,False,False,False,False
2025-01-27 16:00:00+00:00,98.16,98.22,90.14,91.67,91825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-91825.0,-1423.6434108527133,False,False,False,False,144458.1317829457,False,False,False,False
2025-01-27 17:00:00+00:00,91.89,94.86,91.78,92.365,44667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,3.5353963543874203,-55.30309453158113,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47158.0,-2132.703202932516,False,False,False,False,142910.98245297754,False,False,False,False
2025-01-27 18:00:00+00:00,92.36,92.82,89.35,90.335,53669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,4.9786243156844545,-53.65064973097506,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100827.0,-3662.847339321159,False,False,False,False,141527.38582579957,False,False,False,False
2025-01-27 19:00:00+00:00,90.25,91.35,89.26,89.96,62206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,5.807142744198945,-52.425913406287854,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-163033.0,-6133.702419331683,False,False,False,False,140297.5968982678,False,False,False,False
2025-01-27 20:00:00+00:00,89.95,90.305,86.155,87.45,201656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,5.669392346536069,-51.994537144147,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-364689.0,-11692.69928104747,False,False,False,False,141248.8899696125,False,False,False,False
2025-01-28 15:00:00+00:00,91.17,92.86,90.03,92.25,44263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,17.362802980368905,-40.79966933179575,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-320426.0,-16479.262082891695,False,False,False,False,139745.2327607813,False,False,False,False
2025-01-28 16:00:00+00:00,92.17,92.77,89.82,89.98,29801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,22.905606953820453,-35.80371426895098,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-350227.0,-21653.645616490274,False,False,False,False,138040.67101255213,False,False,False,False
2025-01-28 17:00:00+00:00,90.1,92.95,90.08,92.68,22908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.597001406350024,-28.883069715551848,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-327319.0,-26392.643358870268,False,False,False,False,136255.66836119475,False,False,False,False
2025-01-28 18:00:00+00:00,92.68,93.72,92.58,93.27,25060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.494209027961986,-23.68965994666849,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-302259.0,-30669.641136252125,False,False,False,False,134531.70451063357,False,False,False,False
2025-01-28 19:00:00+00:00,93.22,95.1,92.77,94.695,51195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.219179608722726,-18.58026229074491,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-251064.0,-34086.60794034124,False,False,False,False,133239.66258023615,False,False,False,False
2025-01-28 20:00:00+00:00,94.695,94.76,94.015,94.425,60840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.64766374120536,-15.456615567427612,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-311904.0,-38393.854328863075,False,False,False,False,132117.1871913953,False,False,False,False
2025-01-29 15:00:00+00:00,100.11,100.99,99.195,100.445,46106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.51299989596003,-8.128737797668911,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-265798.0,-41919.499998183026,False,False,False,False,130783.68041323412,False,False,False,False
2025-01-29 16:00:00+00:00,100.37,101.09,98.93,99.28,32711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.11175559283919,-4.768161529129927,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-298509.0,-45897.63178115693,False,False,False,False,129263.17374016072,False,False,False,False
2025-01-29 17:00:00+00:00,99.27,100.37,99.27,100.075,16052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.12801894672363,-1.730762659892882,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-282457.0,-49565.21888532504,False,False,False,False,127507.96174418923,False,False,False,False
2025-01-29 18:00:00+00:00,100.085,100.22,98.5,99.4,13865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,61.09778625313194,-0.3700940900350673,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-296322.0,-53390.90541423472,False,False,False,False,125746.05536055838,False,False,False,False
2025-01-29 19:00:00+00:00,99.03,100.44,98.335,99.7,38531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.02840656460768,1.1763562126274536,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-257791.0,-56559.89912874271,False,False,False,False,124393.88395961949,False,False,False,False
2025-01-29 20:00:00+00:00,99.73,101.16,99.275,100.47,67210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.400235697885705,3.239215641016422,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-190581.0,-58637.74565387848,False,False,False,False,123507.3121152843,False,False,False,False
2025-01-30 15:00:00+00:00,112.545,117.28,112.215,112.285,133562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.16828124026924,10.179156820307384,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-57019.0,-58612.64882203541,False,False,False,False,123663.19874915585,False,False,False,False
2025-01-30 16:00:00+00:00,112.3,116.56,112.3,115.78,69859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.47989110349818,15.46918388163266,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12840.0,-57504.855817042604,False,False,False,False,122829.02512513794,False,False,False,False
2025-01-30 17:00:00+00:00,115.795,116.7,113.955,114.81,26548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.75980195395286,17.90771894269814,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13708.0,-56825.83479662334,False,False,False,False,121336.29605343037,False,False,False,False
2025-01-30 18:00:00+00:00,114.825,115.195,113.75,114.23,15277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,78.49194736886699,19.062252631361957,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28985.0,-56394.193947063286,False,False,False,False,119691.96588205935,False,False,False,False
2025-01-30 19:00:00+00:00,114.23,114.805,113.7,114.41,31957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.0463505868411,20.208731812238668,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2972.0,-55473.787839356875,False,False,False,False,118331.73385288013,False,False,False,False
2025-01-30 20:00:00+00:00,114.47,114.965,113.39,114.16,104950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.0079677857288,20.89894409825689,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-101978.0,-56194.78337673119,False,False,False,False,118124.26511097501,False,False,False,False
2025-01-31 15:00:00+00:00,131.6,133.64,130.095,131.69,70154.0,,,,,,,,,,,,,,,,,,,,,,,131.80833333333334,,,,,,,,,,,,,,,,,,,,,,,,,131.80833333333334,#000000,,131.80833333333334,,82.81967239230696,25.120140047439634,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31824.0,-55816.941773991166,False,False,False,False,117380.54007049478,False,False,False,False
2025-01-31 16:00:00+00:00,131.93,133.38,128.225,128.89,38185.0,,,,,,,,,,,,,,,,,,,,,,,131.22912655338027,,,,,,,,,,,,,,,,,,,,,,,,,131.22912655338027,#000000,,131.22912655338027,,82.66546231906969,25.520564719940282,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-70009.0,-56036.973684471915,False,False,False,False,116152.70223994447,False,False,False,False
2025-01-31 17:00:00+00:00,128.865,128.93,127.675,127.75,23506.0,,,,,,,,,,,,,,,,,,,,,,,130.6745184496947,,,,,,,,,,,,,,,,,,,,,,,,,130.6745184496947,#000000,,130.6745184496947,,81.48269172790731,25.520564719940282,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-93515.0,-56618.02835603049,False,False,False,False,114716.31925948021,False,False,False,False
2025-01-31 18:00:00+00:00,127.6,128.73,126.13,126.465,38134.0,,,,,,,,,,,,,,,,,,,,,,,129.87446136483524,,,,,,,,,,,,,,,,,,,,,,,,,129.87446136483524,#000000,,129.87446136483524,,79.44107234084944,25.520564719940282,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-131649.0,-57781.29923423157,False,False,False,False,113528.99648026346,False,False,False,False
2025-01-31 19:00:00+00:00,126.47,128.225,124.63,125.695,36693.0,,,,,,,,,,,,,,,,,,,,,,,129.2191304014735,,,,,,,,,,,,,,,,,,,,,,,,,129.2191304014735,#000000,,129.2191304014735,,77.30035548389674,25.520564719940282,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-168342.0,-59495.41862594891,False,False,False,False,112337.74072087953,False,False,False,False
2025-01-31 20:00:00+00:00,125.715,125.945,123.0,123.53,51415.0,,,,,,,,,,,,,,,,,,,,,,,128.21093982520105,,,,,,,,,,,,,,,,,,,,,,,,,128.21093982520105,#000000,,128.21093982520105,,73.69726864736288,29.5751336154664,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-219757.0,-61980.09430616676,False,False,False,False,111393.20210505194,False,False,False,False
