date,Open,High,Low,Close,Volume,aVWAP_peak_432,aVWAP_peak_354,aVWAP_peak_338,aVWAP_peak_315,aVWAP_peak_255,aVWAP_peak_238,aVWAP_peak_189,aVWAP_peak_139,aVWAP_peak_119,aVWAP_peak_104,aVWAP_peak_70,aVWAP_peak_51,aVWAP_peak_26,aVWAP_valley_398,aVWAP_valley_327,aVWAP_valley_308,aVWAP_valley_210,aVWAP_valley_192,aVWAP_valley_167,aVWAP_valley_116,aVWAP_valley_67,aVWAP_OB_bear_354,aVWAP_OB_bear_238,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-18 17:00:00+00:00,349.98,352.325,348.99,349.85,2082.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2082.0,False,False,False,False
2023-12-19 17:00:00+00:00,352.81,356.4,352.66,354.005,2034.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2034.0,31.53488372093023,False,False,False,False,2081.2558139534885,False,False,False,False
2023-12-20 17:00:00+00:00,351.53,351.86,343.86,345.27,3627.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.57234812927446,-31.996781547539392,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1593.0,6.3482963764196825,False,False,False,False,2105.2208400937443,False,False,False,False
2023-12-21 17:00:00+00:00,345.05,346.2,343.52,345.26,1263.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.944955136481596,-31.996781547539392,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2856.0,-38.029196590656596,False,False,False,False,2092.1631526504307,False,False,False,False
2023-12-22 17:00:00+00:00,349.49,350.39,347.175,349.6,2679.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.705483254818716,-31.996781547539392,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-177.0,-40.18378269002626,False,False,False,False,2101.2613983457727,False,False,False,False
2023-12-25 17:00:00+00:00,349.6,349.6,349.6,349.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.54583533371013,-31.996781547539392,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-177.0,-42.30496435374678,False,False,False,False,2068.6837022473887,False,False,False,False
2023-12-26 17:00:00+00:00,349.12,353.5,348.835,350.74,1094.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.60860390526102,-31.996781547539392,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,917.0,-27.43201916996776,False,False,False,False,2053.572327018747,False,False,False,False
2023-12-27 17:00:00+00:00,349.31,349.68,348.565,348.925,5178.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.0119228943071,-31.996781547539392,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4261.0,-93.06873205105353,False,False,False,False,2102.0130661347353,False,False,False,False
2023-12-28 17:00:00+00:00,347.245,350.2,346.09,349.37,1558.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.93650026881571,-31.996781547539392,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2703.0,-133.53278271692866,False,False,False,False,2093.578755031871,False,False,False,False
2023-12-29 17:00:00+00:00,346.3,348.06,345.16,345.64,2300.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.86742510249068,-31.996781547539392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5003.0,-209.02839848875925,False,False,False,False,2096.779084411222,False,False,False,False
2024-01-01 17:00:00+00:00,345.64,345.64,345.64,345.64,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.488041658273985,-31.996781547539392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5003.0,-283.35353959746067,False,False,False,False,2064.2708815521332,False,False,False,False
2024-01-02 17:00:00+00:00,342.72,344.895,337.67,339.73,5376.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.01555516940668,-31.996781547539392,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10379.0,-439.8751901463372,False,False,False,False,2115.615519047449,False,False,False,False
2024-01-03 17:00:00+00:00,332.39,333.285,330.22,331.325,5986.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.848781870970264,-31.996781547539392,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16365.0,-686.7763499890297,False,False,False,False,2175.6214799924496,False,False,False,False
2024-01-04 17:00:00+00:00,330.35,330.61,327.26,330.06,7148.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.77736168435518,-31.996781547539392,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23513.0,-1040.6712902992772,False,False,False,False,2252.7126198375277,False,False,False,False
2024-01-05 17:00:00+00:00,327.445,328.56,325.46,327.44,10552.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,327.1533333333333,,20.82657928043359,-31.996781547539392,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34065.0,-1552.6763865737068,False,False,False,False,2381.3837420105892,False,False,False,False
2024-01-08 17:00:00+00:00,332.34,337.945,331.32,337.31,5089.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,329.87716247895486,,27.80382862559476,-31.996781547539392,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28976.0,-1977.8441945338043,False,False,False,False,2423.362288646084,False,False,False,False
2024-01-09 17:00:00+00:00,338.65,339.095,335.57,337.76,4401.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,331.5455629843994,,32.77955380954928,-31.996781547539392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24575.0,-2328.1876953937453,False,False,False,False,2454.0233384345165,False,False,False,False
2024-01-10 17:00:00+00:00,345.54,350.43,345.51,350.11,7835.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,336.36223732826346,,42.5912025641412,-26.476172618804206,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16740.0,-2551.626645852757,False,False,False,False,2537.4493331874696,False,False,False,False
2024-01-11 17:00:00+00:00,348.185,349.78,346.66,347.72,3821.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,337.7715274360107,,47.70219202839146,-20.744871002052378,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20561.0,-2830.8417366147296,False,False,False,False,2557.3493435256487,False,False,False,False
2024-01-12 17:00:00+00:00,352.25,353.76,350.825,352.385,4289.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,339.50583970137365,,52.954024137099836,-14.883339805396083,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16272.0,-3039.23178720985,False,False,False,False,2584.196640525251,False,False,False,False
2024-01-15 17:00:00+00:00,352.385,352.385,352.385,352.385,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,339.50583970137365,,56.455245542905416,-10.62853856618456,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16272.0,-3244.3909843073716,False,False,False,False,2544.131576331061,False,False,False,False
2024-01-16 17:00:00+00:00,354.44,358.72,353.26,358.64,5537.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,341.8217007032078,,61.011857418366326,-5.3619454205263395,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10735.0,-3360.524457418885,False,False,False,False,2590.532637163137,False,False,False,False
