date,Open,High,Low,Close,Volume,aVWAP_peak_824,aVWAP_peak_805,aVWAP_peak_721,aVWAP_peak_673,aVWAP_peak_639,aVWAP_peak_624,aVWAP_peak_591,aVWAP_peak_570,aVWAP_peak_532,aVWAP_peak_508,aVWAP_peak_505,aVWAP_peak_460,aVWAP_peak_443,aVWAP_peak_372,aVWAP_peak_359,aVWAP_peak_329,aVWAP_peak_300,aVWAP_peak_250,aVWAP_peak_236,aVWAP_peak_193,aVWAP_peak_144,aVWAP_peak_120,aVWAP_peak_68,aVWAP_valley_846,aVWAP_valley_812,aVWAP_valley_733,aVWAP_valley_732,aVWAP_valley_708,aVWAP_valley_684,aVWAP_valley_666,aVWAP_valley_652,aVWAP_valley_636,aVWAP_valley_605,aVWAP_valley_539,aVWAP_valley_523,aVWAP_valley_478,aVWAP_valley_444,aVWAP_valley_405,aVWAP_valley_389,aVWAP_valley_353,aVWAP_valley_312,aVWAP_valley_258,aVWAP_valley_228,aVWAP_valley_198,aVWAP_valley_113,aVWAP_valley_72,aVWAP_valley_18,aVWAP_OB_bull_846,aVWAP_OB_bull_405,aVWAP_OB_bear_570,aVWAP_OB_bear_144,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,18.655,18.8,18.515,18.7,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,147.0,False,False,False,False
2025-01-16 16:00:00+00:00,18.695,18.765,18.39,18.52,805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-805.0,-12.480620155038759,False,False,False,False,157.2015503875969,False,False,False,False
2025-01-16 17:00:00+00:00,18.52,18.605,18.43,18.58,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.09090909090896,-63.63636363636344,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-605.0,-21.666967129379245,False,False,False,False,157.86509224205278,False,False,False,False
2025-01-16 18:00:00+00:00,18.58,18.65,18.32,18.365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,10.390781974002381,-61.557387132488465,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-605.0,-30.710890119621425,False,False,False,False,155.41757143209847,False,False,False,False
2025-01-16 19:00:00+00:00,18.365,18.57,18.325,18.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,21.014066420203385,-50.61987804934774,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-605.0,-39.614597249549774,False,False,False,False,153.00799668121323,False,False,False,False
2025-01-16 20:00:00+00:00,18.55,18.69,18.495,18.565,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.669255912928556,-42.66374595947161,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-503.0,-46.798867059634276,False,False,False,False,152.21717502724093,False,False,False,False
2025-01-17 15:00:00+00:00,19.2,19.685,19.195,19.48,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.30981099665224,-25.741323047047683,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-456.0,-53.14307067111281,False,False,False,False,150.58590099581085,False,False,False,False
2025-01-17 16:00:00+00:00,19.485,19.735,19.42,19.65,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,58.825329959860255,-14.054915208044314,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-444.0,-59.20286802504904,False,False,False,False,148.43728237572074,False,False,False,False
2025-01-17 17:00:00+00:00,19.65,19.865,19.56,19.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.37955283818127,-5.971535930330191,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-444.0,-65.16871503241262,False,False,False,False,146.1359291605933,False,False,False,False
2025-01-17 18:00:00+00:00,19.7,19.995,19.66,19.98,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.10485952144663,0.7139437309606791,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,156.0,-61.739742706328705,False,False,False,False,153.17258142166935,False,False,False,False
