date,Open,High,Low,Close,Volume,aVWAP_peak_881,aVWAP_peak_810,aVWAP_peak_785,aVWAP_peak_744,aVWAP_peak_731,aVWAP_peak_684,aVWAP_peak_629,aVWAP_peak_612,aVWAP_peak_599,aVWAP_peak_579,aVWAP_peak_516,aVWAP_peak_461,aVWAP_peak_434,aVWAP_peak_378,aVWAP_peak_317,aVWAP_peak_271,aVWAP_peak_243,aVWAP_peak_224,aVWAP_peak_175,aVWAP_peak_147,aVWAP_peak_66,aVWAP_peak_17,aVWAP_valley_874,aVWAP_valley_829,aVWAP_valley_792,aVWAP_valley_767,aVWAP_valley_733,aVWAP_valley_719,aVWAP_valley_696,aVWAP_valley_660,aVWAP_valley_620,aVWAP_valley_588,aVWAP_valley_553,aVWAP_valley_540,aVWAP_valley_476,aVWAP_valley_454,aVWAP_valley_401,aVWAP_valley_288,aVWAP_valley_262,aVWAP_valley_233,aVWAP_valley_199,aVWAP_valley_169,aVWAP_valley_120,aVWAP_valley_78,aVWAP_OB_bull_829,aVWAP_OB_bull_78,aVWAP_OB_bear_684,aVWAP_OB_bear_516,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,171.47,172.21,171.47,171.98,5545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5545.0,False,False,False,False
2025-01-06 16:00:00+00:00,171.95,172.545,171.73,172.415,3910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3910.0,60.62015503875969,False,False,False,False,5519.6511627906975,False,False,False,False
2025-01-06 17:00:00+00:00,172.42,172.83,172.42,172.605,4633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8543.0,192.12992007691847,False,False,False,False,5505.904633135027,False,False,False,False
2025-01-06 18:00:00+00:00,172.605,172.735,172.15,172.235,3139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,86.02601762484315,37.42341586235884,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5404.0,272.9341073625476,False,False,False,False,5469.2084372724685,False,False,False,False
2025-01-06 19:00:00+00:00,172.3,172.46,172.08,172.09,3948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.69009918763774,27.159528211383375,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1456.0,291.27621422514375,False,False,False,False,5445.623810338011,False,False,False,False
2025-01-06 20:00:00+00:00,172.09,172.295,171.67,171.85,18864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,61.78833344588021,17.63526158603895,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17408.0,16.86883105886244,False,False,False,False,5653.660650487809,False,False,False,False
2025-01-07 15:00:00+00:00,173.78,173.78,172.86,173.62,3280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.31666565330904,17.63526158603895,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14128.0,-202.43146089553852,False,False,False,False,5616.859710170169,False,False,False,False
2025-01-07 16:00:00+00:00,173.75,173.75,172.32,172.36,4894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.047216152745946,17.63526158603895,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19022.0,-494.20771731576275,False,False,False,False,5605.652582880709,False,False,False,False
2025-01-07 17:00:00+00:00,172.39,172.99,172.05,172.165,2691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.56727237619089,17.63109290442928,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21713.0,-823.1812410783091,False,False,False,False,5560.464170743024,False,False,False,False
2025-01-07 18:00:00+00:00,172.165,172.665,172.165,172.35,1721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.55199875025979,16.04131267833246,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19992.0,-1120.3722295887228,False,False,False,False,5500.937594452434,False,False,False,False
2025-01-07 19:00:00+00:00,172.29,172.44,172.07,172.165,2967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.1786606820409,13.758051635706494,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22959.0,-1458.955605874169,False,False,False,False,5461.651740274876,False,False,False,False
2025-01-07 20:00:00+00:00,172.17,172.325,171.71,172.3,15128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.40292610815446,12.694364177441543,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7831.0,-1557.746991829608,False,False,False,False,5611.517604766738,False,False,False,False
