date,Open,High,Low,Close,Volume,aVWAP_peak_869,aVWAP_peak_803,aVWAP_peak_779,aVWAP_peak_724,aVWAP_peak_702,aVWAP_peak_689,aVWAP_peak_649,aVWAP_peak_648,aVWAP_peak_628,aVWAP_peak_605,aVWAP_peak_594,aVWAP_peak_588,aVWAP_peak_562,aVWAP_peak_533,aVWAP_peak_498,aVWAP_peak_462,aVWAP_peak_431,aVWAP_peak_412,aVWAP_peak_364,aVWAP_peak_328,aVWAP_peak_290,aVWAP_peak_239,aVWAP_peak_195,aVWAP_peak_194,aVWAP_peak_193,aVWAP_peak_162,aVWAP_peak_144,aVWAP_peak_114,aVWAP_peak_96,aVWAP_peak_82,aVWAP_peak_61,aVWAP_peak_60,aVWAP_peak_37,aVWAP_peak_12,aVWAP_valley_855,aVWAP_valley_853,aVWAP_valley_840,aVWAP_valley_792,aVWAP_valley_767,aVWAP_valley_745,aVWAP_valley_706,aVWAP_valley_675,aVWAP_valley_659,aVWAP_valley_624,aVWAP_valley_623,aVWAP_valley_570,aVWAP_valley_542,aVWAP_valley_510,aVWAP_valley_476,aVWAP_valley_475,aVWAP_valley_451,aVWAP_valley_414,aVWAP_valley_376,aVWAP_valley_359,aVWAP_valley_325,aVWAP_valley_280,aVWAP_valley_263,aVWAP_valley_213,aVWAP_valley_180,aVWAP_valley_89,aVWAP_valley_42,aVWAP_valley_28,aVWAP_OB_bear_779,aVWAP_OB_bear_290,aVWAP_OB_bear_144,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-23 15:00:00+00:00,18.37,18.385,18.325,18.38,802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,802.0,False,False,False,False
2025-01-23 16:00:00+00:00,18.38,18.42,18.37,18.39,1027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1027.0,15.922480620155039,False,False,False,False,805.4883720930233,False,False,False,False
2025-01-23 17:00:00+00:00,18.39,18.435,18.385,18.425,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1218.0,34.55934138573403,False,False,False,False,795.9614205877051,False,False,False,False
2025-01-23 18:00:00+00:00,18.43,18.44,18.395,18.415,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,93.19899244332427,43.87909319899184,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,818.0,46.70570818595521,False,False,False,False,789.8224838344073,False,False,False,False
2025-01-23 19:00:00+00:00,18.41,18.44,18.405,18.425,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,89.93462492380345,41.34922288482365,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,918.0,60.214146818731095,False,False,False,False,779.1275616044164,False,False,False,False
2025-01-23 20:00:00+00:00,18.425,18.44,18.4,18.425,803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.75837991078959,39.804096666096044,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,918.0,73.51315229440968,False,False,False,False,779.497676928379,False,False,False,False
2025-01-24 15:00:00+00:00,18.435,18.495,18.42,18.485,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,89.55098884326584,39.804096666096044,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,918.0,86.6059716386824,False,False,False,False,767.4124416271637,False,False,False,False
2025-01-24 16:00:00+00:00,18.485,18.52,18.48,18.51,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,91.2393421917683,38.30446156961814,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1065.0,101.77487130319895,False,False,False,False,757.7936440825566,False,False,False,False
2025-01-24 17:00:00+00:00,18.51,18.545,18.505,18.52,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,92.52363005138099,39.329513874257884,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1067.0,116.73960198066874,False,False,False,False,746.0759131665479,False,False,False,False
2025-01-24 18:00:00+00:00,18.52,18.545,18.51,18.53,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,93.52785998612227,40.19517470742727,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1097.0,131.93743760887543,False,False,False,False,734.9739610244309,False,False,False,False
