date,Open,High,Low,Close,Volume,aVWAP_OB_bull_658,aVWAP_OB_bull_624,aVWAP_OB_bull_221,aVWAP_OB_bull_157,aVWAP_OB_bull_1,aVWAP_OB_bear_783,aVWAP_OB_bear_750,aVWAP_OB_bear_682,aVWAP_OB_bear_497,aVWAP_OB_bear_403,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,95.64,95.88,94.45,94.695,1406.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1406.0,False,False,False,False
2024-12-05 16:00:00+00:00,94.74,95.54,94.74,95.51,3232.0,,,,,95.26333333333334,,,,,,1.0,95.54,94.74,17.0,,#000000,,,,100.0,,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,3232.0,50.10852713178294,False,False,False,False,1434.3100775193798,False,False,False,False
2024-12-05 17:00:00+00:00,95.575,95.77,95.53,95.74,4026.0,,,,,95.49445760999357,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,7258.0,161.85878252508863,False,False,False,False,1474.4913166276062,False,False,False,False
2024-12-05 18:00:00+00:00,95.74,95.92,95.55,95.81,2683.0,,,,,95.56612547362774,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,9941.0,313.4733750440795,False,False,False,False,1493.227885362062,False,False,False,False
2024-12-05 19:00:00+00:00,95.81,95.915,95.695,95.865,4236.0,,,,,95.64347558251627,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,14177.0,528.4117723302178,False,False,False,False,1535.751484038619,False,False,False,False
2024-12-05 20:00:00+00:00,95.89,95.89,95.3,95.31,8912.0,,,,,95.58809620742922,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,88.61090755729933,39.55999859419106,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,5265.0,601.8472487281989,False,False,False,False,1650.1119261465474,False,False,False,False
2024-12-06 15:00:00+00:00,95.82,95.89,95.37,95.53,2364.0,,,,,95.58889220655064,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,82.16227863410725,34.28148277252613,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,7629.0,710.7953533990794,False,False,False,False,1661.1799582993142,False,False,False,False
2024-12-06 16:00:00+00:00,95.53,95.53,95.04,95.325,2021.0,,,,,95.56751856300502,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,75.06966185094143,28.53362914906191,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,5608.0,786.7210068347526,False,False,False,False,1666.758563596999,False,False,False,False
2024-12-06 17:00:00+00:00,95.32,95.35,94.96,95.16,1529.0,,,,,95.54585899159856,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,68.29187681629894,23.158301525484603,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,4079.0,837.7640920001054,False,False,False,False,1664.6227719133246,False,False,False,False
2024-12-06 18:00:00+00:00,95.16,95.47,95.16,95.31,1601.0,,,,,95.53369477846033,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,64.76556751010774,20.764601621682786,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,5680.0,912.8375169303363,False,False,False,False,1663.636372348777,False,False,False,False
