date,Close,High,Low,Open,Volume,Peaks_Valleys_avg
2022-01-03 00:00:00+00:00,659.47,672.5924,657.33,665.04,58248,
2022-01-04 00:00:00+00:00,667.17,676.1817,665.81,666.48,62471,
2022-01-05 00:00:00+00:00,658.07,672.58,656.11,670.89,80626,
2022-01-06 00:00:00+00:00,658.75,668.07,655.4834,665.41,70872,
2022-01-07 00:00:00+00:00,674.31,677.275,661.06,662.58,80151,
2022-01-10 00:00:00+00:00,678.03,684.76,669.68,678.8,75704,
2022-01-11 00:00:00+00:00,683.59,684.4,674.38,681.89,89253,
2022-01-12 00:00:00+00:00,677.02,685.47,672.89,679.65,67103,
2022-01-13 00:00:00+00:00,684.57,694.1,680.58,680.58,65193,
2022-01-14 00:00:00+00:00,684.46,686.5689,676.4125,678.65,41127,
2022-01-18 00:00:00+00:00,670.09,682.51,669.2401,682.51,47549,
2022-01-19 00:00:00+00:00,660.5,675.39,660.26,672.69,49434,
2022-01-20 00:00:00+00:00,661.5,678.0,660.71,661.18,53532,
2022-01-21 00:00:00+00:00,652.4,666.42,650.825,657.9,63213,
2022-01-24 00:00:00+00:00,657.0,659.61,633.82,642.69,80733,
2022-01-25 00:00:00+00:00,645.3,652.9789,635.03,650.5,63524,
2022-01-26 00:00:00+00:00,645.3,659.39,638.4,650.39,70425,
2022-01-27 00:00:00+00:00,642.71,660.0,633.75,647.91,78194,645.4866666666667
2022-01-28 00:00:00+00:00,658.23,658.53,638.13,638.18,59720,648.1468742356348
2022-01-31 00:00:00+00:00,664.0,664.73,650.02,654.76,73771,652.1324141845981
2022-02-01 00:00:00+00:00,673.63,674.99,659.65,663.84,59919,655.9469919686995
2022-02-02 00:00:00+00:00,686.87,688.99,669.33,673.18,91400,662.4388403617223
2022-02-03 00:00:00+00:00,686.14,694.095,680.82,687.05,67185,666.2775559850825
2022-02-04 00:00:00+00:00,687.23,694.36,681.85,687.08,78080,669.5858700773277
2022-02-07 00:00:00+00:00,681.62,689.1299,681.61,688.58,55050,671.0062056549367
2022-02-08 00:00:00+00:00,693.37,695.46,684.37,685.66,52689,672.7220366672727
2022-02-09 00:00:00+00:00,687.84,703.22,684.39,694.16,61733,683.1389823915035
2022-02-10 00:00:00+00:00,679.19,694.42,677.03,685.0,67921,681.3865916391192
2022-02-11 00:00:00+00:00,670.57,684.595,667.86,681.84,66056,679.1300988765327
2022-02-14 00:00:00+00:00,672.2,675.4,665.5,669.83,64302,677.4910563238034
2022-02-15 00:00:00+00:00,689.19,691.43,676.46,678.44,88040,678.6939828374487
2022-02-16 00:00:00+00:00,693.45,698.24,683.3,686.54,54836,679.8102377237446
2022-02-17 00:00:00+00:00,680.36,688.635,672.81,687.65,57204,679.7711847646224
2022-02-18 00:00:00+00:00,687.8,692.73,675.8,679.91,55934,680.1353644367548
2022-02-22 00:00:00+00:00,682.77,689.685,678.02,685.2,56238,680.3091208071219
2022-02-23 00:00:00+00:00,672.78,692.94,671.75,681.11,76788,680.1295048667787
2022-02-24 00:00:00+00:00,662.92,664.735,644.61,659.9,95953,677.7972275239173
2022-02-25 00:00:00+00:00,673.54,676.33,661.67,669.33,95852,677.1066783281456
2022-02-28 00:00:00+00:00,661.92,668.98,655.55,661.62,87096,675.9609063740318
2022-03-01 00:00:00+00:00,645.65,663.42,642.335,654.52,91769,674.0850357709322
2022-03-02 00:00:00+00:00,669.23,671.89,646.34,646.34,58409,673.5678048511535
2022-03-03 00:00:00+00:00,669.61,676.72,664.9,669.43,56830,673.435845071552
2022-03-04 00:00:00+00:00,654.25,662.85,647.65,661.67,61451,672.6449662903166
2022-03-07 00:00:00+00:00,610.84,646.39,608.825,646.39,88250,669.7309183498734
2022-03-08 00:00:00+00:00,598.73,617.37,585.1,613.47,142897,642.6971206684252
2022-03-09 00:00:00+00:00,636.28,639.665,620.25,620.25,95832,645.802745660004
2022-03-10 00:00:00+00:00,632.92,635.715,618.616,626.71,65682,646.1745132109141
2022-03-11 00:00:00+00:00,638.51,643.73,636.81,640.44,62102,647.0256423610075
2022-03-14 00:00:00+00:00,650.34,650.955,641.745,646.76,56663,648.0034178264073
2022-03-15 00:00:00+00:00,672.2,673.81,656.29,656.29,73773,650.3338691494048
2022-03-16 00:00:00+00:00,670.94,686.15,661.805,683.8,69686,652.358216572502
2022-03-17 00:00:00+00:00,677.31,678.18,658.13,667.35,72983,653.9459554735487
2022-03-18 00:00:00+00:00,676.75,678.59,665.35,676.16,83939,655.5651365292407
2022-03-21 00:00:00+00:00,844.6,853.205,838.59,846.5,1112169,736.4479952172879
2022-03-22 00:00:00+00:00,842.8,846.0,841.43,845.5,446621,750.8851926441267
2022-03-23 00:00:00+00:00,845.66,846.0,840.425,843.44,221850,756.6598825980544
2022-03-24 00:00:00+00:00,849.54,849.89,844.0,844.02,220841,761.936978916407
2022-03-25 00:00:00+00:00,860.0,862.87,846.8,849.54,176137,788.7255773676254
2022-03-28 00:00:00+00:00,846.8,859.78,846.0,859.21,211347,791.1230219650599
2022-03-29 00:00:00+00:00,849.71,853.07,847.0,851.99,103714,792.3597775643884
2022-03-30 00:00:00+00:00,844.55,850.485,844.02,848.67,100268,793.33705838842
2022-03-31 00:00:00+00:00,847.0,849.39,844.5,846.55,184388,795.2269307918666
2022-04-01 00:00:00+00:00,854.82,856.0,848.66,853.14,143024,797.0384939830682
2022-04-04 00:00:00+00:00,852.15,855.7,848.42,852.62,215512,799.4431404559189
2022-04-05 00:00:00+00:00,853.0,857.0,849.88,850.33,145112,800.9994011530731
2022-04-06 00:00:00+00:00,851.24,853.92,849.36,851.39,193382,802.8170658533204
2022-04-07 00:00:00+00:00,852.92,853.44,848.0,849.5,92937,803.6422209966084
2022-04-08 00:00:00+00:00,848.0,853.5,847.61,852.95,179307,805.0675654491635
2022-04-11 00:00:00+00:00,844.69,850.0,844.69,849.59,109283,805.7990018419766
2022-04-12 00:00:00+00:00,848.02,850.71,846.37,847.14,124383,806.6658170813486
2022-04-13 00:00:00+00:00,845.9,849.31,845.28,848.0,92062,807.2504095709553
2022-04-14 00:00:00+00:00,845.49,847.68,844.85,845.01,101730,807.8580380787814
2022-04-18 00:00:00+00:00,839.31,844.56,838.38,841.61,250766,808.985918266285
2022-04-19 00:00:00+00:00,837.28,840.96,834.18,838.6,313430,810.100326973314
2022-04-20 00:00:00+00:00,837.01,839.77,836.775,838.68,121260,810.5249351589832
2022-04-21 00:00:00+00:00,836.0,840.0,836.0,839.25,168711,811.0823799674873
2022-04-22 00:00:00+00:00,835.25,837.21,834.54,837.21,157593,811.5377026467626
2022-04-25 00:00:00+00:00,837.0,838.175,832.0452,835.31,238850,812.2073843056314
2022-04-26 00:00:00+00:00,837.0,843.23,835.25,835.25,258624,813.020578430229
2022-04-27 00:00:00+00:00,836.01,841.59,836.01,837.21,234219,813.69468243592
2022-04-28 00:00:00+00:00,841.69,842.05,837.29,839.58,200546,814.3235232504175
2022-04-29 00:00:00+00:00,836.5,840.97,835.96,840.71,169527,814.7678233093648
2022-05-02 00:00:00+00:00,837.49,840.33,835.35,837.54,172286,815.201375609312
2022-05-03 00:00:00+00:00,838.15,839.98,835.6,839.83,217290,815.7325371324613
2022-05-04 00:00:00+00:00,836.01,838.5,834.66,838.15,176912,816.1104972708397
2022-05-05 00:00:00+00:00,834.75,835.94,834.0,835.9,217836,816.5147602754596
2022-05-06 00:00:00+00:00,831.26,835.37,831.26,835.0,321279,816.9891275276852
2022-05-09 00:00:00+00:00,830.57,833.34,829.41,831.42,215102,820.02330881789
2022-05-10 00:00:00+00:00,831.11,832.99,830.33,830.52,204196,820.2607733676572
2022-05-11 00:00:00+00:00,830.62,833.85,830.61,832.37,135610,820.4138786054813
2022-05-12 00:00:00+00:00,831.76,832.37,829.85,831.82,323902,820.7059388931606
2022-05-13 00:00:00+00:00,837.0,837.0,830.85,832.16,146059,820.9850483175514
2022-05-16 00:00:00+00:00,833.1,836.11,832.11,835.51,75388,821.092696863908
2022-05-17 00:00:00+00:00,833.22,835.4,832.17,835.0,110095,821.2373405303899
2022-05-18 00:00:00+00:00,830.51,833.51,830.51,833.49,187191,821.378407799573
2022-05-19 00:00:00+00:00,831.83,833.0,830.26,830.61,183077,821.5233489430141
2022-05-20 00:00:00+00:00,834.01,835.9,830.85,832.0,182658,821.7334611500371
2022-05-23 00:00:00+00:00,833.35,835.725,833.01,834.73,83447,821.8326419487997
2022-05-24 00:00:00+00:00,832.45,835.435,830.8,834.16,150261,821.9741221603368
2022-05-25 00:00:00+00:00,832.51,834.87,831.19,831.5,72757,822.040557211242
2022-05-26 00:00:00+00:00,833.87,835.83,833.3901,834.0,70924,822.1229199556747
2022-05-27 00:00:00+00:00,834.0,834.95,833.4,834.49,118977,822.2525537803433
2022-05-31 00:00:00+00:00,833.78,835.25,831.88,832.51,188008,822.4352975212234
2022-06-01 00:00:00+00:00,832.73,834.17,831.89,832.8,89180,822.5096250184613
2022-06-02 00:00:00+00:00,835.11,835.11,832.75,833.01,67664,822.5796968937702
2022-06-03 00:00:00+00:00,834.16,834.97,833.11,834.81,52057,822.6309505055373
2022-06-06 00:00:00+00:00,834.13,834.95,832.86,833.61,85985,822.7130790143608
2022-06-07 00:00:00+00:00,835.95,836.25,833.98,833.98,62696,829.057025761423
2022-06-08 00:00:00+00:00,834.16,835.83,833.57,835.0,47786,829.006868351805
2022-06-09 00:00:00+00:00,834.61,835.6281,832.5,834.54,92696,828.9817633022485
2022-06-10 00:00:00+00:00,834.11,835.21,833.11,833.11,105979,828.9950047203922
2022-06-13 00:00:00+00:00,832.0,834.28,832.0,833.13,198558,828.9161409545071
2022-06-14 00:00:00+00:00,832.0,833.73,831.0,832.89,171209,828.8743677393837
2022-06-15 00:00:00+00:00,831.41,833.6,831.31,833.6,107879,828.8601816586081
2022-06-16 00:00:00+00:00,830.48,830.85,829.71,830.0,208505,828.7414299902532
