date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_64,aVWAP_BoS_CHoCH_bull_389,aVWAP_BoS_CHoCH_bull_550,aVWAP_BoS_CHoCH_bull_591,aVWAP_BoS_CHoCH_bull_735,aVWAP_BoS_CHoCH_bull_782,aVWAP_BoS_CHoCH_bull_856,aVWAP_BoS_CHoCH_bear_88,aVWAP_BoS_CHoCH_bear_115,aVWAP_BoS_CHoCH_bear_242,aVWAP_BoS_CHoCH_bear_307,aVWAP_BoS_CHoCH_bear_353,aVWAP_BoS_CHoCH_bear_530,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,31.0078053805,31.2449285417,30.8734355892,30.9287643268,2993516,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,30.8022986408,31.355586017,30.774634272,31.292353174,4043666,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,31.1105587504,31.4899558083,30.9603807483,30.9919971698,4792247,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,31.632229705,31.6401338104,31.0236135913,31.1342710665,5823873,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,32.074859606,32.1222842382,31.1461272246,31.3792983331,6349982,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,32.2013252919,32.2092293973,31.8140241286,32.0669555006,4223816,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,32.6755716143,32.6834757197,32.1736609231,32.4068320316,3476622,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,32.9522153024,32.9600403667,32.6517802572,32.8020373003,4374941,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,32.9996399347,33.260475412,32.9364070917,33.0391604615,4158692,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,32.9285029863,33.0233522508,32.6123387714,32.944311197,4243139,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,33.3316123604,33.3919997254,32.9522153024,33.1261056206,7239488,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,33.2999959389,33.4383177829,32.8732532897,33.4106534141,7148184,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,33.0154481454,33.3829890453,33.00754404,33.197242569,7449654,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,32.2566540295,32.8810783541,31.9359054335,32.8020373003,10735389,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,31.7982159179,31.8812090243,30.8497232731,31.4504352814,10400971,,,,,,,,,,,,,,31.509716071766665,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,32.4226402424,32.5056333488,31.568996862,31.6164214943,6235607,,,,,,,,,,,,,,31.755608722757454,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,32.6123387714,33.070776883,32.3673115048,32.7625167735,5572953,,,,,,,,,,,,,,31.988434853322648,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,32.5570100337,33.070776883,32.3594073994,32.8731742487,4878007,,,,,,,,,,,,,,32.10980422477359,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,32.7941331949,32.8217975638,32.3673115048,32.4384484531,3652159,,,,,,,,,,,,,,32.17530095167787,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,33.4106534141,33.525262942,32.730900352,32.7388044573,4388577,,,,,,,,,,,,,,32.30609912576928,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,33.6240642592,33.7347217344,33.2209548851,33.3395164657,4590776,,,,,,,,,,,,,,32.44716382017953,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,34.0587900547,34.1615434246,33.663584786,33.663584786,4595461,,,,,,,,,,,,,,32.604181952281046,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,33.9323243687,34.1378311085,33.7347217344,33.8690915258,3769676,,,,,,,,,,,,,,32.708511439312296,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,33.8848997365,34.1773516353,33.7584340505,33.916516158,3690434,,,,,,,,,,,,,,32.796306778723086,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-07 00:00:00+00:00,34.2880091106,34.3951887794,33.9560366849,34.0587900547,5976600,,,,,,,,,,,,,,32.94292664025639,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-08 00:00:00+00:00,33.7821463666,34.4618994288,33.7544819978,34.2959132159,4831905,,,,,,,,,,,,,,33.024503052155545,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-09 00:00:00+00:00,33.9402284741,34.0745982655,33.8295709989,33.8295709989,3024397,,,,,,,,,,,,,,33.06708082744531,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-10 00:00:00+00:00,33.8690915258,34.2998652686,33.8058586828,33.8690915258,5458311,,,,,,,,,,,,,,33.13809021472776,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,34.4618994288,34.5567486933,33.853283315,34.1101667396,10721095,,,,,,,,,,,,,,33.78990864815779,#000000,0,,,0.0,0.0,0.0,0.0
