date,Close,High,Low,Open,Volume,aVWAP_OB_bull_8,aVWAP_OB_bear_0,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,11.07,11.35,9.84,10.35,2607541,,10.753333333333332,-1.0,11.35,9.84,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2607541.0,False,False,False,False
2022-01-07 00:00:00+00:00,9.5,11.219,9.44,11.06,1699633,,10.476978200168679,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-1699633,-125898.74074074073,False,False,False,False,2540288.5555555555,False,False,False,False
2022-01-14 00:00:00+00:00,10.17,10.2048,8.92,9.34,850220,,10.359594345710256,0.0,0.0,0.0,0.0,,#000000,,,,6.972629826204597,-63.94525965240919,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-849413,-179492.38957475993,False,False,False,False,2415098.29218107,False,False,False,False
2022-01-21 00:00:00+00:00,8.72,10.13,8.35,10.13,951153,,10.15827445069998,0.0,0.0,0.0,0.0,,#000000,,,,9.459283742649042,-61.248325615194744,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-1800566,-299571.91627292585,False,False,False,False,2306657.9001676575,False,False,False,False
2022-01-28 00:00:00+00:00,8.76,9.15,8.15,8.42,825011,,9.983170613750303,0.0,0.0,0.0,0.0,8.686666666666667,#000000,,8.686666666666667,,11.61693969055878,-58.70725767616243,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-975555,-349644.7372897461,False,False,False,False,2196906.277933016,False,False,False,False
2022-02-04 00:00:00+00:00,9.07,9.89,8.63,8.68,613223,,9.919262265284583,0.0,0.0,0.0,0.0,8.9041164905479,#000000,,8.9041164905479,,14.959032147223184,-54.910710413845926,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-362332,-350584.5345275427,False,False,False,False,2079596.4054935332,False,False,False,False
2022-02-11 00:00:00+00:00,9.39,9.9,8.87,9.07,579077,,9.881307644189697,0.0,0.0,0.0,0.0,9.04263440292548,#000000,,9.04263440292548,,19.07306770328956,-50.33111358637606,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,216745,-308560.12456253957,False,False,False,False,1968446.8199014196,False,False,False,False
2022-02-18 00:00:00+00:00,9.57,10.35,9.2932,9.32,1026710,,9.865201871394635,0.0,0.0,0.0,0.0,9.507407931767444,#000000,,9.507407931767444,,23.056963865739213,-45.87432687547193,False,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,1243455,-193596.04126161075,False,False,False,False,1898688.5369457589,False,False,False,False
2022-02-25 00:00:00+00:00,9.54,9.69,8.58,9.4,438866,9.27,9.83796779310233,1.0,9.69,8.58,0.0,9.436930453419752,#000000,,9.436930453419752,,26.078407914319968,-42.3366547726765,False,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,804589,-119656.40857556551,False,False,False,False,1790553.534209036,False,False,False,False
2022-03-04 00:00:00+00:00,9.45,10.1465,8.95,9.45,664479,9.417850032854638,9.817075155197461,0.0,0.0,0.0,0.0,9.443284470296614,#000000,,9.443284470296614,,28.18998075028074,-39.641089454908965,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,140110,-100414.45238478287,False,False,False,False,1707140.6057491074,False,False,False,False
2022-03-11 00:00:00+00:00,9.05,9.61,8.67,9.33,568707,9.313142482709868,9.779926637255317,0.0,0.0,0.0,0.0,9.38227003316846,#000000,,9.38227003316846,,28.864973581507375,-38.27200719680669,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-428597,-124724.27072665081,False,False,False,False,1622812.190508433,False,False,False,False
2022-03-18 00:00:00+00:00,9.38,9.45,8.92,9.12,463244,9.299443971468124,9.758178914643786,0.0,0.0,0.0,0.0,9.364029506409526,#000000,,9.364029506409526,,30.881403810687807,-35.55091959250627,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,34647,-112918.99141356557,False,False,False,False,1536918.2504707712,False,False,False,False
2022-03-25 00:00:00+00:00,10.65,10.87,9.38,9.45,6359288,10.0484887681963,9.953428342214464,0.0,0.0,0.0,0.0,10.053320570320167,#000000,,10.053320570320167,,36.40696393432126,-29.48811174366698,True,False,False,False,True,,,,1,,,False,False,False,False,,,False,False,False,False,6393935,369070.1931355874,False,False,False,False,1894130.8245099734,False,False,False,False
2022-04-01 00:00:00+00:00,10.66,10.725,10.62,10.66,4906308,10.275425030997937,10.108949671410357,0.0,0.0,0.0,0.0,10.262734278414932,#000000,,10.262734278414932,,40.72836992824605,-24.709580808628132,True,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,11300243,1178786.697347766,False,False,False,False,2117255.059731457,False,False,False,False
2022-04-08 00:00:00+00:00,10.67,10.71,10.65,10.66,1856594,10.32424977272359,10.152129418865686,0.0,0.0,0.0,0.0,10.309452974696454,#000000,,10.309452974696454,,44.11478094309405,-20.89070354679703,True,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,13156837,2066049.6827294128,False,False,False,False,2097946.8330846825,False,False,False,False
2022-04-15 00:00:00+00:00,10.69,10.69,10.66,10.67,1127906,10.34873822047305,10.175443277752022,0.0,0.0,0.0,0.0,10.333173412973624,#000000,,10.333173412973624,,46.80247028539071,-17.763431976919534,True,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,14284743,2971138.076601308,False,False,False,False,2026091.956559891,False,False,False,False
2022-04-22 00:00:00+00:00,10.7,10.7,10.675,10.69,1295148,10.37385866878689,10.200359723871719,0.0,0.0,0.0,0.0,10.357716961774438,#000000,,10.357716961774438,,48.921481546283,-15.179602003041396,True,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,15579891,3905119.7746308404,False,False,False,False,1971947.959777677,False,False,False,False
