date,Close,High,Low,Open,Volume,aVWAP_OB_bull_148,aVWAP_OB_bull_112,aVWAP_OB_bull_70,aVWAP_OB_bear_133,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,11.61,11.94,10.42,11.67,11046541,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,11046541.0,False,False,False,False
2022-01-07 00:00:00+00:00,11.86,12.905,10.93,11.9,15351080,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,15351080,1137117.037037037,False,False,False,False,11365395.74074074,False,False,False,False
2022-01-14 00:00:00+00:00,10.67,12.5,10.16,11.565,14521413,,,,,0.0,0.0,0.0,0.0,,#000000,,,,81.42076502732242,-24.31693989071033,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,829667,1114342.9602194787,False,False,False,False,11599174.796982167,False,False,False,False
2022-01-21 00:00:00+00:00,9.25,10.85,8.95,10.34,11530468,,,,,0.0,0.0,0.0,0.0,,#000000,,,,65.08807813178692,-24.31693989071033,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-10700801,239147.11131433223,False,False,False,False,11594085.404613119,False,False,False,False
2022-01-28 00:00:00+00:00,8.27,9.71,7.61,8.87,20662653,,,,,0.0,0.0,0.0,0.0,8.53,#000000,,8.53,,51.89813657667814,-24.31693989071033,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-31363454,-2101786.3043385814,False,False,False,False,12265831.152419554,False,False,False,False
2022-02-04 00:00:00+00:00,8.57,9.895,8.01,8.27,17868208,,,,,0.0,0.0,0.0,0.0,8.666802584297299,#000000,,8.666802584297299,,43.38068279573175,-24.31693989071033,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-13495246,-2945746.2817949825,False,False,False,False,12680822.030018106,False,False,False,False
2022-02-11 00:00:00+00:00,9.31,10.125,8.4801,8.54,11670578,,,,,0.0,0.0,0.0,0.0,8.815175258208567,#000000,,8.815175258208567,,40.215598541668506,-24.31693989071033,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-1824668,-2862703.4461064655,False,False,False,False,12605989.138905654,False,False,False,False
2022-02-18 00:00:00+00:00,8.11,9.94,8.07,9.32,11387885,,,,,0.0,0.0,0.0,0.0,8.795111986171499,#000000,,8.795111986171499,,36.21046595002062,-24.31693989071033,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-13212553,-3629358.968617098,False,False,False,False,12515759.20269042,False,False,False,False
2022-02-25 00:00:00+00:00,8.43,8.46,5.81,7.56,23669185,,,,,0.0,0.0,0.0,0.0,8.454075063631088,#000000,,8.454075063631088,,34.19782085228579,-24.31693989071033,False,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,10456632,-2585952.230201017,False,False,False,False,13341938.89138002,False,False,False,False
2022-03-04 00:00:00+00:00,7.39,8.935,7.25,8.42,17468889,,,,,0.0,0.0,0.0,0.0,8.352768631638725,#000000,,8.352768631638725,,31.536117822387997,-24.31693989071033,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-7012257,-2913826.6575935343,False,False,False,False,13647638.899425944,False,False,False,False
