date,Close,High,Low,Open,Volume,aVWAP_peak_151,aVWAP_peak_150,aVWAP_peak_143,aVWAP_peak_125,aVWAP_peak_119,aVWAP_peak_104,aVWAP_peak_68,aVWAP_peak_67,aVWAP_peak_50,aVWAP_peak_15,aVWAP_valley_171,Peaks_avg,Valleys_avg,color
2023-05-12 00:00:00+00:00,1.67,1.8,1.62,1.8,392946,,,,,,,1.7587341886652308,1.7998913879998848,1.7655319826227116,1.6540590156451587,,1.7445541437332466,,#000000
2023-05-19 00:00:00+00:00,1.62,1.675,1.61,1.67,317845,,,,,,,1.741416021592357,1.7829933947994538,1.7625883295844373,1.6539145160100988,,1.7352280654965868,,#000000
2023-05-26 00:00:00+00:00,1.54,1.6484,1.5,1.64,880859,,,,,,,1.691496537793704,1.7342893243822934,1.7508365669597952,1.652039460066528,,1.7071654723005802,,#000000
2023-06-02 00:00:00+00:00,1.62,1.62,1.5,1.55,468886,,,,,,,1.6770574597385974,1.7180369373439452,1.7456499396037515,1.6512588638880337,,1.698000800143582,,#000000
2023-06-09 00:00:00+00:00,1.62,1.67,1.55,1.67,327957,,,,,,,1.671764794025133,1.7108520664478317,1.7428986108949238,1.6509735924995284,,1.6941222659668542,,#000000
2023-06-16 00:00:00+00:00,1.64,1.69,1.574,1.62,305049,,,,,,,1.6691043325015826,1.7062810746238204,1.7408450066270154,1.6508602941984911,,1.6917726769877275,,#000000
2023-06-23 00:00:00+00:00,1.55,1.65,1.55,1.65,238517,,,,,,,1.6645502467130955,1.7007717469619137,1.738542356281602,1.6504954349898062,,1.6885899462366043,,#000000
2023-06-30 00:00:00+00:00,1.53,1.56,1.5,1.54,422191,,,,,,,1.6529911418299932,1.6882220112137991,1.7332821340221525,1.6493539387218705,,1.6809623064469539,,"rgba(239, 83, 80, 0.5)"
2023-07-07 00:00:00+00:00,1.51,1.6083,1.5,1.53,271481,,,,,,,1.647046371667457,1.681508241903995,1.7301881658855358,1.648688395995066,,1.6768577938630134,,"rgba(239, 83, 80, 0.5)"
2023-07-14 00:00:00+00:00,1.66,1.74,1.505,1.53,761953,,,,,,,1.6455031559966509,1.676280328155199,1.726106919410272,1.6484596676904992,,1.6740875178131553,,#000000
2023-07-21 00:00:00+00:00,1.62,1.7,1.5697,1.7,490229,,,,,,,1.644315044573286,1.6731522472067781,1.7235242487657865,1.6482622598963022,,1.6723134501105381,,#000000
2023-07-28 00:00:00+00:00,1.52,1.63,1.52,1.61,449307,,,,,,,1.6385971711640868,1.6663709623832674,1.719517456985627,1.6473779598573515,,1.6679658875975831,,"rgba(239, 83, 80, 0.5)"
2023-08-04 00:00:00+00:00,1.45,1.6,1.41,1.59,805631,,,,,,,1.6226865860729172,1.649385739056138,1.7099054631197683,1.6446432530359334,,1.6566552603211893,,"rgba(239, 83, 80, 0.5)"
2023-08-11 00:00:00+00:00,1.45,1.54,1.38,1.46,1147929,,,,,,,1.6011301002897589,1.6265116232049341,1.6958377562866698,1.6401934309790085,,1.6409182276900927,,"rgba(239, 83, 80, 0.5)"
2023-08-18 00:00:00+00:00,1.44,1.47,1.38,1.43,424867,,,,,,,1.5932832154318026,1.6182422116050186,1.6904821455760333,1.6383678230521066,,1.6350938489162403,,"rgba(239, 83, 80, 0.5)"
2023-08-25 00:00:00+00:00,1.52,1.56,1.4,1.45,555000,,,,,,,1.5876347671803088,1.6117337324920546,1.6854268672889086,1.63674077623907,,1.6303840358000856,,#000000
2023-09-01 00:00:00+00:00,1.475,1.54,1.45,1.51,342540,,,,,,,1.5842879569736525,1.6078889266228014,1.682356274003359,1.6357202924126473,,1.627563362503115,,"rgba(239, 83, 80, 0.5)"
2023-09-08 00:00:00+00:00,1.4,1.52,1.37,1.52,399936,,,,,,,1.57844645404731,1.6016448553980773,1.6778479567759492,1.6340818393334042,,1.6230052763886853,,"rgba(239, 83, 80, 0.5)"
2023-09-15 00:00:00+00:00,1.46,1.47,1.36,1.45,479201,,,,,,,1.5720044393851853,1.5947172179797116,1.6726538044373847,1.6321526998098148,,1.617882040403024,,"rgba(239, 83, 80, 0.5)"
2023-09-22 00:00:00+00:00,1.42,1.5,1.37,1.43,381724,,,,,,,1.5672595488424674,1.5895864528979646,1.668669450384358,1.630641880182222,,1.614039333076753,,"rgba(239, 83, 80, 0.5)"
2023-09-29 00:00:00+00:00,1.365,1.46,1.32,1.46,398870,,,,,,,1.5609982704186809,1.58303239028436,1.663828276848155,1.6287126115238795,,1.6091428872687688,,"rgba(239, 83, 80, 1.0)"
2023-10-06 00:00:00+00:00,1.29,1.3801,1.21,1.38,847937,,,,,,,1.543088484262991,1.5648406128083985,1.6510038085004484,1.623278030305492,,1.5955527339693325,,"rgba(255, 0, 0, 1.0)"
2023-10-13 00:00:00+00:00,1.23,1.32,1.2,1.25,361267,,,,,,,1.5349637834287813,1.5566358567777816,1.6451753896175083,1.6207183729017223,,1.5893733506814482,,"rgba(255, 0, 0, 1.0)"
2023-10-20 00:00:00+00:00,1.285,1.33,1.23,1.23,404082,,,,,,,1.527346172864039,1.5488479252165792,1.639360322798749,1.6181376684851096,,1.5834230223411194,,"rgba(255, 0, 0, 1.0)"
2023-10-27 00:00:00+00:00,1.23,1.29,1.21,1.29,233115,,,,,,,1.5225026986299015,1.543936223794444,1.635738928792158,1.6164990615211177,,1.5796692281844051,,"rgba(255, 0, 0, 1.0)"
2023-11-03 00:00:00+00:00,1.27,1.29,1.17,1.21,346412,,,,,,,1.5156028316312267,1.5369222779697949,1.63047818452796,1.6140903638411983,,1.574273414492545,,"rgba(239, 83, 80, 1.0)"
2023-11-10 00:00:00+00:00,1.21,1.32,1.19,1.28,244456,,,,,,,1.5108783407617532,1.5321124766741976,1.6268186389156651,1.6123941089278162,,1.570550891319858,,"rgba(255, 0, 0, 1.0)"
2023-11-17 00:00:00+00:00,1.26,1.28,1.18,1.18,250197,,,,,,,1.5062077329390449,1.5273484454424584,1.623143504287214,1.6106738731734933,,1.5668433889605526,,"rgba(239, 83, 80, 1.0)"
2023-11-24 00:00:00+00:00,1.2576,1.31,1.19,1.27,289424,,,,,,,1.5012469398825654,1.5222598194596915,1.6191145851234265,1.6087702693945132,,1.562847903465049,,"rgba(239, 83, 80, 1.0)"
2023-12-01 00:00:00+00:00,1.33,1.36,1.22,1.25,947582,,,,,,,1.4893378075451345,1.50974630859484,1.6082615527443058,1.603545896142282,,1.5527228912566404,,"rgba(239, 83, 80, 0.5)"
2023-12-08 00:00:00+00:00,1.28,1.35,1.22,1.35,454804,,,,,,,1.4835552035067385,1.5037007596531484,1.6029885974317786,1.6009384960929185,,1.5477957641711462,,"rgba(239, 83, 80, 1.0)"
2023-12-15 00:00:00+00:00,1.33,1.4,1.21,1.25,905140,,,,,,,1.474548925923393,1.4940949888121677,1.593926368504408,1.59635205364811,,1.5397305842220197,,"rgba(239, 83, 80, 0.5)"
2023-12-22 00:00:00+00:00,1.39,1.45,1.32,1.32,1137610,,,,,,,1.4690693261105643,1.4876883279838573,1.586084922432508,1.5922319635498583,,1.533768635019197,,"rgba(239, 83, 80, 0.5)"
2023-12-29 00:00:00+00:00,1.33,1.47,1.31,1.38,495608,,,,,,1.37,1.4664493822443092,1.484708083646807,1.5825810304771621,1.5903457617438093,,1.4988168516224176,,"rgba(239, 83, 80, 0.5)"
2024-01-05 00:00:00+00:00,1.34,1.4021,1.31,1.39,455401,,,,,,1.3607579851505087,1.4637033862019153,1.4816607822480528,1.5791767608783795,1.588491234802673,,1.4947580298563057,,"rgba(239, 83, 80, 0.5)"
2024-01-12 00:00:00+00:00,1.29,1.39,1.24,1.36,550709,,,,,,1.3409216537547883,1.4593238642774728,1.4769774522461527,1.574423114660741,1.5858783207196994,,1.4875048811317708,,"rgba(239, 83, 80, 0.5)"
2024-01-19 00:00:00+00:00,1.13,1.3,1.0401,1.3,1415166,,,,,,1.2515440093721015,1.4390864702664967,1.456368424148572,1.5565016280057333,1.5758911247800655,,1.455878331314594,,"rgba(239, 83, 80, 1.0)"
2024-01-26 00:00:00+00:00,1.1,1.1699,1.06,1.09,626123,,,,,,1.2265243493638784,1.4296285734447454,1.446779453515157,1.5481834764285705,1.5711429680303346,,1.4444517641565373,,"rgba(255, 0, 0, 1.0)"
2024-02-02 00:00:00+00:00,1.09,1.14,1.06,1.1,354342,,,,,,1.2147178544869002,1.4243002335425803,1.441379226905372,1.5434731199656393,1.5684222124541336,,1.4384585294709251,,"rgba(255, 0, 0, 1.0)"
2024-02-09 00:00:00+00:00,1.05,1.1,1.03,1.1,469846,,,,,,1.1980724871380064,1.416730671986786,1.4337355672000225,1.536876541815975,1.5645856453786255,,1.4300001827038833,,"rgba(255, 0, 0, 1.0)"
2024-02-16 00:00:00+00:00,0.99,1.055,0.97,1.05,552550,,,,,,1.1763879886999562,1.4069096704119286,1.4238629498124729,1.5284769155532292,1.559663393503962,,1.41906018359631,,"rgba(255, 0, 0, 1.0)"
2024-02-23 00:00:00+00:00,1.13,1.13,0.95,1.02,913593,,,,,,1.1597259468706709,1.3941265084732728,1.4108842580265148,1.516810074966771,1.5526439080777492,,1.4068381392829958,,"rgba(239, 83, 80, 1.0)"
2024-03-01 00:00:00+00:00,1.23,1.3,1.081,1.14,802333,,,,,,1.16503891213614,1.387984723755592,1.4044179549190365,1.5099649366873005,1.5483050723958103,,1.4031423199787758,,"rgba(239, 83, 80, 0.5)"
2024-03-08 00:00:00+00:00,1.4,1.44,1.27,1.27,1266296,,,,,,1.1978840766018553,1.3871137273576888,1.4028024215870518,1.5052971793104635,1.5448735967554388,,1.4075942003224995,,#000000
2024-03-15 00:00:00+00:00,1.51,1.6,1.33,1.37,1639877,,,,,,1.2463689830952311,1.39259551663821,1.407226090428751,1.5042498711280172,1.543296093837321,,1.418747311025506,,#000000
2024-03-22 00:00:00+00:00,1.53,1.6551,1.43,1.51,1804807,,,,,,1.2928143583247602,1.4014861351684138,1.4150060097965258,1.5057366264394634,1.543167610067026,,1.4316421479592378,,#000000
2024-03-29 00:00:00+00:00,1.53,1.55,1.45,1.53,443778,,,,,,1.3009889726404356,1.4030894396407048,1.4163717866437067,1.5057818256443252,1.5429563942153681,,1.433837683756908,,#000000
2024-04-05 00:00:00+00:00,1.54,1.63,1.49,1.5,755740,,,,,,1.3161893678487298,1.406777023740306,1.4196450695280454,1.506625116394323,1.543067722056011,,1.4384608599134832,,"rgba(38, 166, 154, 0.5)"
2024-04-12 00:00:00+00:00,1.535,1.66,1.5,1.53,1298725,,,,,1.565,1.3395291339921658,1.413180523314437,1.425379355118745,1.5083515345180678,1.5434647573168236,,1.46581755071004,,#000000
2024-04-19 00:00:00+00:00,1.44,1.57,1.38,1.57,1341470,,,,,1.5133436703223309,1.3504652355692248,1.4151929547863185,1.4268653754776337,1.5070170805173577,1.5419939145387487,,1.4591463718686022,,#000000
2024-04-26 00:00:00+00:00,1.57,1.6,1.38,1.38,825075,,,,,1.5141348702025144,1.359029652906275,1.4176369691016575,1.4289770552711747,1.5071898591346526,1.5417111738281877,,1.4614465967407437,,"rgba(38, 166, 154, 0.5)"
2024-05-03 00:00:00+00:00,1.48,1.61,1.44,1.6,670456,,,,,1.5134645529386295,1.3650972474470073,1.4194099639929694,1.4304962380056483,1.5072301598601716,1.5414260932747936,,1.4628540425865364,,#000000
2024-05-10 00:00:00+00:00,1.46,1.51,1.42,1.48,699755,,,,,1.5062099340961803,1.3690520614191783,1.4202726757072572,1.4311265065871908,1.5065828066208287,1.5407001780769893,,1.4623240270846043,,#000000
2024-05-17 00:00:00+00:00,1.55,1.58,1.43,1.45,1293826,,,,,1.5091208579262438,1.3795096458781912,1.4237674715353694,1.4341724206941906,1.506938943040511,1.5403504116032887,,1.4656432917796325,,#000000
2024-05-24 00:00:00+00:00,1.41,1.66,1.38,1.57,1939719,,,,1.4833333333333334,1.502921776225945,1.3892785944235144,1.4267407143619035,1.43657494547238,1.5060355316382101,1.538941747167914,,1.4691180918033144,,#000000
2024-05-31 00:00:00+00:00,1.33,1.44,1.28,1.44,1170356,,,,1.4331585090391712,1.4835511171995412,1.3871684830632314,1.4244970835908137,1.434095248769923,1.502513781020424,1.5361666157060132,,1.457307262627017,,"rgba(239, 83, 80, 0.5)"
2024-06-07 00:00:00+00:00,1.18,1.35,1.14,1.35,2645036,,,,1.336723332819587,1.4256361729282827,1.3694304782784519,1.4120289630263232,1.4212816325086144,1.4889641593646052,1.5261158302742677,,1.4257400813143046,,"rgba(239, 83, 80, 1.0)"
2024-06-14 00:00:00+00:00,1.22,1.27,1.17,1.2,923056,,,,1.320589837999958,1.410815631169737,1.363990127968329,1.4079633970120335,1.4170998415971743,1.4844845622191805,1.5227217111407634,,1.4182378727295966,,"rgba(239, 83, 80, 0.5)"
2024-06-21 00:00:00+00:00,1.25,1.34,1.2,1.23,662703,,,,1.315420960549181,1.4035598273875685,1.3614261414740307,1.405797927307328,1.4148399856441791,1.4818714228317427,1.5206731956882977,,1.414798494411761,,"rgba(239, 83, 80, 0.5)"
2024-06-28 00:00:00+00:00,1.15,1.26,1.12,1.25,1132315,,,,1.296878515379203,1.3859659448309687,1.3537202025064883,1.4000824088751211,1.4090056761658432,1.4758314905373269,1.5160930150448877,,1.4053681790485482,,"rgba(239, 83, 80, 1.0)"
2024-07-05 00:00:00+00:00,1.192,1.2153,1.13,1.16,378593,,,,1.2918410956119022,1.3807381526749671,1.351318583139459,1.3982546149696748,1.407137968777072,1.4738809922699538,1.5145994879606155,,1.4025386993433777,,"rgba(239, 83, 80, 1.0)"
2024-07-12 00:00:00+00:00,1.18,1.2,1.12,1.19,796912,,,,1.2815025932328636,1.369925871746162,1.3461233259142271,1.394291587201133,1.403095036032276,1.469688296529354,1.5113836609068367,,1.3965729102232647,,"rgba(239, 83, 80, 1.0)"
2024-07-19 00:00:00+00:00,1.09,1.23,1.065,1.2,880621,,,,1.2686922520033201,1.3571546164853927,1.3395562367224252,1.3893556740303057,1.39808346830712,1.4646168007081632,1.5075109184792945,,1.3892814238194318,,"rgba(239, 83, 80, 1.0)"
2024-07-26 00:00:00+00:00,1.12,1.14,1.04,1.11,1623516,,,,1.2461563786461645,1.3343184074116656,1.3269404471598714,1.379782794848958,1.3883859839223582,1.4548960773309254,1.5000541764396387,,1.3757906093942258,,"rgba(239, 83, 80, 1.0)"
2024-08-02 00:00:00+00:00,1.05,1.15,1.04,1.11,1427705,,,,1.2286885583446459,1.3158965592243885,1.3160104489061388,1.3713077022901636,1.3798087470271219,1.4463081106521585,1.4934019910907528,,1.364488873933624,,"rgba(239, 83, 80, 1.0)"
2024-08-09 00:00:00+00:00,1.05,1.07,1.0,1.04,976534,,,,1.216030733434425,1.3028724118513506,1.3078999171354393,1.3650227725832664,1.3734649130800125,1.4400400695337419,1.488543377380123,,1.3562677421426226,,"rgba(239, 83, 80, 1.0)"
2024-08-16 00:00:00+00:00,1.19,1.19,1.06,1.06,1281366,,,,1.2104190190438884,1.2937610175979721,1.301913959091506,1.35971952283151,1.3680420040854815,1.4342193115954505,1.4838029201549472,,1.3502682506286792,,"rgba(239, 83, 80, 0.5)"
2024-08-23 00:00:00+00:00,1.13,1.1991,1.1,1.19,698267,,,,1.2075736385599083,1.2891175807300732,1.2987633131031149,1.3568891340380276,1.3651478747353416,1.4311046764491087,1.4812473334629737,,1.3471205072969354,,"rgba(239, 83, 80, 0.5)"
2024-08-30 00:00:00+00:00,1.15,1.15,1.1,1.12,366634,,,,1.2059633632333535,1.286637804127823,1.2970585833241355,1.3553663314505824,1.363592813758992,1.4294416523227225,1.4798827309782332,,1.345420468456549,,"rgba(239, 83, 80, 0.5)"
2024-09-06 00:00:00+00:00,1.12,1.17,1.11,1.15,415676,,,,1.2042201595483897,1.2839201254168242,1.295167830976514,1.3536647361570844,1.3618547890633526,1.4275785049507306,1.4783484862655327,,1.343536376054061,,"rgba(239, 83, 80, 1.0)"
2024-09-13 00:00:00+00:00,1.14,1.1591,1.1,1.12,434293,,,,1.202478740384934,1.2811763264627687,1.2932349119698718,1.351912186084131,1.3600643829223604,1.42565483432997,1.476758589920488,,1.3416114245820747,,"rgba(239, 83, 80, 0.5)"
2024-09-20 00:00:00+00:00,1.25,1.27,1.12,1.14,1579036,,,,1.2033653270476992,1.2769689577519439,1.289915398010876,1.3480222351541005,1.3560055295434723,1.4207300204592868,1.4724213867666391,,1.3382041221048595,,#000000
2024-09-27 00:00:00+00:00,1.27,1.31,1.22,1.26,1147454,,,1.2666666666666668,1.2069120122557884,1.2765246959934013,1.2892340886714573,1.346395907514359,1.3542450876197885,1.4181762653636,1.4699887340000424,,1.328517932260638,,#000000
2024-10-04 00:00:00+00:00,1.22,1.27,1.18,1.27,431604,,,1.2548223645574346,1.2072509426582516,1.2756756942167267,1.288515592155568,1.3454774827088671,1.3532819174785233,1.4169689649437447,1.4688966801947727,,1.3263612048642361,,"rgba(239, 83, 80, 0.5)"
2024-10-11 00:00:00+00:00,1.21,1.24,1.19,1.24,330013,,,1.2476503318455243,1.2073454405323736,1.2749240226293919,1.2878940225420898,1.344727692237244,1.3524990249695341,1.4160087304226512,1.4680344369088738,,1.3248854627609603,,"rgba(239, 83, 80, 0.5)"
2024-10-18 00:00:00+00:00,1.2,1.24,1.165,1.21,1244246,,,1.2295059488151683,1.2070312050045533,1.271738620107201,1.2852874847713331,1.3417313202110581,1.3493834467014063,1.4122645840350248,1.4646886482494372,,1.3202039072368978,,"rgba(239, 83, 80, 0.5)"
2024-10-25 00:00:00+00:00,1.14,1.22,1.13,1.22,1222373,,,1.2110202657561817,1.204778166561695,1.2672974830013022,1.2817702328245446,1.3381345203515447,1.3456830629650913,1.4080647452159651,1.461015260331728,,1.3147204671260067,,"rgba(239, 83, 80, 0.5)"
