date,Close,High,Low,Open,Volume,aVWAP_peak_169,aVWAP_valley_144,aVWAP_valley_141,aVWAP_valley_120,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,1.65,1.7,1.44,1.68,2039572,,,,,,,#000000
2022-01-07 00:00:00+00:00,1.59,1.7,1.5,1.64,501994,,,,,,,#000000
2022-01-14 00:00:00+00:00,1.59,1.7,1.5,1.59,833182,,,,,,,#000000
2022-01-21 00:00:00+00:00,1.55,1.7,1.51,1.56,1088075,,,,,,,#000000
2022-01-28 00:00:00+00:00,1.44,1.62,1.42,1.53,1122599,,,,,,,#000000
2022-02-04 00:00:00+00:00,1.47,1.6,1.44,1.47,528740,,,,,,,#000000
2022-02-11 00:00:00+00:00,1.5,1.57,1.48,1.48,867485,,,,,,,#000000
2022-02-18 00:00:00+00:00,1.515,1.56,1.48,1.54,843227,,,,,,,#000000
2022-02-25 00:00:00+00:00,0.97,1.52,0.8662,1.5,4087295,,,,,,,#000000
2022-03-04 00:00:00+00:00,0.99,1.07,0.9,0.99,1392300,,,,,,,#000000
2022-03-11 00:00:00+00:00,1.0777,1.12,0.96,1.05,2078155,,,,,,,#000000
2022-03-18 00:00:00+00:00,1.08,1.09,0.974951,1.06,1318006,,,,,,,#000000
2022-03-25 00:00:00+00:00,1.11,1.1299,1.07,1.07,693006,,,,,,,#000000
2022-04-01 00:00:00+00:00,1.09,1.12,1.02,1.12,1588575,,,,,,,#000000
2022-04-08 00:00:00+00:00,1.23,1.35,1.08,1.1,1382454,,,,,,,#000000
2022-04-15 00:00:00+00:00,1.2,1.2598,1.18,1.24,926600,,,,,,,#000000
2022-04-22 00:00:00+00:00,1.11,1.22,1.07,1.22,627717,,,,,,,#000000
2022-04-29 00:00:00+00:00,1.07,1.1,1.0,1.1,896496,,,,,,,#000000
2022-05-06 00:00:00+00:00,0.96,1.05,0.96,1.05,546723,,,,,,,#000000
2022-05-13 00:00:00+00:00,0.8801,0.96,0.83,0.96,876922,,,,,,,#000000
2022-05-20 00:00:00+00:00,0.94,0.9759,0.8403,0.8678,468665,,,,,,,#000000
2022-05-27 00:00:00+00:00,0.95115,0.96,0.9101,0.95,350319,,,,,,,#000000
2022-06-03 00:00:00+00:00,1.09,1.1,0.97,0.981,462893,,,,,,,#000000
2022-06-10 00:00:00+00:00,0.9615,1.1018,0.95,1.1,379398,,,,,,,#000000
2022-06-17 00:00:00+00:00,0.8522,0.95,0.81,0.93,696921,,,,,,,#000000
2022-06-24 00:00:00+00:00,0.82595,0.8949,0.8155,0.8522,296926,,,,,,,#000000
2022-07-01 00:00:00+00:00,0.7256,0.841,0.7221,0.83,523751,,,,,,,#000000
2022-07-08 00:00:00+00:00,0.7261,0.755,0.64,0.73,1871627,,,,,,,#000000
2022-07-15 00:00:00+00:00,0.6896,0.72,0.62,0.72,1056334,,,,,,,#000000
2022-07-22 00:00:00+00:00,0.64,0.7,0.605,0.6881,1958928,,,,,,,#000000
2022-07-29 00:00:00+00:00,0.657,0.67,0.6101,0.64,1673700,,,,,,,#000000
2022-08-05 00:00:00+00:00,0.7821,0.83,0.65,0.672,1761964,,,,,,,#000000
2022-08-12 00:00:00+00:00,0.75,0.8212,0.6775,0.8155,1411406,,,,,,,#000000
2022-08-19 00:00:00+00:00,0.6799,0.77,0.6524,0.77,439422,,,,,,,#000000
2022-08-26 00:00:00+00:00,0.66,0.73,0.632,0.67,2075018,,,,,,,#000000
2022-09-02 00:00:00+00:00,0.6283,0.687,0.6101,0.66,2198160,,,,,,,#000000
2022-09-09 00:00:00+00:00,0.665,0.6852,0.6213,0.6213,526031,,,,,,,#000000
2022-09-16 00:00:00+00:00,0.6192,0.6899,0.615,0.6899,1006191,,,,,,,#000000
2022-09-23 00:00:00+00:00,0.5875,0.633,0.5505,0.62,3274672,,,,,,,#000000
2022-09-30 00:00:00+00:00,0.6068,0.63,0.5653,0.6,783935,,,,,,,#000000
2022-10-07 00:00:00+00:00,0.6802,0.699,0.6001,0.615,954893,,,,,,,#000000
2022-10-14 00:00:00+00:00,0.6194,0.7026,0.616,0.6811,604534,,,,,,,#000000
2022-10-21 00:00:00+00:00,0.5905,0.65,0.5749,0.65,592460,,,,,,,#000000
2022-10-28 00:00:00+00:00,0.562,0.62,0.55,0.61,694050,,,,,,,#000000
2022-11-04 00:00:00+00:00,0.54,0.5859,0.5121,0.5575,1469734,,,,,,,#000000
2022-11-11 00:00:00+00:00,0.586,0.627449,0.53,0.53,1277135,,,,,,,#000000
2022-11-18 00:00:00+00:00,0.5586,0.6109,0.55,0.58,665853,,,,,,,#000000
2022-11-25 00:00:00+00:00,0.56,0.595,0.55,0.57,376005,,,,,,,#000000
2022-12-02 00:00:00+00:00,0.6071,0.6224,0.541,0.56,1263604,,,,,,,#000000
2022-12-09 00:00:00+00:00,0.58,0.6484,0.56,0.61,1477531,,,,,,,#000000
2022-12-16 00:00:00+00:00,0.56,0.64,0.5291,0.57,1958638,,,,,,,#000000
2022-12-23 00:00:00+00:00,0.545,0.609,0.50125,0.5754,2003009,,,,,,,#000000
2022-12-30 00:00:00+00:00,0.55,0.5549,0.507,0.5378,1201030,,,,,,,#000000
2023-01-06 00:00:00+00:00,0.56,0.58,0.5357,0.56,589876,,,,,,,#000000
2023-01-13 00:00:00+00:00,0.6,0.62,0.5496,0.58,1684961,,,,,,,#000000
2023-01-20 00:00:00+00:00,0.79,0.79,0.6125,0.63,2908335,,,,,,,#000000
2023-01-27 00:00:00+00:00,0.6559,0.85,0.644,0.772,1901452,,,,,,,#000000
2023-02-03 00:00:00+00:00,0.6485,0.6896,0.63,0.654,944017,,,,,,,#000000
2023-02-10 00:00:00+00:00,0.6002,0.67,0.6,0.67,1844844,,,,,,,#000000
2023-02-17 00:00:00+00:00,0.578,0.625,0.5131,0.605,979401,,,,,,,#000000
2023-02-24 00:00:00+00:00,0.554,0.6599,0.5369,0.571,1193838,,,,,,,#000000
