date,Open,High,Low,Close,Volume,aVWAP_peak_873,aVWAP_peak_852,aVWAP_peak_818,aVWAP_peak_801,aVWAP_peak_786,aVWAP_peak_747,aVWAP_peak_731,aVWAP_peak_709,aVWAP_peak_682,aVWAP_peak_639,aVWAP_peak_578,aVWAP_peak_552,aVWAP_peak_514,aVWAP_peak_498,aVWAP_peak_478,aVWAP_peak_449,aVWAP_peak_413,aVWAP_peak_389,aVWAP_peak_358,aVWAP_peak_328,aVWAP_peak_312,aVWAP_peak_268,aVWAP_peak_217,aVWAP_peak_181,aVWAP_valley_876,aVWAP_valley_861,aVWAP_valley_858,aVWAP_valley_829,aVWAP_valley_809,aVWAP_valley_794,aVWAP_valley_772,aVWAP_valley_732,aVWAP_valley_698,aVWAP_valley_671,aVWAP_valley_588,aVWAP_valley_564,aVWAP_valley_525,aVWAP_valley_509,aVWAP_valley_473,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,55.15,55.4,54.675,55.11,8052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8052.0,False,False,False,False
2024-12-19 16:00:00+00:00,55.08,55.38,54.78,54.88,1843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1843.0,-28.573643410852714,False,False,False,False,7955.736434108528,False,False,False,False
2024-12-19 17:00:00+00:00,54.83,54.84,54.36,54.54,2052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-3895.0,-88.51823808665344,False,False,False,False,7864.205636680488,False,False,False,False
2024-12-19 18:00:00+00:00,54.55,54.68,54.29,54.68,2476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1419.0,-109.14586230236424,False,False,False,False,7780.667564793969,False,False,False,False
2024-12-19 19:00:00+00:00,54.68,54.68,54.24,54.34,1169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2588.0,-147.5777093984516,False,False,False,False,7678.161090921194,False,False,False,False
2024-12-19 20:00:00+00:00,54.34,54.565,54.105,54.21,8802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-11390.0,-321.8788301829717,False,False,False,False,7695.584949976679,False,False,False,False
2024-12-20 15:00:00+00:00,53.74,54.5,53.74,54.25,9322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2068.0,-348.9504762266465,False,False,False,False,7720.800687186343,False,False,False,False
2024-12-20 16:00:00+00:00,54.18,54.71,54.18,54.59,3248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1180.0,-325.24581768049694,False,False,False,False,7651.454940098182,False,False,False,False
2024-12-20 17:00:00+00:00,54.57,54.81,54.48,54.7,5320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6500.0,-219.42805306529544,False,False,False,False,7615.308351879606,False,False,False,False
2024-12-20 18:00:00+00:00,54.63,54.68,54.35,54.55,2004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4496.0,-146.32064138986448,False,False,False,False,7528.311323168294,False,False,False,False
2024-12-20 19:00:00+00:00,54.48,54.98,54.48,54.78,6928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,11424.0,33.06417475571482,False,False,False,False,7519.004170871111,False,False,False,False
2024-12-20 20:00:00+00:00,54.78,54.78,54.33,54.405,7413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4011.0,94.73759840291304,False,False,False,False,7517.360695353728,False,False,False,False
2024-12-23 15:00:00+00:00,54.05,54.05,53.81,53.9,1352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2659.0,134.49360462922445,False,False,False,False,7421.773707828864,False,False,False,False
2024-12-23 16:00:00+00:00,53.9,53.9,53.9,53.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2659.0,173.63323866598066,False,False,False,False,7306.7074487927575,False,False,False,False
2024-12-23 17:00:00+00:00,53.9,53.9,53.9,53.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2659.0,212.16605667115925,False,False,False,False,7193.425162764963,False,False,False,False
2024-12-23 18:00:00+00:00,53.9,53.9,53.9,53.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2659.0,250.10146664524981,False,False,False,False,7081.8991912492265,False,False,False,False
2024-12-23 19:00:00+00:00,53.9,53.9,53.9,53.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2659.0,287.4487307282692,False,False,False,False,6972.102304563192,False,False,False,False
2024-12-23 20:00:00+00:00,53.9,53.9,53.9,53.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2659.0,324.21696746116424,False,False,False,False,6864.007695190119,False,False,False,False
2024-12-24 15:00:00+00:00,54.97,55.32,54.96,55.23,2691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5350.0,402.1360842447121,False,False,False,False,6799.309901466241,False,False,False,False
2024-12-24 16:00:00+00:00,55.21,55.33,55.03,55.205,2508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2842.0,439.9634317758018,False,False,False,False,6732.7779650094,False,False,False,False
2024-12-24 17:00:00+00:00,55.19,55.46,55.15,55.46,4326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,7168.0,544.274076244394,False,False,False,False,6695.463577954991,False,False,False,False
2024-12-24 18:00:00+00:00,55.46,55.46,55.46,55.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,7168.0,646.9675014188995,False,False,False,False,6591.657941087471,False,False,False,False
2024-12-24 19:00:00+00:00,55.46,55.46,55.46,55.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,7168.0,748.0687804666684,False,False,False,False,6489.461693938828,False,False,False,False
