date,Close,High,Low,Open,Volume,aVWAP_peak_202,aVWAP_peak_190,aVWAP_peak_169,aVWAP_peak_167,aVWAP_peak_129,aVWAP_peak_109,aVWAP_peak_96,aVWAP_peak_60,aVWAP_peak_30,aVWAP_peak_19,aVWAP_valley_181,aVWAP_valley_158,aVWAP_valley_119,aVWAP_valley_86,aVWAP_valley_54,aVWAP_valley_40,aVWAP_valley_24,aVWAP_OB_bull_192,aVWAP_OB_bear_129,aVWAP_OB_bear_109,aVWAP_OB_bear_60,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2024-10-16 00:00:00+00:00,2.95,2.99,2.95,2.988,6583,,,,,,,,,,2.997650563799104,,,,,,,2.9569804703068954,,,,,2.9773155170529995,2.997650563799104,2.9569804703068954,#000000,,2.9773155170529995,
2024-10-17 00:00:00+00:00,2.91,2.95,2.89,2.95,5466,,,,,,,,,,2.994480683160872,,,,,,,2.9511942861644305,,,,,2.9728374846626515,2.994480683160872,2.9511942861644305,#000000,,2.9728374846626515,
2024-10-18 00:00:00+00:00,2.9,2.9399,2.87,2.87,1618,,,,,,,,,,2.993436316657582,,,,,,,2.9492423717286718,,,,,2.971339344193127,2.993436316657582,2.9492423717286718,#000000,,2.971339344193127,
2024-10-21 00:00:00+00:00,2.95,2.95,2.89,2.89,6256,,,,,,,,,,2.9907461032138234,,,,,,,2.946622960593598,,,,,2.968684531903711,2.9907461032138234,2.946622960593598,#000000,,2.968684531903711,
2024-10-22 00:00:00+00:00,3.09,3.1,2.98,2.98,15177,,,,,,,,,3.0566666666666666,2.9968954639327334,,,,,,,2.973942182746099,,,,,3.0091681044485,3.0267810652997,2.973942182746099,#000000,,3.0091681044485,
2024-10-23 00:00:00+00:00,3.015,3.05,2.9514,3.05,4178,,,,,,,,,3.0456145561009214,2.9971100598855025,,,,,,,2.9759587998121835,,,,,3.0062278052662026,3.021362307993212,2.9759587998121835,#000000,,3.0062278052662026,
2024-10-24 00:00:00+00:00,3.04,3.045,3.0398,3.0398,6298,,,,,,,,,3.044628953078912,2.998728090761401,,,,,,,2.9817318521621745,,,,,3.0083629653341624,3.0216785219201565,2.9817318521621745,#000000,,3.0083629653341624,
2024-10-25 00:00:00+00:00,3.0101,3.08,3.01,3.08,6586,,,,,,,,,3.042328217376469,2.9999971839918116,,,,,,,2.9860807560489024,,,,,3.009468719139061,3.0211627006841404,2.9860807560489024,#000000,,3.009468719139061,
2024-10-28 00:00:00+00:00,2.945,3.0327,2.81,3.0327,27251,,,,,,,,,2.9905220535664263,2.9906817160928596,,,,,,,2.9713894977255557,,,,,2.984197755794947,2.990601884829643,2.9713894977255557,#000000,,2.984197755794947,
2024-10-29 00:00:00+00:00,2.88,2.94,2.88,2.94,4225,,,,,,,,,2.9845194532946198,2.988867944396578,,,,,,,2.968639291402242,,,,,2.980675563031147,2.986693698845599,2.968639291402242,#000000,,2.980675563031147,
2024-10-30 00:00:00+00:00,2.825,2.87,2.82,2.87,1125,,,,,,,,,2.981983065494551,2.9880704673061502,,,,,,,2.9673162032064644,,,,,2.9791232453357215,2.9850267664003507,2.9673162032064644,#000000,,2.9791232453357215,
2024-10-31 00:00:00+00:00,2.88,2.88,2.81,2.81,6417,,,,,,,,,2.970697783609564,2.984216213691935,,,,,,,2.9612585814550023,,,,,2.972057526252167,2.9774569986507493,2.9612585814550023,#000000,,2.972057526252167,
2024-11-01 00:00:00+00:00,2.77,2.8386,2.77,2.8138,5241,,,,,,,,,2.958514290133947,2.979739486586584,,,,,,,2.9540515092619053,,,,,2.9641017619941454,2.9691268883602655,2.9540515092619053,#000000,,2.9641017619941454,
2024-11-04 00:00:00+00:00,2.79,2.82,2.592,2.77,8053,,,,,,,,,2.9371305858791343,2.971212145329714,,,,,,,2.9404732243744953,,,,,2.9496053185277815,2.954171365604424,2.9404732243744953,#000000,,2.9496053185277815,
2024-11-05 00:00:00+00:00,2.67,2.78,2.59,2.5901,7732,,,,,,,,,2.91558670791659,2.9618225142687167,,,,,,2.6799999999999997,2.925904510754244,,,,,2.8708284332348875,2.9387046110926534,2.8029522553771216,#000000,,2.8708284332348875,
2024-11-06 00:00:00+00:00,2.75,2.84,2.68,2.84,12772,,,,,,,,,2.896266097123729,2.951448324979346,,,,,,2.7277558850305628,2.9115910406678496,,,,,2.8717653369503715,2.9238572110515375,2.819673462849206,#000000,,2.8717653369503715,
2024-11-07 00:00:00+00:00,2.75,2.78,2.745,2.77,1303,,,,,,,,,2.894576272275397,2.9504571803143516,,,,,,2.729582932086027,2.9102799761459255,,,,,2.8712240902054256,2.9225167262948744,2.8199314541159763,#000000,,2.8712240902054256,
2024-11-08 00:00:00+00:00,2.7,2.86,2.6601,2.86,4676,,,,,,,,,2.8880679704715075,2.9466516088899892,,,,,,2.731428118667321,2.9052091548772436,,,,,2.8678392132265156,2.9173597896807486,2.8183186367722826,#000000,,2.8678392132265156,
2024-11-11 00:00:00+00:00,2.71,2.7535,2.68,2.68,6002,,,,,,,,,2.879166820750311,2.941384749610982,,,,,,2.7283004422554,2.898186544411928,,,,,2.8617596392571554,2.9102757851806462,2.8132434933336636,#000000,,2.8617596392571554,
2024-11-12 00:00:00+00:00,2.67,2.71,2.67,2.71,2189,,,,,,,,,2.875571270287272,2.9392670841705906,,,,,,2.725461629270731,2.8953392990761704,,,,,2.858909820701191,2.907419177228931,2.810400464173451,#000000,,2.858909820701191,
2024-11-13 00:00:00+00:00,2.73,2.77,2.68,2.68,999,,,,,,,,,2.874333949128294,2.938473831622115,,,,,,2.725495375587512,2.894325320584182,,,,,2.8581571192305257,2.9064038903752047,2.809910348085847,#000000,,2.8581571192305257,
2024-11-14 00:00:00+00:00,2.68,2.68,2.67,2.68,1020,,,,,,,,,2.8726710162977143,2.9374802301656104,,,,,,2.7241380245096702,2.89299750659386,,,,,2.8568216943917135,2.9050756232316624,2.808567765551765,#000000,,2.8568216943917135,
2024-11-15 00:00:00+00:00,2.62,2.76,2.61,2.68,9835,,,,,,,,,2.856964182159868,2.9278023619456466,,,,,,2.7112852447271893,2.880238818281781,,,,,2.844072651778621,2.8923832720527574,2.795762031504485,#000000,,2.844072651778621,
2024-11-18 00:00:00+00:00,2.65,2.72,2.62,2.64,3629,,,,,,,,,2.85174781527452,2.924401701821583,,,,,,2.7078157890889276,2.875881859242244,,,,,2.839961791356819,2.8880747585480515,2.791848824165586,#000000,,2.839961791356819,
2024-11-19 00:00:00+00:00,2.62,2.62,2.59,2.6,1229,,,,,,,,,2.8495621846884958,2.9230385283783016,,,,,,2.705476326885403,2.8740853799465627,,,,,2.8380406049746907,2.8863003565333987,2.7897808534159827,#000000,,2.8380406049746907,
2024-11-20 00:00:00+00:00,2.6,2.69,2.51,2.62,6717,,,,,,,,,2.83781131058365,2.9155607485879105,,,,,,2.6932827312416454,2.864324382459136,,,,,2.8277447932180855,2.8766860295857803,2.7788035568503906,#000000,,2.8277447932180855,
2024-11-21 00:00:00+00:00,2.56,2.6399,2.56,2.58,3577,,,,,,,,,2.831667171347617,2.9115553924539,,,,,,2.6870978269563333,2.8591560010683987,,,,,2.8223690979565625,2.8716112819007584,2.7731269140123658,#000000,,2.8223690979565625,
2024-11-22 00:00:00+00:00,2.45,2.51,2.4118,2.44,3824,,,,,,,,,2.822125952928371,2.9057175165393025,,,,,,2.673680717208109,2.8513155381643305,,,,,2.8132099312100283,2.863921734733837,2.7624981276862197,#000000,,2.8132099312100283,
2024-11-25 00:00:00+00:00,2.46,2.57,2.4,2.45,16818,,,,,,,,,2.787309450100776,2.8827659872600653,,,,,2.476666666666666,2.6334316671120717,2.8217104790991248,,,,,2.7203768500477405,2.8350377186804208,2.6439362709592875,#000000,,2.7203768500477405,
2024-11-26 00:00:00+00:00,2.47,2.58,2.45,2.545,6992,,,,,,,,,2.77575526912643,2.874438566533077,,,,,2.4835186896262074,2.6229858891103293,2.8114776558609544,,,,,2.7136352140513997,2.8250969178297534,2.639327411532497,#000000,,2.7136352140513997,
2024-11-27 00:00:00+00:00,2.51,2.58,2.51,2.575,23884,,,,,,,,,2.7464757000035402,2.85084252696456,,,,,2.5084646566304634,2.604069816015595,2.7842185855087687,,,,,2.6988142570245857,2.7986591134840504,2.632251019384942,#000000,,2.6988142570245857,
2024-11-29 00:00:00+00:00,2.53,2.58,2.5,2.58,8634,,,,,,,,,2.737698372443467,2.843177709083305,,,,,2.5127874828386116,2.59929308419244,2.7757484132519616,,,,,2.693741012361957,2.790438040763386,2.6292763267610044,#000000,,2.693741012361957,
2024-12-02 00:00:00+00:00,2.69,2.7,2.52,2.52,8347,,,,,,,,,2.733771060711902,2.838419248270296,,,,,2.5287754155392346,2.6016894560566604,2.771295121224559,,,,,2.6947900603605306,2.786095154491099,2.6339199976068177,#000000,,2.6947900603605306,
2024-12-03 00:00:00+00:00,2.86,3.205,2.75,3.0,1168518,,,,,,,,,2.9065778875998136,2.914689122685991,,,,,2.916854004198856,2.9045887698978285,2.9078655625096936,,,,,2.910115069378436,2.9106335051429024,2.9097694455354595,#000000,,2.910115069378436,
2024-12-04 00:00:00+00:00,3.0,3.45,2.98,3.24,2475865,,,,,,,,3.1433333333333335,3.0584714760101606,3.0559779155160745,,,,,3.068033156486993,3.061189538026752,3.057155181494826,,,,3.1433333333333335,3.074026766811357,3.0859275749531894,3.0621259586695238,#000000,,3.074026766811357,
2024-12-05 00:00:00+00:00,2.86,3.15,2.62,3.1,499592,,,,,,,,3.098558855552833,3.037633124180997,3.0360981968347187,,,,,3.0453168062601232,3.039621258000219,3.036683549823649,,,,3.098558855552833,3.04898529844209,3.0574300588561827,3.0405405380279973,#000000,,3.04898529844209,
2024-12-06 00:00:00+00:00,2.88,2.88,2.717,2.75,135890,,,,,,,,3.086640120822268,3.0312245107438303,3.029938171330275,,,,,3.038446514475641,3.033028514386705,3.030368219825842,,,,3.086640120822268,3.041607675264094,3.0492676009654573,3.0339477495627296,#000000,,3.041607675264094,
2024-12-09 00:00:00+00:00,3.05,3.1,2.69,3.1,438689,,,,,,,,3.0693431653463046,3.023705260674228,3.022748305258047,,,,,3.03002901875142,3.0252149283190755,3.0229938126312828,,,,3.0693431653463046,3.0323390818300595,3.038598910426193,3.026079253233926,#000000,,3.0323390818300595,
2024-12-10 00:00:00+00:00,3.0,3.06,2.862,2.95,110157,,,,,,,,3.0664737218319726,3.0226196164880283,3.0217138208732104,,,,,3.0287677267506252,3.0240772376546636,3.0219333706265457,,,,3.0664737218319726,3.030930915704174,3.0369357197310705,3.024926111677278,#000000,,3.030930915704174,
2024-12-11 00:00:00+00:00,2.9,3.02,2.86,3.02,25039,,,,,,,,3.0655238145115424,3.022145595497401,3.0212575543566373,,,,,3.0282479448197344,3.0235878520139434,3.0214669687527027,,,,3.0655238145115424,3.0303716216586607,3.03630898812186,3.02443425519546,#000000,,3.0303716216586607,
2024-12-12 00:00:00+00:00,2.85,2.97,2.82,2.97,22575,,,,,,,,3.064394251912249,3.0215152866874675,3.0206488220394836,,,,,3.027570612831411,3.022940395074088,3.020845281121918,,,,3.064394251912249,3.0296524416111033,3.0355194535464,3.0237854296758058,#000000,,3.0296524416111033,
2024-12-13 00:00:00+00:00,2.8,2.87,2.725,2.87,122863,,,,,,,,3.055860746640492,3.016256131415952,3.015554227458049,,,,,3.022008696983575,3.0175604139913044,3.0156477269136626,,,,3.055860746640492,3.023814657233839,3.0292237018381645,3.0184056126295142,#000000,,3.023814657233839,
2024-12-16 00:00:00+00:00,2.66,2.8,2.6,2.8,60946,,,,,,,,3.0500788549024365,3.0124480409099963,3.011857627406007,,,,,3.018020693649266,3.013674973879225,3.011879496466178,,,,3.0500788549024365,3.0196599478688513,3.024794841072813,3.014525054664889,#000000,,3.0196599478688513,
2024-12-17 00:00:00+00:00,2.63,2.64,2.6,2.61,67838,,,,,,,,3.04276735117182,3.0075073267296832,3.0070569625400023,,,,,3.012864402233903,3.0086389838113567,3.0069880764274255,,,,3.04276735117182,3.014303850485699,3.019110546813835,3.0094971541575615,#000000,,3.014303850485699,
2024-12-18 00:00:00+00:00,2.6,2.71,2.56,2.71,79261,,,,,,,,3.0345358320653975,3.0018912768063277,3.001596074332706,,,,,3.0070079604955176,3.0029171637302876,3.001426755378035,,,,3.0345358320653975,3.0082291771347123,3.0126743944014773,3.0037839598679468,#000000,,3.0082291771347123,
2024-12-19 00:00:00+00:00,2.6,2.7,2.6,2.62,73959,,,,,,,,3.0273209311022464,2.9969315672359733,2.996769879806782,,,,,3.001838246817589,2.9978659390938085,2.9965143743244242,,,,3.0273209311022464,3.002873489730137,3.007007459381667,2.998739520078607,#000000,,3.002873489730137,
2024-12-20 00:00:00+00:00,2.54,2.57,2.5,2.57,31300,,,,,,,,3.0236149526195546,2.9943251419127606,2.9942321022110674,,,,,2.9991305253615272,2.9952136499462614,2.9939317848813634,,,,3.0236149526195546,3.000074692822089,3.0040573989144606,2.9960919867297178,#000000,,3.000074692822089,
2024-12-23 00:00:00+00:00,2.5696,2.5696,2.4601,2.49,32427,,,,,,,,3.0198064274399576,2.9916350174684285,2.9916120407938465,,,,,2.996336975264071,2.9924767200635802,2.991265990623196,,,,3.0198064274399576,2.99718886194218,3.0010178285674107,2.9933598953169493,#000000,,2.99718886194218,
2024-12-24 00:00:00+00:00,2.69,2.69,2.5,2.5,7048,,,,,,,,3.0191440914024126,2.991172930716365,2.991161911677823,,,,,2.9958559694425686,2.9920064244427884,2.990808150885481,,,,3.0191440914024126,2.99669157976124,3.0004929779322005,2.9928901815902793,"rgba(239, 83, 80, 1.0)",0.22107265723416927,2.99669157976124,-1.387288611799603
2024-12-26 00:00:00+00:00,2.68,2.69,2.57,2.62,11556,,,,,,,,3.0181180260889637,2.9904592459144466,2.9904666365164383,,,,,2.9951125861719365,2.9912800023978976,2.990101047311533,,,,3.0181180260889637,2.9959229240668694,2.9996813028399494,2.992164545293789,"rgba(239, 83, 80, 1.0)",0.21505825305951162,2.9959229240668694,-1.4690109287712203
2024-12-27 00:00:00+00:00,2.58,2.707,2.5,2.7,20382,,,,,,,,3.016075413249918,2.9890219915925935,2.98906625410666,,,,,2.993618342399916,2.9898176759246566,2.988676788207189,,,,3.016075413249918,2.994379410913489,2.998054552983057,2.9907042688439205,"rgba(255, 0, 0, 1.0)",0.21082034867682042,2.994379410913489,-1.9655569944470432
2024-12-30 00:00:00+00:00,2.48,2.6,2.45,2.531,22950,,,,,,,,3.01333508591538,2.987066394602234,2.9871604866717605,,,,,2.991589834659288,2.987828918827902,2.9867384466317137,,,,3.01333508591538,2.9922865278847133,2.9958539890631246,2.988719066706301,"rgba(255, 26, 202, 1.0)",0.2100570972400143,2.9922865278847133,-2.4387965682462385
2024-12-31 00:00:00+00:00,2.49,2.58,2.47,2.47,30615,,,,,,,,3.009749298664715,2.984500431318778,2.9846592933726614,,,,,2.9889287228950407,2.98521979559655,2.984194940451798,,,,3.009749298664715,2.9895420803832575,2.9929696744520515,2.986114486314463,"rgba(255, 26, 202, 1.0)",0.20846621337501875,2.9895420803832575,-2.396273584557368
2025-01-02 00:00:00+00:00,2.52,2.59,2.49,2.49,11961,,,,,,,,3.0084181780926946,2.9835477024576096,2.9837304208593727,,,,,2.987940461796225,2.9842510873938024,2.983250519393819,,,,3.0084181780926946,2.988523061665587,2.991898767136559,2.985147356194615,"rgba(255, 26, 202, 1.0)",0.20563906268241164,2.988523061665587,-2.278375788889744
2025-01-03 00:00:00+00:00,2.56,2.62,2.54,2.54,26197,,,,,,,,3.005771875193962,2.9816591770207306,2.9818887971831765,,,,,2.9859800161411147,2.9823307907437173,2.981378481243329,,,,3.005771875193962,2.9865015229210052,2.9897732831326227,2.983229762709387,"rgba(255, 26, 202, 1.0)",0.20429383103314236,2.9865015229210052,-2.0876867439615165
2025-01-06 00:00:00+00:00,2.54,2.61,2.54,2.56,29634,,,,,,,,3.0027485877346383,2.9794919243301967,2.9797748731333153,,,,,2.983731388948684,2.980127490123074,2.979229945085072,,,,3.0027485877346383,2.9841840348924964,2.9873384617327168,2.9810296080522765,"rgba(255, 26, 202, 1.0)",0.20290266523720255,2.9841840348924964,-2.1891483503837903
2025-01-07 00:00:00+00:00,2.54,2.6,2.48,2.5,22729,,,,,,,,3.000335953764748,2.9777524680779948,2.978077889123929,,,,,2.981928032420793,2.9783594877967023,2.9775053272324574,,,,3.000335953764748,2.9823265264027707,2.985388770322224,2.9792642824833173,"rgba(255, 26, 202, 1.0)",0.20198336884528392,2.9823265264027707,-2.1899155803346653
2025-01-08 00:00:00+00:00,2.37,2.58,2.36,2.58,69171,,,,,,,,2.9915320019777307,2.9713126639712737,2.971793718478778,,,,,2.975266541824971,2.9718172836341803,2.971118964082777,,,,2.9915320019777307,2.975473528994952,2.978212794809261,2.9727342631806426,"rgba(255, 26, 202, 1.0)",0.20396515784421207,2.975473528994952,-2.9685145021553656
2025-01-10 00:00:00+00:00,2.39,2.47,2.34,2.44,18692,,,,,,,,2.9890458133513333,2.9694811190840116,2.970005865679018,,,,,2.9733736050580273,2.9699571466204024,2.969302358757189,,,,2.9890458133513333,2.973527651424997,2.976177599371454,2.970877703478539,"rgba(255, 26, 202, 1.0)",0.20590300181142304,2.973527651424997,-2.8339929301245568
2025-01-13 00:00:00+00:00,2.4,2.41,2.34,2.355,113432,,,,,,,,2.9739809869814327,2.9582954298743473,2.9590812894122744,,,,,2.961822017447707,2.9586008346723354,2.958205874934661,,,,2.9739809869814327,2.9616644055537926,2.9637859020893518,2.9595429090182344,"rgba(255, 26, 202, 1.0)",0.20855054139732424,2.9616644055537926,-2.6931812393798897
2025-01-14 00:00:00+00:00,2.36,2.4,2.33,2.33,8679,,,,,,,,2.972821150575405,2.957427978067077,2.958233696768671,,,,2.3633333333333333,2.960926858814839,2.957720432513813,2.957345198437915,,,,2.972821150575405,2.8754012355015797,2.962827608470384,2.809831455774975,"rgba(255, 26, 202, 1.0)",0.21224567532813346,2.8754012355015797,-2.428323850202203
2025-01-15 00:00:00+00:00,2.46,2.47,2.35,2.35,28640,,,,,,,,2.9694193305534813,2.9548865715151105,2.9557496957234313,,,,2.4119377082272657,2.958302870273194,2.9551411656025843,2.9548235629920256,,,,2.9694193305534813,2.8800372721267276,2.9600185325973407,2.8200513267737675,"rgba(255, 0, 0, 1.0)",0.2144293756600198,2.8800372721267276,-1.9588606777119075
2025-01-16 00:00:00+00:00,2.4485,2.51,2.4202,2.51,4668,,,,,,,,2.968902250623087,2.954500311549014,2.955372068908098,,,,2.4172329657592426,2.957903946122664,2.9547491702494013,2.954440294669283,,,,2.968902250623087,2.880443001125827,2.9595915436933997,2.8210815942001477,"rgba(255, 0, 0, 1.0)",0.21686825234615512,2.880443001125827,-1.9917299856153192
2025-01-17 00:00:00+00:00,2.5,2.5,2.43,2.4719,11939,,,,,,,,2.9676287532607795,2.953549175995144,2.9544420713379624,,,,2.430391348638257,2.9569214558865453,2.9537839327046025,2.953496509979181,,,,2.9676287532607795,2.8814590354003533,2.9585400001979623,2.8236483118021463,"rgba(255, 0, 0, 1.0)",0.21806222095770958,2.8814590354003533,-1.749312804964655
2025-01-21 00:00:00+00:00,2.544,2.55,2.465,2.5102,36639,,,,,,,,2.9641001125698807,2.9509148553589166,2.951865319740326,,,,2.466508594563757,2.9541989633319665,2.951110732315636,2.9508824170109067,,,,2.9641001125698807,2.884225856413056,2.9556267625563746,2.830675176805567,"rgba(255, 0, 0, 1.0)",0.2181563527909811,2.884225856413056,-1.5595505336442406
2025-01-22 00:00:00+00:00,2.5,2.5346,2.47,2.52,12482,,,,,,,,2.9628621220967526,2.9499872678411543,2.950957906801998,,,,2.470751112922582,2.9532408211022725,2.950169581154163,2.9499618923347257,,,,2.9628621220967526,2.8839901006076643,2.954602432246635,2.831030851878436,"rgba(255, 0, 0, 1.0)",0.21570536376445695,2.8839901006076643,-1.7801601865912273
2025-01-23 00:00:00+00:00,2.54,2.55,2.51,2.51,5838,,,,,,,,2.9623251252216525,2.949585406705534,2.9505646927519966,,,,2.474106533804778,2.9528255265285037,2.949761848696318,2.9495630836516167,,,,2.9623251252216525,2.8841046024800567,2.9541584082263945,2.8315642481703045,"rgba(255, 0, 0, 1.0)",0.2144712240342249,2.8841046024800567,-1.60443250151426
2025-01-24 00:00:00+00:00,2.54,2.565,2.43,2.43,26815,,,,,,,,2.9597520412431924,2.9476539363845284,2.9486747607726382,,,,2.481528604274134,2.950830526337566,2.947802349282019,2.947646201633681,,,,2.9597520412431924,2.8834126314182518,2.9520269128001195,2.83195192038185,"rgba(255, 0, 0, 1.0)",0.20989449857805534,2.8834126314182518,-1.6361202115573497
2025-01-27 00:00:00+00:00,2.54,2.59,2.51,2.52,31673,,,,,,,,2.956984853659539,2.9455757721907956,2.946640411911045,,,,2.493855071805687,2.94868317443154,2.945694250395758,2.945583588161739,,,,2.956984853659539,2.883288160365158,2.949733679253793,2.8334540211986807,"rgba(255, 0, 0, 1.0)",0.2013316496379689,2.883288160365158,-1.7050879033795865
2025-01-28 00:00:00+00:00,2.6,2.6,2.56,2.575,19111,,,,,,,,2.955494064699606,2.944456921866079,2.945544611110607,,,,2.503366463610819,2.94752632114054,2.944559378739936,2.9444730386530655,,,,2.955494064699606,2.883631542831522,2.948498532558764,2.8349813005360898,"rgba(239, 83, 80, 1.0)",0.19831989626372332,2.883631542831522,-1.43017189992048
2025-01-29 00:00:00+00:00,2.55,2.605,2.53,2.5642,8791,,,,,,,2.5616666666666665,2.9547661199236424,2.9439087951958407,2.945007825203349,,,,2.5059910550078945,2.94695995637841,2.94400344903332,2.9439289617112627,,,,2.9547661199236424,2.8432791036400484,2.851337351747375,2.8352208555327216,"rgba(239, 83, 80, 1.0)",0.1961563358673403,2.8432791036400484,-1.4951293943336708
2025-01-30 00:00:00+00:00,2.59,2.6,2.54,2.5894,9341,,,,,,,2.5693941650121337,2.954024977763247,2.9433508810577704,2.9444613524834464,,,,2.509217493255659,2.9463833346864328,2.943437610139663,2.9433751562694472,,,,2.954024977763247,2.844205621333475,2.852807844079149,2.8356033985878004,"rgba(239, 83, 80, 1.0)",0.19423289756706305,2.844205621333475,-1.3087670755964766
2025-01-31 00:00:00+00:00,2.59,2.6,2.53,2.58,24632,,,,,,,2.571663120069841,2.9520673232197967,2.941874470485414,2.9430150719565393,,,,2.516106545167969,2.9448577413302455,2.9419403465067258,2.9419095595037814,,,,2.9520673232197967,2.844179272280039,2.852154996432898,2.8362035481271803,"rgba(239, 83, 80, 1.0)",0.1940649053958655,2.844179272280039,-1.3097642346077394
2025-02-03 00:00:00+00:00,2.49,2.54,2.45,2.45,9039,,,,,,,2.5579955150602607,2.9512032996704556,2.94121866902458,2.942372925426129,,,,2.5152426832629,2.944181156228989,2.9412753540977077,2.941258546137551,,,,2.9512032996704556,2.8418435186135715,2.848197602295356,2.8354894349317865,"rgba(255, 0, 0, 1.0)",0.19189220634944393,2.8418435186135715,-1.8335477261272883
