date,Close,High,Low,Open,Volume,aVWAP_peak_56,aVWAP_peak_22,aVWAP_valley_52,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,2.65,5.7,2.57,3.3,68147256,,,,,,#000000
2022-01-07 00:00:00+00:00,2.76,3.0678,2.57,2.66,1967001,,,,,,#000000
2022-01-14 00:00:00+00:00,2.86,2.92,2.56,2.69,1183436,,,,,,#000000
2022-01-21 00:00:00+00:00,2.41,2.8599,2.3218,2.79,658511,,,,,,#000000
2022-01-28 00:00:00+00:00,2.22,2.64,1.72,2.3,2440797,,,,,,#000000
2022-02-04 00:00:00+00:00,2.61,3.09,2.21,2.21,1525394,,,,,,#000000
2022-02-11 00:00:00+00:00,2.42,2.81,2.4,2.67,889121,,,,,,#000000
2022-02-18 00:00:00+00:00,2.17,2.4726,2.15,2.45,454826,,,,,,#000000
2022-02-25 00:00:00+00:00,1.96,2.15,1.73,2.11,697415,,,,,,#000000
2022-03-04 00:00:00+00:00,1.83,2.09,1.79,1.94,285755,,,,,,#000000
2022-03-11 00:00:00+00:00,1.7,1.89,1.62,1.8,594500,,,,,,#000000
2022-03-18 00:00:00+00:00,1.93,1.95,1.58,1.67,352941,,,,,,#000000
2022-03-25 00:00:00+00:00,2.2,2.24,1.8594,1.99,457140,,,,,,#000000
2022-04-01 00:00:00+00:00,2.35,2.62,2.08,2.26,446793,,,,,,#000000
2022-04-08 00:00:00+00:00,2.21,2.43,2.09,2.42,450016,,,,,,#000000
2022-04-15 00:00:00+00:00,1.94,2.33,1.93,2.33,445735,,,,,,#000000
2022-04-22 00:00:00+00:00,1.9,2.1,1.82,1.92,447816,,,,,,#000000
2022-04-29 00:00:00+00:00,2.28,2.45,1.82,1.87,588148,,,,,,#000000
2022-05-06 00:00:00+00:00,2.18,2.56,2.1134,2.38,372038,,,,,,#000000
2022-05-13 00:00:00+00:00,1.85,2.085,1.67,2.08,383626,,,,,,#000000
2022-05-20 00:00:00+00:00,2.06,2.24,1.69,1.9,443763,,,,,,#000000
2022-05-27 00:00:00+00:00,2.44,2.46,1.97,2.19,384213,,,,,,#000000
2022-06-03 00:00:00+00:00,2.97,3.08,2.28,2.49,587272,,2.776666666666667,,2.776666666666667,,#000000
2022-06-10 00:00:00+00:00,2.2,2.98,2.19,2.95,373603,,2.652245737825766,,2.652245737825766,,#000000
2022-06-17 00:00:00+00:00,1.83,2.11,1.77,2.11,317663,,2.46617245635249,,2.46617245635249,,#000000
2022-06-24 00:00:00+00:00,2.04,2.12,1.94,2.01,219741,,2.4026912878042075,,2.4026912878042075,,#000000
2022-07-01 00:00:00+00:00,1.99,2.13,1.8265,2.13,176656,,2.3583384039778656,,2.3583384039778656,,#000000
2022-07-08 00:00:00+00:00,1.8257,1.99,1.794,1.99,225484,,2.30038537094539,,2.30038537094539,,#000000
2022-07-15 00:00:00+00:00,1.48,1.83,1.4509,1.83,355396,,2.1879886744849792,,2.1879886744849792,,#000000
2022-07-22 00:00:00+00:00,1.35,1.5595,1.35,1.54,412925,,2.0691346294131314,,2.0691346294131314,,#000000
2022-07-29 00:00:00+00:00,1.5054,1.5768,1.2,1.36,379840,,1.98917724543886,,1.98917724543886,,#000000
2022-08-05 00:00:00+00:00,1.67,1.82,1.4834,1.56,330197,,1.956792813938298,,1.956792813938298,,#000000
2022-08-12 00:00:00+00:00,1.84,1.88,1.58,1.67,357330,,1.9386087051307686,,1.9386087051307686,,#000000
2022-08-19 00:00:00+00:00,1.41,1.88,1.39,1.84,335580,,1.9074045606894636,,1.9074045606894636,,#000000
2022-08-26 00:00:00+00:00,1.43,1.53,1.34,1.53,231998,,1.8818488853544502,,1.8818488853544502,,#000000
2022-09-02 00:00:00+00:00,1.39,1.53,1.3301,1.41,368290,,1.8451813768623904,,1.8451813768623904,,#000000
2022-09-09 00:00:00+00:00,1.5,1.53,1.34,1.39,217888,,1.8278695026493244,,1.8278695026493244,,#000000
2022-09-16 00:00:00+00:00,1.44,1.6,1.43,1.6,190837,,1.8151787312443826,,1.8151787312443826,,#000000
2022-09-23 00:00:00+00:00,1.3,1.46,1.27,1.38,105816,,1.8055520777017433,,1.8055520777017433,,#000000
2022-09-30 00:00:00+00:00,1.11,1.33,1.1,1.32,251372,,1.7766352855802354,,1.7766352855802354,,#000000
2022-10-07 00:00:00+00:00,1.01,1.24,1.0,1.13,266063,,1.7442959479315305,,1.7442959479315305,,#000000
2022-10-14 00:00:00+00:00,0.8396,1.02,0.8301,1.0,384453,,1.690765980904027,,1.690765980904027,,#000000
2022-10-21 00:00:00+00:00,0.85,0.9098,0.6894,0.83,501560,,1.6242182726946615,,1.6242182726946615,,#000000
2022-10-28 00:00:00+00:00,0.826,0.87,0.7749,0.82,269557,,1.592757872690139,,1.592757872690139,,#000000
2022-11-04 00:00:00+00:00,0.86,0.93,0.810082,0.821,421134,,1.5507602525637234,,1.5507602525637234,,#000000
2022-11-11 00:00:00+00:00,1.02,1.04,0.8401,0.8649,409213,,1.5196797388107748,,1.5196797388107748,,#000000
2022-11-18 00:00:00+00:00,0.8763,1.02,0.841,1.02,139534,,1.5088575176575005,,1.5088575176575005,,#000000
2022-11-25 00:00:00+00:00,0.8494,0.88,0.8084,0.88,117014,,1.4990957067348774,,1.4990957067348774,,#000000
2022-12-02 00:00:00+00:00,0.8101,0.850899,0.7101,0.85,439250,,1.4619717171475712,,1.4619717171475712,,#000000
2022-12-09 00:00:00+00:00,0.73,0.82,0.7201,0.82,236591,,1.4426193665006743,,1.4426193665006743,,#000000
2022-12-16 00:00:00+00:00,0.7082,0.8158,0.7001,0.73,260649,,1.4220426751612598,,1.4220426751612598,,#000000
2022-12-23 00:00:00+00:00,0.6871,0.75,0.6311,0.69,387534,,1.3914158714199116,,1.3914158714199116,,#000000
2022-12-30 00:00:00+00:00,0.75391,0.799799,0.63,0.69,250509,,1.3739579535267972,0.727903,1.3739579535267972,0.727903,#000000
2023-01-06 00:00:00+00:00,0.7781,0.8401,0.75,0.75,87945,,1.36860781133323,0.7438825826463862,1.36860781133323,0.7438825826463862,#000000
2023-01-13 00:00:00+00:00,0.82,0.8799,0.7326,0.7793,201335,,1.3571606244706083,0.7688544316272964,1.3571606244706083,0.7688544316272964,#000000
2023-01-20 00:00:00+00:00,0.7739,0.98,0.74,0.81,143816,,1.3495629923955208,0.7819916554057778,1.3495629923955208,0.7819916554057778,#000000
2023-01-27 00:00:00+00:00,1.22,1.3,0.7735,0.7999,621645,1.0978333333333332,1.3347661816051408,0.9324160184590436,1.216299757469237,0.9324160184590436,#000000
2023-02-03 00:00:00+00:00,1.0285,1.27,1.01,1.27,390418,1.099762155946155,1.3265088528649367,0.9716536447152391,1.2131355044055459,0.9716536447152391,#000000
2023-02-10 00:00:00+00:00,0.914,1.169,0.9015,1.06,523600,1.0639856011160436,1.311393995113395,0.9771225132612795,1.1876897981147194,0.9771225132612795,#000000
2023-02-17 00:00:00+00:00,0.706,0.9498,0.7014,0.915,607359,0.9851254591724521,1.2850020826045137,0.9359986080088859,1.135063770888483,0.9359986080088859,#000000
2023-02-24 00:00:00+00:00,0.7831,0.85,0.6572,0.71,747702,0.9277835455639025,1.2546412410068517,0.8999002519243006,1.0912123932853772,0.8999002519243006,#000000
2023-03-03 00:00:00+00:00,0.9626,0.9957,0.76,0.7616,375639,0.9252898896621919,1.2447379397448504,0.9004898433253974,1.0850139147035212,0.9004898433253974,#000000
2023-03-10 00:00:00+00:00,0.9559,1.0797,0.8366,0.963,250097,0.9275736188287842,1.2394031466753723,0.9038786145596159,1.0834883827520783,0.9038786145596159,#000000
2023-03-17 00:00:00+00:00,0.9663,1.08,0.85,0.95,184899,0.929464876432323,1.235693498501131,0.9064741674413594,1.082579187466727,0.9064741674413594,#000000
2023-03-24 00:00:00+00:00,0.8999,1.03,0.8858,0.995,126180,0.9297649292578513,1.2329730954153266,0.9073718181375574,1.0813690123365889,0.9073718181375574,#000000
2023-03-31 00:00:00+00:00,0.81,0.9499,0.7834,0.92,385846,0.9222558358263804,1.222482105891683,0.9026753802697167,1.0723689708590318,0.9026753802697167,#000000
2023-04-07 00:00:00+00:00,0.8499,0.8691,0.78,0.81,148430,0.9192185122095581,1.2184438693500081,0.900625616980747,1.0688311907797832,0.900625616980747,#000000
2023-04-14 00:00:00+00:00,0.764344,0.8882,0.76,0.8167,113488,0.9163013154619177,1.2151856606847613,0.8985039918495027,1.0657434880733394,0.8985039918495027,#000000
2023-04-21 00:00:00+00:00,0.751,0.79,0.7462,0.76,107162,0.9127022977350981,1.2118477606681617,0.8957343408622244,1.0622750292016299,0.8957343408622244,#000000
2023-04-28 00:00:00+00:00,0.7426,0.78,0.7201,0.755,98922,0.9092128304262533,1.2087096493790097,0.8930023623864367,1.0589612399026316,0.8930023623864367,#000000
2023-05-05 00:00:00+00:00,0.75,0.78,0.69,0.78,179642,0.9029594772198781,1.2030262529387525,0.8880452001312141,1.0529928650793154,0.8880452001312141,#000000
