date,Close,High,Low,Open,Volume,aVWAP_peak_158,aVWAP_peak_135,aVWAP_peak_103,aVWAP_valley_174,aVWAP_valley_145,aVWAP_valley_128,aVWAP_valley_110,aVWAP_valley_92,aVWAP_valley_43,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,34.12,34.74,32.19,34.32,3430476,,,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,28.05,35.34,27.835,34.3,5172345,,,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,24.94,28.49,24.03,27.71,4095117,,,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,21.59,24.46,21.3186,24.42,5764648,,,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,21.18,23.18,19.7,21.11,7031081,,,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,21.46,23.19,20.97,21.25,4054120,,,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,22.57,23.78,21.3,21.49,4684021,,,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,19.49,22.88,19.44,22.5,3943842,,,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,20.75,20.99,17.52,19.19,4738971,,,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,19.52,21.94,19.26,20.7,4503404,,,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,15.89,19.926,15.885,19.56,5333304,,,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,17.9,17.94,13.9,16.1,8904779,,,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,17.59,18.145,16.69,17.71,4559944,,,,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,12.38,18.16,11.0,17.61,36779665,,,,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,13.71,14.41,11.25,12.43,23529363,,,,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,12.31,14.265,12.29,13.58,7150882,,,,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,11.23,12.27,11.03,12.25,9919525,,,,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,9.45,11.56,9.34,11.0,9930117,,,,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,9.51,10.335,9.12,9.5,15212292,,,,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,9.74,9.84,7.26,9.24,14616851,,,,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,8.79,9.69,8.16,9.55,6598724,,,,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,8.89,8.95,7.66,8.82,8421697,,,,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,8.07,8.81,7.91,8.68,8447495,,,,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,7.71,8.84,7.53,8.22,8128374,,,,,,,,,,,,#000000
