date,Open,High,Low,Close,Volume,aVWAP_peak_872,aVWAP_peak_842,aVWAP_peak_815,aVWAP_peak_766,aVWAP_peak_745,aVWAP_peak_744,aVWAP_peak_715,aVWAP_peak_709,aVWAP_peak_695,aVWAP_peak_693,aVWAP_peak_692,aVWAP_peak_691,aVWAP_peak_690,aVWAP_peak_654,aVWAP_peak_615,aVWAP_peak_566,aVWAP_peak_548,aVWAP_peak_521,aVWAP_peak_520,aVWAP_peak_519,aVWAP_peak_518,aVWAP_peak_505,aVWAP_peak_440,aVWAP_peak_422,aVWAP_peak_402,aVWAP_peak_390,aVWAP_peak_357,aVWAP_peak_356,aVWAP_peak_328,aVWAP_peak_307,aVWAP_peak_281,aVWAP_peak_259,aVWAP_peak_227,aVWAP_valley_857,aVWAP_valley_833,aVWAP_valley_809,aVWAP_valley_794,aVWAP_valley_725,aVWAP_valley_708,aVWAP_valley_684,aVWAP_valley_659,aVWAP_valley_630,aVWAP_valley_593,aVWAP_valley_592,aVWAP_valley_591,aVWAP_valley_590,aVWAP_valley_589,aVWAP_valley_564,aVWAP_valley_554,aVWAP_valley_527,aVWAP_valley_526,aVWAP_valley_525,aVWAP_valley_504,aVWAP_valley_476,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-20 19:00:00+00:00,1.585,1.605,1.57,1.595,3740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,12091.0,337.8346840314011,False,False,False,False,909.1149066517766,False,False,False,False
2024-12-20 20:00:00+00:00,1.595,1.595,1.555,1.555,4680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,7411.0,447.49616179835607,False,False,False,False,967.5782414323692,False,False,False,False
2024-12-23 15:00:00+00:00,1.605,1.605,1.58,1.58,3996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,11407.0,617.4109499875289,False,False,False,False,1014.530516758999,False,False,False,False
2024-12-23 16:00:00+00:00,1.58,1.58,1.58,1.58,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,11407.0,784.6914003753191,False,False,False,False,998.8013614604099,False,False,False,False
2024-12-23 17:00:00+00:00,1.58,1.58,1.58,1.58,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,11407.0,949.3783554082598,False,False,False,False,983.3160690346671,False,False,False,False
2024-12-23 18:00:00+00:00,1.58,1.58,1.58,1.58,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,11407.0,1111.5120243166589,False,False,False,False,968.0708586620366,False,False,False,False
2024-12-23 19:00:00+00:00,1.58,1.58,1.58,1.58,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,11407.0,1271.1319929319045,False,False,False,False,953.0620081401445,False,False,False,False
2024-12-23 20:00:00+00:00,1.58,1.58,1.58,1.58,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,11407.0,1428.277233351565,False,False,False,False,938.285852975181,False,False,False,False
2024-12-24 15:00:00+00:00,1.575,1.595,1.565,1.575,1893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9514.0,1553.6372762453393,False,False,False,False,953.087622696496,False,False,False,False
2024-12-24 16:00:00+00:00,1.575,1.575,1.56,1.575,1646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9514.0,1677.0537525826207,False,False,False,False,963.8304502515891,False,False,False,False
2024-12-24 17:00:00+00:00,1.575,1.58,1.565,1.57,1306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8208.0,1778.308733162735,False,False,False,False,969.1354045112544,False,False,False,False
2024-12-24 18:00:00+00:00,1.57,1.57,1.57,1.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8208.0,1877.9938690826925,False,False,False,False,954.1100494025527,False,False,False,False
2024-12-24 19:00:00+00:00,1.57,1.57,1.57,1.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8208.0,1976.1334990193948,False,False,False,False,939.3176455358464,False,False,False,False
2024-12-24 20:00:00+00:00,1.57,1.57,1.57,1.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8208.0,2072.751584305916,False,False,False,False,924.7545812639728,False,False,False,False
2024-12-25 15:00:00+00:00,1.57,1.57,1.57,1.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8208.0,2167.8717147817933,False,False,False,False,910.4173009342987,False,False,False,False
2024-12-25 16:00:00+00:00,1.57,1.57,1.57,1.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8208.0,2261.5171145526183,False,False,False,False,896.3023040205886,False,False,False,False
2024-12-25 17:00:00+00:00,1.57,1.57,1.57,1.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8208.0,2353.71064766033,False,False,False,False,882.4061442683314,False,False,False,False
2024-12-25 18:00:00+00:00,1.57,1.57,1.57,1.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8208.0,2444.474823665596,False,False,False,False,868.7254288533185,False,False,False,False
2024-12-25 19:00:00+00:00,1.57,1.57,1.57,1.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8208.0,2533.831803143649,False,False,False,False,855.256817553267,False,False,False,False
2024-12-25 20:00:00+00:00,1.57,1.57,1.57,1.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8208.0,2621.80340309491,False,False,False,False,841.9970219322861,False,False,False,False
2024-12-26 15:00:00+00:00,1.56,1.59,1.56,1.585,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8344.0,2710.5196294035163,False,False,False,False,831.05133166977,False,False,False,False
2024-12-26 16:00:00+00:00,1.585,1.595,1.58,1.595,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8544.0,2800.961185536795,False,False,False,False,821.2675900934944,False,False,False,False
2024-12-26 17:00:00+00:00,1.595,1.595,1.59,1.595,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8544.0,2890.0005470013402,False,False,False,False,809.6665421850681,False,False,False,False
2024-12-26 18:00:00+00:00,1.595,1.595,1.58,1.585,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8396.0,2975.3648796059706,False,False,False,False,799.4081461821988,False,False,False,False
2024-12-26 19:00:00+00:00,1.585,1.595,1.58,1.59,471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8867.0,3066.7080597671184,False,False,False,False,794.3165470165834,False,False,False,False
2024-12-26 20:00:00+00:00,1.59,1.6,1.57,1.6,4047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,12914.0,3219.3792526389457,False,False,False,False,844.7457478380318,False,False,False,False
2024-12-27 15:00:00+00:00,1.625,1.625,1.585,1.595,1862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,11052.0,3340.8152332181867,False,False,False,False,860.517131592481,False,False,False,False
2024-12-27 16:00:00+00:00,1.595,1.595,1.565,1.57,1700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9352.0,3434.0118962690676,False,False,False,False,873.5323698623649,False,False,False,False
2024-12-27 17:00:00+00:00,1.57,1.575,1.56,1.575,2100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,11452.0,3558.3217893501674,False,False,False,False,892.5473718800026,False,False,False,False
2024-12-27 18:00:00+00:00,1.575,1.605,1.575,1.605,6999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18451.0,3789.2160251741957,False,False,False,False,987.2210560369018,False,False,False,False
2024-12-27 19:00:00+00:00,1.605,1.62,1.6,1.615,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,20476.0,4047.9258542412626,False,False,False,False,1003.3106520673374,False,False,False,False
2024-12-27 20:00:00+00:00,1.615,1.62,1.605,1.615,4774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,20476.0,4302.624678206515,False,False,False,False,1061.7709520352855,False,False,False,False
2024-12-30 15:00:00+00:00,1.57,1.595,1.57,1.595,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,19817.0,4543.157628931995,False,False,False,False,1055.5264411510175,False,False,False,False
2024-12-30 16:00:00+00:00,1.595,1.615,1.585,1.595,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,19817.0,4779.961386622971,False,False,False,False,1042.2779691951878,False,False,False,False
2024-12-30 17:00:00+00:00,1.595,1.615,1.595,1.615,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,20117.0,5017.744931016413,False,False,False,False,1030.7697836262703,False,False,False,False
2024-12-30 18:00:00+00:00,1.615,1.62,1.605,1.605,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,20099.0,5251.56283906267,False,False,False,False,1015.0679265157855,False,False,False,False
2024-12-30 19:00:00+00:00,1.605,1.61,1.585,1.595,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,20091.0,5481.631632255496,False,False,False,False,999.4544702907345,False,False,False,False
2024-12-30 20:00:00+00:00,1.595,1.6,1.57,1.57,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18075.0,5676.877653460837,False,False,False,False,1015.2148661001804,False,False,False,False
2024-12-31 15:00:00+00:00,1.595,1.62,1.585,1.6,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18780.0,5880.026837128111,False,False,False,False,1010.4053332924257,False,False,False,False
2024-12-31 16:00:00+00:00,1.6,1.605,1.58,1.595,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,12.348395351298631,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18380.0,6073.824870661008,False,False,False,False,1000.9416847142485,False,False,False,False
2024-12-31 17:00:00+00:00,1.595,1.595,1.56,1.575,1535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,7.110812035739805,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,16845.0,6240.819833906574,False,False,False,False,1009.2216585946477,False,False,False,False
2024-12-31 18:00:00+00:00,1.575,1.585,1.575,1.585,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,9.126082921528027,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,16945.0,6406.776115551433,False,False,False,False,995.1251987714749,False,False,False,False
2024-12-31 19:00:00+00:00,1.585,1.595,1.575,1.595,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,11.062774774857044,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,17076.0,6572.190439341332,False,False,False,False,981.7279088680411,False,False,False,False
2024-12-31 20:00:00+00:00,1.59,1.62,1.59,1.605,1536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,12.925022831443329,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18612.0,6758.854153460071,False,False,False,False,990.321274622025,False,False,False,False
2025-01-01 15:00:00+00:00,1.605,1.605,1.605,1.605,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,12.925022831443318,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18612.0,6942.623856507201,False,False,False,False,974.9674564108308,False,False,False,False
2025-01-01 16:00:00+00:00,1.605,1.605,1.605,1.605,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,12.925022831443318,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18612.0,7123.54441687143,False,False,False,False,959.8516818928334,False,False,False,False
2025-01-01 17:00:00+00:00,1.605,1.605,1.605,1.605,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,12.925022831443318,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18612.0,7301.6600073075315,False,False,False,False,944.9702604681383,False,False,False,False
2025-01-01 18:00:00+00:00,1.605,1.605,1.605,1.605,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,12.925022831443318,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18612.0,7477.0141157213675,False,False,False,False,930.319558755454,False,False,False,False
2025-01-01 19:00:00+00:00,1.605,1.605,1.605,1.605,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,12.925022831443329,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18612.0,7649.649555787702,False,False,False,False,915.8959997049818,False,False,False,False
2025-01-01 20:00:00+00:00,1.605,1.605,1.605,1.605,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,12.925022831443329,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18612.0,7819.608477403397,False,False,False,False,901.6960617250596,False,False,False,False
2025-01-02 15:00:00+00:00,1.675,1.69,1.645,1.685,4432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,20.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,23044.0,8055.645555273111,False,False,False,False,956.4294561169191,False,False,False,False
2025-01-02 16:00:00+00:00,1.685,1.695,1.665,1.695,4165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,20.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,27209.0,8352.596786974304,False,False,False,False,1006.1747358670444,False,False,False,False
2025-01-02 17:00:00+00:00,1.7,1.715,1.635,1.665,8531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,19.725784217235937,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18678.0,8512.680557718888,False,False,False,False,1122.838693450501,False,False,False,False
2025-01-02 18:00:00+00:00,1.66,1.66,1.63,1.63,3990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,12.012458383987592,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,14688.0,8608.42194442092,False,False,False,False,1167.2908067303383,False,False,False,False
2025-01-02 19:00:00+00:00,1.63,1.645,1.625,1.64,3336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,13.473102338707662,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18024.0,8754.399898770982,False,False,False,False,1200.9142050756045,False,False,False,False
2025-01-02 20:00:00+00:00,1.635,1.66,1.635,1.66,8108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,16.25330873726209,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,26132.0,9023.820055379185,False,False,False,False,1308.0008065473005,False,False,False,False
2025-01-03 15:00:00+00:00,1.655,1.675,1.635,1.675,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,18.21696649990286,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,26632.0,9296.815093280284,False,False,False,False,1295.4736622597454,False,False,False,False
2025-01-03 16:00:00+00:00,1.68,1.69,1.655,1.675,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,18.21696649990286,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,26632.0,9565.577649973613,False,False,False,False,1297.0942256355634,False,False,False,False
2025-01-03 17:00:00+00:00,1.675,1.695,1.675,1.675,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,18.21696649990286,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,26632.0,9830.173345322859,False,False,False,False,1304.8912143853995,False,False,False,False
