date,Open,High,Low,Close,Volume,aVWAP_OB_bull_860,aVWAP_OB_bull_582,aVWAP_OB_bull_501,aVWAP_OB_bear_281,aVWAP_OB_bear_234,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,63.16,63.17,62.45,63.13,4736.0,,,,,,,#000000,,,,,,False,False,False,False,False,,,,62.81,62.81,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4736.0,False,False,False,False
2024-12-16 16:00:00+00:00,63.14,64.55,63.14,64.28,8593.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,63.845,63.845,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8593.0,133.2248062015504,False,False,False,False,4795.798449612404,False,False,False,False
2024-12-16 17:00:00+00:00,64.31,64.44,63.63,63.8,12331.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,89.34911242603543,12.721893491124014,False,False,True,False,True,,,,63.845,64.035,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3738.0,73.2058169581155,False,False,False,False,4912.623279850971,False,False,False,False
2024-12-16 18:00:00+00:00,63.825,63.99,63.46,63.74,6769.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.27314744523404,12.721893491124014,False,False,True,False,True,,,,63.725,64.035,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10507.0,-90.82838175441341,False,False,False,False,4941.4043142718865,False,False,False,False
2024-12-16 19:00:00+00:00,63.735,63.74,63.51,63.63,1856.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.12080573489521,12.721893491124014,False,False,True,False,True,,,,63.625,64.035,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12363.0,-281.09460839387987,False,False,False,False,4893.568588469221,False,False,False,False
2024-12-16 20:00:00+00:00,63.605,63.89,63.5,63.69,8647.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.99029383035062,12.721893491124014,False,False,True,False,False,,,,63.625,64.035,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3716.0,-334.34895555056386,False,False,False,False,4951.761323531714,False,False,False,False
2024-12-17 15:00:00+00:00,62.36,62.36,61.2,61.59,6034.0,,,,,,,#000000,,,,53.81811602927738,28.755138926896507,False,False,False,False,False,,,,61.78,64.035,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9750.0,-480.32804151102016,False,False,False,False,4968.540217740524,False,False,False,False
2024-12-17 16:00:00+00:00,61.59,62.25,61.59,61.89,3799.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,45.51977412405307,20.29938645994885,False,False,False,True,False,,,,61.78,64.035,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5951.0,-565.1446610224772,False,False,False,False,4950.407811263926,False,False,False,False
2024-12-17 17:00:00+00:00,61.94,61.995,61.64,61.83,3403.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.78606424389842,14.047120314870895,False,False,False,True,False,,,,61.78,64.035,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9354.0,-701.4059841074,False,False,False,False,4926.416992484641,False,False,False,False
2024-12-17 18:00:00+00:00,61.84,61.84,61.44,61.67,2316.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.4066919689121,8.803367014993384,False,False,False,True,False,,,,61.64,64.035,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11670.0,-871.4617052840294,False,False,False,False,4885.945411205809,False,False,False,False
2024-12-17 19:00:00+00:00,61.67,61.84,61.515,61.66,3345.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.450415824211504,4.65364762698924,False,False,False,True,False,,,,61.64,64.035,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15015.0,-1090.741368767998,False,False,False,False,4862.054784675486,False,False,False,False
2024-12-17 20:00:00+00:00,61.66,62.27,61.575,62.26,14293.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.81890964745429,4.65364762698924,False,False,False,True,False,,,,61.64,64.035,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-722.0,-1085.0244483219824,False,False,False,False,5008.270989564238,False,False,False,False
2024-12-18 15:00:00+00:00,61.91,62.29,61.66,62.24,3918.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.949524277096536,4.65364762698924,False,False,False,True,False,,,,61.64,64.035,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4640.0,-1140.140348347998,False,False,False,False,4991.367563369444,False,False,False,False
2024-12-18 16:00:00+00:00,62.24,62.32,60.93,60.98,3552.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.2341856942041,2.315753142762837,False,False,False,True,False,,,,61.64,64.035,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8192.0,-1249.4715057379515,False,False,False,False,4969.051787193173,False,False,False,False
2024-12-18 17:00:00+00:00,60.97,60.97,60.365,60.81,4182.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.288280310933743,-1.9180006178958564,False,False,False,True,False,,,,61.64,58.85291666666667,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12374.0,-1421.9448157265103,False,False,False,False,4956.849433903357,False,False,False,False
2024-12-18 18:00:00+00:00,60.81,61.13,60.73,61.12,1223.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.742025747172203,-2.914852362408901,False,False,False,True,False,,,,61.64,59.1425,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11151.0,-1572.7828805989675,False,False,False,False,4898.960295393227,False,False,False,False
2024-12-18 19:00:00+00:00,61.05,61.09,58.65,58.65,4982.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.97667938567926,-8.745771159050264,False,False,False,True,False,,,,61.64,57.615833333333335,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16133.0,-1798.5226808997586,False,False,False,False,4900.247732673952,False,False,False,False
2024-12-18 20:00:00+00:00,58.65,58.87,56.85,57.27,11496.0,,,,,,57.66333333333334,"rgba(239, 83, 80, 0.5)",,57.66333333333334,,22.48309197598143,-14.043068164484126,False,False,False,True,False,,,,60.45375,55.26625,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27629.0,-2198.995197474956,False,False,False,False,5002.507457748775,False,False,False,False
2024-12-19 15:00:00+00:00,58.975,59.145,58.315,59.09,4909.0,,,,,,58.0184291374581,"rgba(239, 83, 80, 0.5)",,58.0184291374581,,26.73814084916708,-14.043068164484126,False,False,False,True,False,,,,60.45375,56.264375,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22720.0,-2517.1503106923983,False,False,False,False,5001.057729721662,False,False,False,False
2024-12-19 16:00:00+00:00,59.02,59.31,58.68,59.2,5357.0,,,,,,58.2756459271513,"rgba(239, 83, 80, 0.5)",,58.2756459271513,,29.93767612220873,-14.043068164484126,False,False,False,True,True,,,,60.45375,56.535625,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17363.0,-2747.3185229297255,False,False,False,False,5006.576214532179,False,False,False,False
2024-12-19 17:00:00+00:00,59.2,59.2,58.57,58.9,3292.0,,,,,,58.35636970809718,"rgba(239, 83, 80, 0.5)",,58.35636970809718,,31.476620067017564,-14.043068164484126,False,False,False,True,True,,,,60.45375,56.36833333333334,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20655.0,-3024.956995442443,False,False,False,False,4979.993637562688,False,False,False,False
2024-12-19 18:00:00+00:00,58.81,58.975,58.56,58.975,2806.0,,,,,,58.40474419717636,"rgba(239, 83, 80, 0.5)",,58.40474419717636,,32.799421606324984,-14.043068164484126,False,False,False,True,True,,,,60.45375,56.24770833333333,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17849.0,-3254.7871195441103,False,False,False,False,4946.288309848537,False,False,False,False
2024-12-19 19:00:00+00:00,58.975,58.975,58.09,58.11,3079.0,,,,,,58.403442742170085,"rgba(239, 83, 80, 0.5)",,58.403442742170085,,31.90835332171643,-14.043068164484126,False,False,False,True,True,,,,60.45375,55.89604166666666,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20928.0,-3528.7904200162943,False,False,False,False,4917.338103494296,False,False,False,False
2024-12-19 20:00:00+00:00,58.14,58.85,58.14,58.3,8182.0,,,,,,58.408997085964074,"rgba(239, 83, 80, 0.5)",,58.408997085964074,,32.14708619844858,-14.043068164484126,False,False,False,True,True,,,,60.45375,55.84916666666667,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12746.0,-3671.6928941245687,False,False,False,False,4967.953016618416,False,False,False,False
2024-12-20 15:00:00+00:00,58.07,58.285,57.54,57.99,3937.0,,,,,,58.36596203570379,"rgba(239, 83, 80, 0.5)",,58.36596203570379,,31.63648908493157,-14.043068164484126,False,False,False,True,True,,,,60.45375,55.23958333333333,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16683.0,-3873.4185856885288,False,False,False,False,4951.969248918906,False,False,False,False
2024-12-20 16:00:00+00:00,58.02,58.59,58.02,58.48,3006.0,,,,,,58.36579049438463,"rgba(239, 83, 80, 0.5)",,58.36579049438463,,33.57899032139679,-14.043068164484126,False,False,False,True,True,,,,60.45375,55.796666666666674,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13677.0,-4025.4120959879315,False,False,False,False,4921.799183044194,False,False,False,False
