date,Open,High,Low,Close,Volume,aVWAP_OB_bear_6,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_100,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-07-01 13:30:00+00:00,2.995,3.02,2.995,3.01,1900.0,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1900.0,False,False,False,False
2025-07-01 13:35:00+00:00,3.01,3.015,3.01,3.01,689.0,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1881.2248062015503,False,False,False,False
2025-07-01 13:40:00+00:00,3.015,3.025,3.01,3.025,0.0,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1852.05853013641,False,False,False,False
2025-07-01 13:45:00+00:00,3.03,3.05,3.01,3.035,4000.0,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4000.0,62.01550387596899,False,False,False,False,1885.3599482738298,False,False,False,False
2025-07-01 13:50:00+00:00,3.035,3.055,3.035,3.05,1304.0,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5304.0,143.2865813352563,False,False,False,False,1876.3466157424525,False,False,False,False
2025-07-01 13:55:00+00:00,3.055,3.065,3.04,3.065,2500.0,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7804.0,262.05733201222904,False,False,False,False,1886.0156604596239,False,False,False,False
2025-07-01 14:00:00+00:00,3.065,3.07,3.035,3.045,1798.0,3.0500000000000003,,"rgba(38, 166, 154, 0.5)",,,,94.67266654764197,44.83248655121271,False,False,True,False,False,,,,-1.0,3.07,3.035,0.0,0,,,False,False,False,False,,,False,False,False,False,6006.0,351.1107067097139,False,False,False,False,1884.6510765765288,False,False,False,False
2025-07-01 14:05:00+00:00,3.045,3.05,3.01,3.01,18431.0,3.0257035279384383,,"rgba(38, 166, 154, 0.5)",,,,85.79979450438123,36.35365667210638,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12425.0,153.0314709467726,False,False,False,False,2141.1836180249547,False,False,False,False
2025-07-01 14:10:00+00:00,3.01,3.01,3.005,3.005,0.0,3.0257035279384383,,"rgba(38, 166, 154, 0.5)",,,,78.1207240852452,29.21859389683226,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12425.0,-41.9767689128673,False,False,False,False,2107.986972784258,False,False,False,False
2025-07-01 14:15:00+00:00,3.005,3.005,2.98,2.985,438.0,3.0249468556958763,,#000000,,,,70.45050368243167,22.208147599515414,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12863.0,-240.75232288321044,False,False,False,False,2082.095701888378,False,False,False,False
