date,Close,High,Low,Open,Volume,aVWAP_OB_bull_818,aVWAP_OB_bull_354,aVWAP_OB_bear_217,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,65.6049649196,67.2034992681,65.140274702,66.487876333,2637555,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2637555.0,False,False,False,False
2022-01-04 00:00:00+00:00,66.1068303546,67.1012674202,65.5677897022,66.3112940503,2867315,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2867315,112443.72549019608,False,False,False,False,2646565.1960784313,False,False,False,False
2022-01-05 00:00:00+00:00,64.0993686146,67.175617855,64.0530854689,67.0919736159,3275002,,,,,#000000,,,,85.29980657640237,-8.8007736943905,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-407687,92046.44213763937,False,False,False,False,2671209.7766243755,False,False,False,False
2022-01-06 00:00:00+00:00,64.3503013321,64.8521667671,61.9524998093,64.5175898104,2915137,,,,,#000000,,,,74.68940358435842,-8.8007736943905,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2507450,186768.1502891045,False,False,False,False,2680775.5500900866,False,False,False,False
2022-01-07 00:00:00+00:00,64.2573632886,65.2239189411,64.0993686146,64.3595951364,1763616,,,,,#000000,,,,65.83026160748027,-8.8007736943905,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,743834,208613.8698856102,False,False,False,False,2644808.5089100837,False,False,False,False
2022-01-10 00:00:00+00:00,62.7052979618,63.7369102449,61.1718202437,63.5975031796,2573073,,,,,#000000,,,,56.73930664972808,-8.8007736943905,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1829239,128698.07106656668,False,False,False,False,2641995.3516979236,False,False,False,False
2022-01-11 00:00:00+00:00,64.2759508973,64.638409267,61.971087418,62.7610607879,2226121,,,,,#000000,,,,53.80433136118175,-8.8007736943905,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396882,139215.08788748563,False,False,False,False,2625686.5535921226,False,False,False,False
2022-01-12 00:00:00+00:00,63.1049315489,65.8094286153,62.7192386683,65.0473366585,3185082,,,,,#000000,,,,50.015108065395125,-8.8007736943905,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2788200,24414.49620562345,False,False,False,False,2647623.6299218438,False,False,False,False
2022-01-13 00:00:00+00:00,60.9487689393,63.1699881794,60.8744185045,62.2127263312,2951737,,,,,#000000,,,,45.31078352139693,-8.8007736943905,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5739937,-201638.50364557747,False,False,False,False,2659549.644434713,False,False,False,False
2022-01-14 00:00:00+00:00,61.7480361136,62.1058475811,59.3130593734,60.1587955694,2966131,,,,,#000000,,,,42.76924742644347,-8.8007736943905,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2773806,-302507.8172281039,False,False,False,False,2671572.442692175,False,False,False,False
2022-01-18 00:00:00+00:00,63.4302147012,63.6439722013,61.6039821461,61.785211331,3088230,,,,,#000000,,,,42.86169488817935,-8.8007736943905,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,314424,-278314.4126309234,False,False,False,False,2687911.9547434626,False,False,False,False
2022-01-19 00:00:00+00:00,62.1755511137,64.4599682234,62.0361440485,63.6439722013,3687082,,,,,#000000,,,,41.98947997835201,-8.8007736943905,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3372658,-399661.2199787303,False,False,False,False,2727095.093773131,False,False,False,False
2022-01-20 00:00:00+00:00,59.7591619823,62.6960041574,59.7126929605,62.3986024182,2790145,,,,,#000000,,,,39.914438979650186,25.506414938510858,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6162803,-625666.7799795645,False,False,False,False,2729567.639115361,False,False,False,False
2022-01-21 00:00:00+00:00,61.3391087221,62.3893086138,58.64390546,59.6941053518,7154009,,,,60.79077426530001,#000000,,60.79077426530001,,39.7255137233237,23.794368133398535,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,991206,-562260.0042940914,False,False,False,False,2903075.1434637783,False,False,False,False
2022-01-24 00:00:00+00:00,63.5324465491,64.5268836148,60.2889088303,60.4097282869,7002533,,,,61.77610317739898,#000000,,61.77610317739898,,41.22746822249395,23.766964268926614,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7993739,-226730.63157667604,False,False,False,False,3063838.1966612777,False,False,False,False
2022-01-25 00:00:00+00:00,66.4135258982,67.147736442,61.4878095917,63.2071633968,6337230,,,,62.778077616304465,#000000,,62.778077616304465,,44.07607282474315,23.766964268926614,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14330969,344159.5500537819,False,False,False,False,3192206.502674561,False,False,False,False
2022-01-26 00:00:00+00:00,63.0119935054,67.3522001377,62.0919068746,66.3391754634,4869290,,,,63.04185450860747,#000000,,63.04185450860747,,44.58714154053558,23.766964268926614,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9461679,701709.332404614,False,False,False,False,3257974.482961833,False,False,False,False
2022-01-27 00:00:00+00:00,63.5510341578,65.5399082891,62.3242519834,63.792673071,3827796,,,,63.141934243818135,#000000,,63.141934243818135,,45.28130855827144,23.364838891007622,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13289475,1195347.2017220801,False,False,False,False,3280320.4248064673,False,False,False,False
